inn;predpriyatie;sostoyaniy;est;pokupaet;planiruet;region;est_sajt_u_nas;est_telefon_u_nas;est_tehchelovek_u_nas;chto_nuzhno
2311078941;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ КРАСНОДА;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7729410368;Государственное бюджетное общеобразовательное учреждение города Москвы;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7819018726;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕО;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7729787389;Государственное бюджетное учреждение города Москвы «Жилищник района Пр;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7721313620;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК РЯЗАНСКОГ";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7802171726;САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕН;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7716034282;Государственное бюджетное профессиональное образовательное учреждение ;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5906172840;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭНЕРГОПРОМХОЛДИНГ""";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7810194597;"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""КОМПЛЕКСНЫЙ ";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5902290018;Государственное бюджетное профессиональное образовательное учреждение ;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5906029181;Государственное бюджетное профессиональное образовательное учреждение ;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7801020964;САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕН;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7814134422;САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕН;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5030086558;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ДЕЛАМИ НАРО-ФОМИНСКОГО Г";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7721854410;Государственное бюджетное учреждение города Москвы «Жилищник района Не;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5321046662;"ГОСУДАРСТВЕННОЕ ОБЛАСТНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""НОВГОР";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
4825002609;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЛИПЕЦКЦЕМЕНТ""";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
2308019061;ГКБУК КК «КРАСНОДАРСКАЯ ФИЛАРМОНИЯ ИМЕНИ Г.Ф.ПОНОМАРЕНКО»;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5003115016;МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЛЕНИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА МО;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5036172250;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ПАРК КУЛЬТУРЫ И ОТДЫХА ИМЕНИ В.ТАЛ";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5022052202;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ МОСКОВСКОЙ ОБЛАСТ;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7728289341;Государственное автономное учреждение здравоохранения города Москвы «С;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7801006783;САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕН;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7814080978;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИ;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5043043960;Государственное автономное профессиональное образовательное учреждение;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7813293645;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ НЕТИПОВОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""АКАДЕМ";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5321063450;ДД(Ю)Т ИМ. ЛЕНИ ГОЛИКОВА;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7809010037;САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕН;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5032057640;МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ОДИНЦОВСКИЙ ЛИЦ;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7821006774;САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕН;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5907038654;"государственное казенное учреждение Пермского края ""23 отряд противопо";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7820076257;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИ;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7814134430;САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕН;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7842005651;КОМИТЕТ ПО ВОПРОСАМ ЗАКОННОСТИ, ПРАВОПОРЯДКА И БЕЗОПАСНОСТИ;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7814046430;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ЦЕНТР ;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5014011717;"МБУ ""ДК ПОСЕЛКА ""ЗАРАЙСКИЙ""";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7802035410;САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕН;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7806042591;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИ;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7804532520;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ СПОРТИВНАЯ ШКОЛА ОЛИМПИЙСКОГО РЕЗ;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7731610269;ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ДИРЕКЦИЯ КАПИТАЛЬНОГ;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7720001850;Государственное бюджетное учреждение здравоохранения города Москвы «Го;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
6027024000;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ПСКОВСКОЙ ОБЛАСТИ;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5031013320;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ХИМИКО-ФАРМАЦЕВТИЧЕСКИЙ КОМБИНАТ ""АКРИХИН""";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5916029617;"Государственное бюджетное учреждение здравоохранения Пермского края ""Н";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5322014751;ГОСУДАРСТВЕННОЕ ОБЛАСТНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ СТАРОРУ;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7710918359;Государственное бюджетное учреждение города Москвы «Инженерно-метролог;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5042059767;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГР""";1;;1;;Калужская;1;1;;"site;phones;emails;люди из вашей живой базы"
7727260438;Государственное бюджетное учреждение здравоохранения города Москвы «Де;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7723356386;Государственное бюджетное учреждение здравоохранения города Москвы «Мо;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5903003643;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ПЕРМСКОГО КРАЯ ""Г";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7825069662;САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ СПОРТИВНАЯ ШК;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7710723399;Департамент капитального ремонта города Москвы;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7724191296;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7817015310;САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕН;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7811018700;САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕН;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7807335752;"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ""ЦЕН";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7710143327;Государственное бюджетное учреждение культуры города Москвы «Московски;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7729760605;Государственное бюджетное учреждение города Москвы «Жилищник района Вн;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7810228278;САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕН;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5904262062;"Государственное бюджетное учреждение здравоохранения Пермского края ""П";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7801014390;САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕН;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5007008047;Государственное бюджетное учреждение города Москвы Дом социального обс;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7804447730;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ СПОРТИВНАЯ ШКОЛА ОЛИМПИЙСКОГО РЕЗ;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5260115637;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ НИЖЕГОРОДСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5011025214;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ КОММУНАЛЬНОГО ХОЗЯЙСТВА ""ЕГОРЬЕВСК";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7701127897;Государственное бюджетное учреждение культуры города Москвы «Московски;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5046021524;Государственное бюджетное учреждение города Москвы Центр реабилитации ;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7113013437;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТУЛЬСКИЙ ЗАВОД РАСТИТЕЛЬНЫХ ";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7814779477;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИ;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5948065110;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ЭНЕРГОСНАБЖЕНИЕ ПЕРМСКОГО МУНИЦИП";1;;1;;Фролы;;1;;"site;phones;emails;люди из вашей живой базы"
