inn;marka_zapisana;pochemu_eto_poziciya;tekst;chem_dokazano;ssylka;istochnik
1102057865;В-302;в цитате эта строка стоит после «поз.»/«техн. №»;ЗАКЛЮЧЕНИЕ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ №706.0526 на техническое устройство, применяемое на опасном производственном объекте Машина тягодутьевая - воздуходувка, техн. №В-302, принадлежащая ООО «ЛУКОЙЛ-УНП» Местор;заключение ЭПБ № 11-ТУ-878387-2026;https://monitor-pb.ru/conclusion/11-%D0%A2%D0%A3-878387-2026;реестр заключений ЭПБ, monitor-pb.ru
1325030352;СБ-38;в цитате эта строка стоит после «поз.»/«техн. №»;"мерник металлический технический первого класса, V=750л, рег.№2100187, поз.№СБ-38, установленный в отделении регенерации спирта (сливное отделение) цеха №7 ОАО ""Биохимик"", г.Саранск.";заключение ЭПБ № 45-ТУ-00050-2015;https://monitor-pb.ru/conclusion/45-%D0%A2%D0%A3-00050-2015;реестр заключений ЭПБ, monitor-pb.ru
1644003838;НЦ-104;в цитате эта строка стоит после «поз.»/«техн. №»;ЗАКЛЮЧЕНИЕ № 2024-УТНГП-176-НКО-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство - агрегат электронасосный полупогружной НВ-Е-50/50-3,0-В-МА-У2, зав.№2262, техн. №НЦ-104, применяемый на опасном производс;заключение ЭПБ № 43-ТУ-32646-2024;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-32646-2024;реестр заключений ЭПБ, monitor-pb.ru
1644003838;НЦ-107;в цитате эта строка стоит после «поз.»/«техн. №»;ЗАКЛЮЧЕНИЕ № 2024-УТНГП-118-НКО-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство - агрегат электронасосный полупогружной НВ-Е-50/50-3,0-В-55-У2, зав.№2948, техн. №НЦ-107, применяемый на опасном производс;заключение ЭПБ № 43-ТУ-23144-2024;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-23144-2024;реестр заключений ЭПБ, monitor-pb.ru
1644003838;НЦ-108;в цитате эта строка стоит после «поз.»/«техн. №»;ЗАКЛЮЧЕНИЕ № 2024-УТНГП-119-НКО-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство - агрегат электронасосный полупогружной НВ-Е-50/50-3,0-В-55-У2, зав.№2951, техн. №НЦ-108, применяемый на опасном производс;заключение ЭПБ № 43-ТУ-23145-2024;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-23145-2024;реестр заключений ЭПБ, monitor-pb.ru
1645000340;Н-11;в цитате эта строка стоит после «поз.»/«техн. №»;насос магистральный НМ 10000-210, техн.№Н-11, зав.№1 НПС «Арбатская», Пермское РНУ, МН «Сургут-Полоцк» АО «Транснефть-Прикамье» ОАО «АК «Транснефть»;заключение ЭПБ № 43-ТУ-03005-2016;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-03005-2016;реестр заключений ЭПБ, monitor-pb.ru
1651000010;Т-361/3;в цитате эта строка стоит после «поз.»/«техн. №»;документацию: «Техническое перевооружение дефлегматора поз. Т-361/3 с целью предварительного подогрева растворителя, поступающего на питание колонны Кт-350», производство 1555 (н/у №2), завод СК ПАО «Нижнекамскнефтехим;заключение ЭПБ № 43-ТП-316909-2023;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%9F-316909-2023;реестр заключений ЭПБ, monitor-pb.ru
1651000010;П-250;в цитате эта строка стоит после «поз.»/«техн. №»;Заключение № 2024-0528-ТУ экспертизы промышленной безопасности на техническое устройство: Печь поз. № П-250, Рег. № 33, Зав. № б/н применяемое на опасном производственном объекте «Площадка производства синтетического кау;заключение ЭПБ № 16-ТУ-28252-2025;https://monitor-pb.ru/conclusion/16-%D0%A2%D0%A3-28252-2025;реестр заключений ЭПБ, monitor-pb.ru
1651000010;М-7/1;в цитате эта строка стоит после «поз.»/«техн. №»;Воздухонагнетатель 360-22-1 поз.№М-7/1 зав.№656, принадлежащий ПАО «Нижнекамскнефтехим», цех №1805, Завод ИМ;заключение ЭПБ № 43-ТУ-06589-2020;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-06589-2020;реестр заключений ЭПБ, monitor-pb.ru
1651000010;М-7/2;в цитате эта строка стоит после «поз.»/«техн. №»;Воздухонагнетатель 360-22-1 техн.№М-7/2 зав.№655, применяемое на опасном производственном объекте «Площадка производства изопрен-мономеров», рег. № А43-00503-0004 (I класс опасности) Эксплуатирующая организация: ПАО «Ниж;заключение ЭПБ № 42-ТУ-277782-2022;https://monitor-pb.ru/conclusion/42-%D0%A2%D0%A3-277782-2022;реестр заключений ЭПБ, monitor-pb.ru
1651000010;М-7/3;в цитате эта строка стоит после «поз.»/«техн. №»;Воздухонагнетатель 360-22-1 техн.№М-7/3 зав.№658, применяемое на опасном производственном объекте «Площадка производства изопрен-мономеров», рег. № А43-00503-0004 (I класс опасности) Эксплуатирующая организация: ПАО «Ниж;заключение ЭПБ № 42-ТУ-277783-2022;https://monitor-pb.ru/conclusion/42-%D0%A2%D0%A3-277783-2022;реестр заключений ЭПБ, monitor-pb.ru
1651000010;М-5/1;в цитате эта строка стоит после «поз.»/«техн. №»;ЗАКЛЮЧЕНИЕ № 437-20 ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ: на техническое устройства: Нагнетатель 360-22-1 Тех. позиция М-5/1 Зав. №760, применяемое на опасном производственном объекте: «Площадка производства окиси этилен;заключение ЭПБ № 43-ТУ-17694-2020;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-17694-2020;реестр заключений ЭПБ, monitor-pb.ru
1651000010;М-5/2;в цитате эта строка стоит после «поз.»/«техн. №»;ЗАКЛЮЧЕНИЕ № 436-20 ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ: на техническое устройства: Нагнетатель 360-22-1 Тех. позиция М-5/2 Зав. № 761, применяемое на опасном производственном объекте: «Площадка производства окиси этиле;заключение ЭПБ № 43-ТУ-17697-2020;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-17697-2020;реестр заключений ЭПБ, monitor-pb.ru
