srok;zapros;nomer;data;inn_zakazchika;zakazchik;obekt;tip;inn_eo;ekspertnaya_org;vyvod;istochnik;istochnik_zakazchik
expired;нагнетатель;56-ТУ-00991-2021;25.01.2021;7450001007;"ПАО ""ЧМК""";нагнетатель ст.№1 (тип Н-700-13-1) применяемый на опасном производственном объекте III класса опасности: «Площадка (участок) газового цеха» Публичного акционерного общества «Челябинский металлургический комбинат»;ТУ;7448158875;"ООО ИДЦ ""ОЛИМП""";не в полной мере;https://monitor-pb.ru/conclusion/56-%D0%A2%D0%A3-00991-2021;https://monitor-pb.ru/customer/7450001007
expired;нагнетатель;56-ТУ-00993-2021;25.01.2021;7450001007;"ПАО ""ЧМК""";Нагнетатель ст.№10 (тип Н-1100-12-1) применяемый на опасном производственном объекте III класса опасности: «Площадка (участок) газового цеха» Публичного акционерного общества «Челябинский металлургический комбинат»;ТУ;7448158875;"ООО ИДЦ ""ОЛИМП""";не в полной мере;https://monitor-pb.ru/conclusion/56-%D0%A2%D0%A3-00993-2021;https://monitor-pb.ru/customer/7450001007
expired;нагнетатель;56-ТУ-00995-2021;26.01.2021;7450001007;"ПАО ""ЧМК""";Нагнетатель ст.№13 (тип Н-1100-12-1) применяемый на опасном производственном объекте III класса опасности: «Площадка (участок) газового цеха» Публичного акционерного общества «Челябинский металлургический комбинат»;ТУ;7448158875;"ООО ИДЦ ""ОЛИМП""";не в полной мере;https://monitor-pb.ru/conclusion/56-%D0%A2%D0%A3-00995-2021;https://monitor-pb.ru/customer/7450001007
expired;нагнетатель;49-ЗС-28849-2018;08.08.2018;5607019523;"АО ""УРАЛЬСКАЯ СТАЛЬ""";сооружение, применяемое на ОПО:газопровод коксового газа всасывающей и нагнетающей сторон (для трех нагнетателей (наименование заключения экспертизы промышленной безопасности) машинного зала) цеха улавливания КХП АО «Уральская Сталь»;ЗС;5607014437;"ООО ""ПРОМТЭК""";не в полной мере;https://monitor-pb.ru/conclusion/49-%D0%97%D0%A1-28849-2018;https://monitor-pb.ru/customer/5607019523
expired;нагнетатель;56-ТУ-18218-2020;10.12.2020;7450043423;"ООО ""Мечел-Кокс""";Нагнетатель центробежный, инв. №0136051, применяемый на опасном производственном объекте II класса опасности: «Цех улавливания химических продуктов №2 (УЛ-2)» ООО «Челябинский завод по производству коксохимической продукции»;ТУ;7448158875;"ООО ИДЦ ""ОЛИМП""";не в полной мере;https://monitor-pb.ru/conclusion/56-%D0%A2%D0%A3-18218-2020;https://monitor-pb.ru/customer/7450043423
expired;нагнетатель;66-ТУ-07433-2023;05.05.2023;8401005730;"ПАО ""ГМК ""НОРИЛЬСКИЙ НИКЕЛЬ""";Заключение № 311/2022-ЭПБ экспертизы промышленной безопасности на техническое устройство: Нагнетатель ЦНТ-900 № 40, инв. № 30200001582;ТУ;7709842345;"ООО ""БЕЗОПАСНОСТЬ В ПРОМЫШЛЕННОСТИ""";не в полной мере;https://monitor-pb.ru/conclusion/66-%D0%A2%D0%A3-07433-2023;https://monitor-pb.ru/customer/8401005730
expired;нагнетатель;26-ТУ-27502-2022;23.12.2022;5191431170;"АО ""КОЛЬСКАЯ ГМК""";Нагнетатель воздушный Н-900-31-4, № 1, зав. № 5516, инв. № 170303, цех энергообеспечения, баллононаполнительная станция, АО «Кольская ГМК», Мурманская область, г. Мончегорск;ТУ;7841484948;"ООО ""ЭНЕРГОЭКСПЕРТ"" (ИНН 7841484948)";не в полной мере;https://monitor-pb.ru/conclusion/26-%D0%A2%D0%A3-27502-2022;https://monitor-pb.ru/customer/5191431170
expired;нагнетатель;43-ТУ-03276-2016;22.04.2016;1600000036;"ООО ""ГАЗПРОМ ТРАНСГАЗ КАЗАНЬ""";"надземные технологические трубопроводы обвязки нагнетателя ГПА-1, КЦ №2, г/п Уренгой-Центр 1, ГКС-21-1, КС Арская, Шеморданское ЛПУ МГ ООО ""Газпром трансгаз Казань""";ТУ;7701244745;"ООО ""ИНТЕРКОР РУС""";не в полной мере;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-03276-2016;https://monitor-pb.ru/customer/1600000036
expired;нагнетатель;56-ТУ-18208-2020;10.12.2020;7450043423;"ООО ""Мечел-Кокс""";Нагнетатель коксового газа, инв. №01160084, применяемый на опасном производственном объекте II класса опасности: «Цех улавливания химических продуктов №1 (УЛ-1)» ООО «Челябинский завод по производству коксохимической продукции»;ТУ;7448158875;"ООО ИДЦ ""ОЛИМП""";не в полной мере;https://monitor-pb.ru/conclusion/56-%D0%A2%D0%A3-18208-2020;https://monitor-pb.ru/customer/7450043423
expired;нагнетатель;56-ТУ-18372-2020;11.12.2020;7450043423;"ООО ""Мечел-Кокс""";Нагнетатель коксового газа, инв. №01160080, применяемый на опасном производственном объекте II класса опасности: «Цех улавливания химических продуктов №1 (УЛ-1)» ООО «Челябинский завод по производству коксохимической продукции»;ТУ;7448158875;"ООО ИДЦ ""ОЛИМП""";не в полной мере;https://monitor-pb.ru/conclusion/56-%D0%A2%D0%A3-18372-2020;https://monitor-pb.ru/customer/7450043423
expired;нагнетатель;56-ТУ-18380-2020;11.12.2020;7450043423;"ООО ""Мечел-Кокс""";Нагнетатель коксового газа, инв. №01160081, применяемый на опасном производственном объекте II класса опасности: «Цех улавливания химических продуктов №1 (УЛ-1)» ООО «Челябинский завод по производству коксохимической продукции»;ТУ;7448158875;"ООО ИДЦ ""ОЛИМП""";не в полной мере;https://monitor-pb.ru/conclusion/56-%D0%A2%D0%A3-18380-2020;https://monitor-pb.ru/customer/7450043423
expired;нагнетатель;56-ТУ-18393-2020;11.12.2020;7450043423;"ООО ""Мечел-Кокс""";Нагнетатель коксового газа, инв. №01160083, применяемый на опасном производственном объекте II класса опасности: «Цех улавливания химических продуктов №1 (УЛ-1)» ООО «Челябинский завод по производству коксохимической продукции»;ТУ;7448158875;"ООО ИДЦ ""ОЛИМП""";не в полной мере;https://monitor-pb.ru/conclusion/56-%D0%A2%D0%A3-18393-2020;https://monitor-pb.ru/customer/7450043423
expired;нагнетатель;43-ЗС-08929-2017;18.08.2017;1600000036;"ООО ""ГАЗПРОМ ТРАНСГАЗ КАЗАНЬ""";надземные технологические трубопроводы обвязки нагнетателя ГПА-1, КЦ №1, г/п Уренгой-Ужгород, ГКС-21-1, КС «Арская» инв. № 9000129567;ЗС;7736626819;"ООО ""МИПГУ ""НАУЧНО-ОБРАЗОВАТЕЛЬНЫЙ ЦЕНТР ""ЭНЕРГОСБЕРЕГАЮЩИЕ ТЕХНОЛОГИИ И ТЕХНИЧЕСКАЯ ДИАГНОСТИКА""";не в полной мере;https://monitor-pb.ru/conclusion/43-%D0%97%D0%A1-08929-2017;https://monitor-pb.ru/customer/1600000036
expired;нагнетатель;43-ТУ-10352-2016;31.10.2016;1600000036;"ООО ""ГАЗПРОМ ТРАНСГАЗ КАЗАНЬ""";надземные технологические трубопроводы обвязки нагнетателя ГПА-2, КЦ №1, г/п Уренгой-Ужгород, ГКС-21-1, КС «Арская», инв. № 9000129574;ТУ;7736626819;"ООО ""МИПГУ ""НАУЧНО-ОБРАЗОВАТЕЛЬНЫЙ ЦЕНТР ""ЭНЕРГОСБЕРЕГАЮЩИЕ ТЕХНОЛОГИИ И ТЕХНИЧЕСКАЯ ДИАГНОСТИКА""";не в полной мере;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-10352-2016;https://monitor-pb.ru/customer/1600000036
expired;нагнетатель;66-ТУ-03118-2022;14.03.2022;8401005730;"ПАО ""ГМК ""НОРИЛЬСКИЙ НИКЕЛЬ""";Заключение № 150/2021-ЭПБ экспертизы промышленной безопасности на техническое устройство: Нагнетатель Н-1000-31-1 №5, инв. № 30200001573;ТУ;7709842345;"ООО ""БЕЗОПАСНОСТЬ В ПРОМЫШЛЕННОСТИ""";не в полной мере;https://monitor-pb.ru/conclusion/66-%D0%A2%D0%A3-03118-2022;https://monitor-pb.ru/customer/8401005730
expired;нагнетатель;66-ТУ-03120-2022;14.03.2022;8401005730;"ПАО ""ГМК ""НОРИЛЬСКИЙ НИКЕЛЬ""";Заключение № 329/2021-ЭПБ экспертизы промышленной безопасности на техническое устройство: Нагнетатель Н-900-31-1 №4, инв. № 30200001571;ТУ;7709842345;"ООО ""БЕЗОПАСНОСТЬ В ПРОМЫШЛЕННОСТИ""";не в полной мере;https://monitor-pb.ru/conclusion/66-%D0%A2%D0%A3-03120-2022;https://monitor-pb.ru/customer/8401005730
expired;нагнетатель;43-ТУ-10547-2016;07.11.2016;1600000036;"ООО ""ГАЗПРОМ ТРАНСГАЗ КАЗАНЬ""";надземные технологические трубопроводы обвязки нагнетателя ГПА-5, КЦ №2, г/п Уренгой-Центр 1, ГКС-21-1, КС «Арская», инв. № 9000129547;ТУ;7736626819;"ООО ""МИПГУ ""НАУЧНО-ОБРАЗОВАТЕЛЬНЫЙ ЦЕНТР ""ЭНЕРГОСБЕРЕГАЮЩИЕ ТЕХНОЛОГИИ И ТЕХНИЧЕСКАЯ ДИАГНОСТИКА""";не в полной мере;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-10547-2016;https://monitor-pb.ru/customer/1600000036
expired;нагнетатель;43-ТУ-10548-2016;07.11.2016;1600000036;"ООО ""ГАЗПРОМ ТРАНСГАЗ КАЗАНЬ""";надземные технологические трубопроводы обвязки нагнетателя ГПА-6, КЦ №2, г/п Уренгой-Центр 1, ГКС-21-1, КС «Арская», инв. № 9000129555;ТУ;7736626819;"ООО ""МИПГУ ""НАУЧНО-ОБРАЗОВАТЕЛЬНЫЙ ЦЕНТР ""ЭНЕРГОСБЕРЕГАЮЩИЕ ТЕХНОЛОГИИ И ТЕХНИЧЕСКАЯ ДИАГНОСТИКА""";не в полной мере;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-10548-2016;https://monitor-pb.ru/customer/1600000036
expired;нагнетатель;56-ЗС-01724-2018;07.02.2018;7452027843;"ООО ""ЧТЗ - УРАЛТРАК""";здание термического цеха №8, цеха нагнетателей, расположенное на ОПО - Сеть газопотребления ЧТЗ (рег. №А56-02729-0017, III класс опасности) Цех использования газообразного аммиака (рег. №А56-0279-0041, III класс опасности);ЗС;2224144517;"ООО ""АЛТАЙТЕХНОИНЖИНИРИНГ""";не в полной мере;https://monitor-pb.ru/conclusion/56-%D0%97%D0%A1-01724-2018;https://monitor-pb.ru/customer/7452027843
expired;нагнетатель;26-ЗС-23274-2021;28.12.2021;5191431170;"АО ""КОЛЬСКАЯ ГМК""";Газоход обвязки нагнетателей, инв. № 90035, участок сернокислотного хозяйства рафинировочного цеха, АО «Кольская ГМК» (г.Мончегорск, Мурманской обл.).;ЗС;7841484948;"ООО ""ЭНЕРГОЭКСПЕРТ"" (ИНН 7841484948)";не в полной мере;https://monitor-pb.ru/conclusion/26-%D0%97%D0%A1-23274-2021;https://monitor-pb.ru/customer/5191431170
expired;нагнетатель;43-ТУ-10207-2016;26.10.2016;1600000036;"ООО ""ГАЗПРОМ ТРАНСГАЗ КАЗАНЬ""";надземные технологические трубопроводы обвязки нагнетателя ГПА-7, КЦ №7, г/п Тура-Пермь-Горький II, ГКС-4, КС «Арская», инв. № 9000129589,II класс опасности;ТУ;7736626819;"ООО ""МИПГУ ""НАУЧНО-ОБРАЗОВАТЕЛЬНЫЙ ЦЕНТР ""ЭНЕРГОСБЕРЕГАЮЩИЕ ТЕХНОЛОГИИ И ТЕХНИЧЕСКАЯ ДИАГНОСТИКА""";не в полной мере;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-10207-2016;https://monitor-pb.ru/customer/1600000036
