inn;predpriyatie;istochnik;chem_dokazano;tekst;ssylka;pochemu
1434045743;Эльгауголь;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП709411;"Закупка Насосов консольных центробежных горизонтальных, мощностью Q=112м3/ч; Н=63м.вод.ст.; с электродвигателем N=30кВт, n=2900 об/мин., в комплекте со шкафами управления для нужд ООО ""Эльгауголь""";https://etpgpb.ru/procedure/tender/etp/113960-zakupka-nasosov-konsolnyh-tsentrobezhnyh-gorizontalnyh-moschnostyu-q-112m3-ch-n-63m-vod-st-s-elektrodvigatelem-n-30kvt-n-2900-ob-mi;в тексте факта нет ни одного слова машины — доказательством быть не может
1434045743;Эльгауголь;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП809365;"Закупка фильтрующих элементов для нужд ООО ""Эльгауголь"" По вопросам закупочной документации и порядку проведения запроса обращаться к Симоненко Анастасии Станиславовне, тел: 7 (495) 2218888 доб.19645, эл. почта: Anastasi";https://etpgpb.ru/procedure/tender/etp/175110-zakupka-filtruyuschih-elementov-dlya-nuzhd-ooo-elgaugol-po-voprosam-zakupochnoy-dokumentatsii-i-poryadku-provedeniya-zaprosa-obrasc;в тексте факта нет ни одного слова машины — доказательством быть не может
1434045743;Эльгауголь;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП710399;"Закупка Фильтров для автокрана КАТО согласно ТЗ для нужд ООО ""Эльгауголь"" (базис поставки DDP ст. Верхнезейск ДВ ЖД, либо Улак ДВ ЖД) (Продукция должна сопровождаться всеми обязательными документами, подтверждающими ее к";https://etpgpb.ru/procedure/tender/etp/118281-zakupka-filtrov-dlya-avtokrana-kato-soglasno-tz-dlya-nuzhd-ooo-elgaugol-bazis-postavki-ddp-st-verhnezeysk-dv-zhd-libo-ulak-dv-zhd-p;в тексте факта нет ни одного слова машины — доказательством быть не может
1434045743;Эльгауголь;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП609258;Закупка фильтров для импортной техники;https://etpgpb.ru/procedure/tender/etp/69142-zakupka-filtrov-dlya-importnoy-tehniki/;в тексте факта нет ни одного слова машины — доказательством быть не может
1434045743;Эльгауголь;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП919755;Закупка фильтрующих элементов на автокран КАТО SR-700 LS;https://etpgpb.ru/procedure/tender/etp/252666-zakupka-filtruyuschih-elementov-na-avtokran-kato-sr-700-ls/;в тексте факта нет ни одного слова машины — доказательством быть не может
1434045743;Эльгауголь;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП705372;"Закупка Запасных частей к барабанной дробилке ROTARY BREAKER согласно ТЗ для нужд ООО ""Эльгауголь"" (Продукция должна сопровождаться всеми обязательными документами, подтверждающими ее качество и происхождение)";https://etpgpb.ru/procedure/tender/etp/97649-zakupka-zapasnyh-chastey-k-barabannoy-drobilke-rotary-breaker-soglasno-tz-dlya-nuzhd-ooo-elgaugol-produktsiya-dolzhna-soprovozhdatsy;в тексте факта нет ни одного слова машины — доказательством быть не может
1434045743;Эльгауголь;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП706318;"Закупка Запасных частей к барабанной дробилке BRADFORD BREAKER согласно ТЗ для нужд ООО ""Эльгауголь"" (БАЗИС ПОСТАВКИ - СТАНЦИЯ ВЕРХНЕЗЕЙСК)";https://etpgpb.ru/procedure/tender/etp/101413-zakupka-zapasnyh-chastey-k-barabannoy-drobilke-bradford-breaker-soglasno-tz-dlya-nuzhd-ooo-elgaugol-bazis-postavki-stantsiya-verhne;в тексте факта нет ни одного слова машины — доказательством быть не может
1434045743;Эльгауголь;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП712011;"Закупка Запасных частей к барабанной дробилке ROTARY BREAKER согласно требованиям ТЗ и чертежей для нужд ООО ""Эльгауголь"" (базис поставки DDP ст. Верхнезейск ДВ ЖД, либо Улак ДВ ЖД) (Продукция должна сопровождаться всеми";https://etpgpb.ru/procedure/tender/etp/127830-zakupka-zapasnyh-chastey-k-barabannoy-drobilke-rotary-breaker-soglasno-trebovaniyam-tz-i-chertezhey-dlya-nuzhd-ooo-elgaugol-bazis-p;в тексте факта нет ни одного слова машины — доказательством быть не может
1434045743;Эльгауголь;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП803812;Закупка Насосного оборудования для нужд ООО «Эльгауголь»;https://etpgpb.ru/procedure/tender/etp/143979-zakupka-nasosnogo-oborudovaniya-dlya-nuzhd-ooo-elgaugol/;в тексте факта нет ни одного слова машины — доказательством быть не может
1434045743;Эльгауголь;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП707211;"Закупка насосов для нужд ООО ""Эльгауголь""";https://etpgpb.ru/procedure/tender/etp/105144-zakupka-nasosov-dlya-nuzhd-ooo-elgaugol/;в тексте факта нет ни одного слова машины — доказательством быть не может
1434045743;Эльгауголь;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП704607;"Закупка насосов Wilo,ЭЦВ для нужд ООО ""Эльгауголь""";https://etpgpb.ru/procedure/tender/etp/94689-zakupka-nasosov-wilo-etsv-dlya-nuzhd-ooo-elgaugol/;в тексте факта нет ни одного слова машины — доказательством быть не может
