inn;predpriyatie;nomer;predmet;organizator;vid;summa;data;data_konca;stadiya;sekciya;ssylka
7830000426;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";0572500000122000016;Реконструкция общественного туалета по адресу: Санкт-Петербург, г. Кронштадт, ул. Петровская, д.11, литера Б;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";Открытый конкурс в электронной форме на проведение работ по строительству, реконструкции, кап. ремонту, сносу объекта кап. строительства в соответствии с ч. 8 ст. 33 Закона № 44-ФЗ;16860481.2 ₽;2022-10-24;2022-11-09;Архив;44fz;https://www.tektorg.ru/44fz/procedures/5698529
7830000426;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";0572500000122000015;Реконструкция общественного туалета по адресу: Нежинская ул., д. 1, корп. 3, литера А;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";Открытый конкурс в электронной форме на проведение работ по строительству, реконструкции, кап. ремонту, сносу объекта кап. строительства в соответствии с ч. 8 ст. 33 Закона № 44-ФЗ;17769513.6 ₽;2022-10-24;2022-11-09;Архив;44fz;https://www.tektorg.ru/44fz/procedures/5698526
7830000426;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";0572500000122000014;Реконструкция общественного туалета по адресу: Московское шоссе, д.3б, литера А;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";Открытый конкурс в электронной форме на проведение работ по строительству, реконструкции, кап. ремонту, сносу объекта кап. строительства в соответствии с ч. 8 ст. 33 Закона № 44-ФЗ;11906025.6 ₽;2022-10-24;2022-11-09;Архив;44fz;https://www.tektorg.ru/44fz/procedures/5698524
7830000426;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";ЗП2101604;"Поставка вычислительного комплекса, источника бесперебойного питания, системы хранения данных и коммутаторов
";"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";Конкурс;508958000.4 ₽;2022-10-24;2022-11-09;Архив;zakupki;https://www.tektorg.ru/zakupki/procedures/5697637
7830000426;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";ЗП2091738;"Выполнение работ по созданию мультимедийного комплекса оперативного управления объектами водоснабжения
";"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";Конкурс;84398117.68 ₽;2022-09-26;2022-10-14;Архив;zakupki;https://www.tektorg.ru/zakupki/procedures/5380187
7830000426;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";0572500000122000013;Разработка проектной и рабочей документации по объекту: «Реконструкция общественного туалета по адресу: Санкт-Петербург, город Колпино, Павловская улица д.82 лит.А пом.1Н»;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";Открытый конкурс в электронной форме;2513588.06 ₽;2022-09-14;2022-10-03;Архив;44fz;https://www.tektorg.ru/44fz/procedures/5261224
7830000426;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";0572500000122000012;Разработка проектной и рабочей документации по объекту: «Реконструкция общественного туалета по адресу: г. Санкт-Петербург, проспект Народного Ополчения, д. 26а, лит. А»;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";Открытый конкурс в электронной форме;4087633.31 ₽;2022-09-14;2022-10-03;Архив;44fz;https://www.tektorg.ru/44fz/procedures/5261221
7830000426;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";0572500000122000011;Разработка проектной и рабочей документации по объекту: «Реконструкция общественного туалета по адресу: г. Санкт-Петербург, Лесной проспект д.26, лит.А»;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";Открытый конкурс в электронной форме;3810143 ₽;2022-09-14;2022-10-03;Архив;44fz;https://www.tektorg.ru/44fz/procedures/5261195
7830000426;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";0572500000122000010;Разработка проектной и рабочей документации по объекту: «Реконструкция общественного туалета по адресу: г. Санкт-Петербург, Оборонная улица, д.26а, лит.А»;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";Открытый конкурс в электронной форме;3497792.89 ₽;2022-09-14;2022-10-03;Архив;44fz;https://www.tektorg.ru/44fz/procedures/5261184
7830000426;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";ЗП209127;"Поставка печатно-множительной техники
";"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";Конкурс;15314132 ₽;2022-09-02;2022-09-21;Архив;zakupki;https://www.tektorg.ru/zakupki/procedures/5141431
7830000426;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";ЗП209125;"Поставка вычислительного комплекса с источниками бесперебойного питания
";"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";Конкурс;508515846.68 ₽;2022-09-02;2022-09-21;Архив;zakupki;https://www.tektorg.ru/zakupki/procedures/5141415
7830000426;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";ЗП2081911;"Поставка приборов учета воды и комплектующих для установки и монтажа водомерных узлов
";"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";Конкурс;41089578.56 ₽;2022-08-29;2022-09-21;Архив;zakupki;https://www.tektorg.ru/zakupki/procedures/5082174
7830000426;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";0572500000122000009;Реконструкция водовода Ду=900-1000 мм по Пискаревскому пр. от Свердловской набережной до пр. М.Тухачевского;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";Открытый конкурс в электронной форме на проведение работ по строительству, реконструкции, кап. ремонту, сносу объекта кап. строительства в соответствии с ч. 8 ст. 33 Закона № 44-ФЗ;798929311.2 ₽;2022-09-01;2022-09-19;Архив;44fz;https://www.tektorg.ru/44fz/procedures/5125485
7830000426;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";0572500000122000008;Реконструкции водовода по пр. Металлистов от Пискаревского пр. до ш. Революции;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";Открытый конкурс в электронной форме на проведение работ по строительству, реконструкции, кап. ремонту, сносу объекта кап. строительства в соответствии с ч. 8 ст. 33 Закона № 44-ФЗ;486144447.6 ₽;2022-09-01;2022-09-19;Архив;44fz;https://www.tektorg.ru/44fz/procedures/5125481
7830000426;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";0572500000122000007;Реконструкция водовода по пр. Большевиков от пр. Пятилеток до ул. Новоселов;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";Открытый конкурс в электронной форме на проведение работ по строительству, реконструкции, кап. ремонту, сносу объекта кап. строительства в соответствии с ч. 8 ст. 33 Закона № 44-ФЗ;717581779.2 ₽;2022-09-01;2022-09-19;Архив;44fz;https://www.tektorg.ru/44fz/procedures/5125468
7830000426;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";ЗП2081717;"Выполнение работ по созданию мультимедийного комплекса «Комната для переговоров по адресу: Санкт-Петербург, Кавалергардская ул., д.42, лит. «А»
";"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";Конкурс;7656625.07 ₽;2022-08-25;2022-09-14;Архив;zakupki;https://www.tektorg.ru/zakupki/procedures/5039564
7830000426;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";ЗП2081457;"Выполнение работ по модернизации информационной системы «Управление процессами технологического присоединения объектов капитального строительства к системам холодного водоснабжения и водоотведения» в части реализации возможности подачи документов в рамках «Единого окна приема заявителей» 
";"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";Конкурс;84158204.6 ₽;2022-08-22;2022-09-07;Архив;zakupki;https://www.tektorg.ru/zakupki/procedures/5008983
