srok;zapros;nomer;data;inn_zakazchika;zakazchik;obekt;tip;inn_eo;ekspertnaya_org;vyvod;istochnik;istochnik_zakazchik;zav_nomer;klass;dubl
expired;центробежный компрессор;53-ТУ-06096-2020;24.04.2020;6330000553;"АО ""НК НПЗ""";Центробежный компрессор марки 32ВЦ-100/9 М1, технологический индекс ЦК-6, заводской № 94002, Цех Энергопроизводства, участок по эксплуатации объектов производства сжатого воздуха (ВКС-7), АО «НК НПЗ»;ТУ;6312031510;"ООО ПФ ""ЭДТОН""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-06096-2020;https://monitor-pb.ru/customer/6330000553;94002;компрессор;да
expired;центробежный компрессор;53-ТУ-06100-2020;24.04.2020;6330000553;"АО ""НК НПЗ""";Центробежный компрессор марки 32ВЦ-100/9 М1, технологический индекс ЦК-3, заводской № 93035, Цех Энергопроизводства, участок по эксплуатации объектов производства сжатого воздуха (ВКС-7), АО «НК НПЗ»;ТУ;6312031510;"ООО ПФ ""ЭДТОН""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-06100-2020;https://monitor-pb.ru/customer/6330000553;93035;компрессор;да
expired;центробежный компрессор;53-ТУ-10560-2018;08.08.2018;6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";Центробежный компрессор «Густа-П» тип ТКР 19,3, техн. № 300/II, зав.№ 805.581, Установка компримирования углеводородных газов (БК-8). Владелец – ООО «СИБУР Тольятти»;ТУ;6312031510;"ООО ПФ ""ЭДТОН""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-10560-2018;https://monitor-pb.ru/customer/6323049893;805.581;компрессор;да
expired;центробежный компрессор;53-ТУ-13184-2019;22.08.2019;6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";Центробежный компрессор «Сулика» тип ТК2Р-444, техн. № 301/I, зав. № 805.907. Установка синтеза МТБЭ и получения холода (ИП-3). Владелец – ООО «СИБУР Тольятти»;ТУ;6312031510;"ООО ПФ ""ЭДТОН""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-13184-2019;https://monitor-pb.ru/customer/6323049893;805.907;компрессор;да
expired;центробежный компрессор;57-ТУ-06333-2019;18.02.2019;7202116628;"АО ""СИБУРТЮМЕНЬГАЗ""";техническое устройство – Центробежный компрессор марки 4М9-8, техн. № С-106А, зав. № 4-8-3819F (Площадка переработки попутного нефтяного газа Белозерного ГПЗ АО «СибурТюмень-Газ», УПГ-2);ТУ;7801082551;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";соответствует;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-06333-2019;https://monitor-pb.ru/customer/7202116628;4-8-3819F;компрессор;да
expired;центробежный компрессор;57-ТУ-30283-2019;30.07.2019;7202116628;"АО ""СИБУРТЮМЕНЬГАЗ""";на техническое устройство - Центробежный компрессор марки К-890-121-1, техн. № КЦ-101/1, зав. № 8753 (Площадка переработки попутного нефтяного газа Няганьгазпереработка АО «СибурТюменьГаз», УПГ-2);ТУ;7801082551;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";не в полной мере;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-30283-2019;https://monitor-pb.ru/customer/7202116628;8753;компрессор;да
expired;центробежный компрессор;57-ТУ-30286-2019;30.07.2019;7202116628;"АО ""СИБУРТЮМЕНЬГАЗ""";на техническое устройство - Центробежный компрессор марки К-890-121-1, техн. № КЦ-101/3, зав. № 8551 (Площадка переработки попутного нефтяного газа Няганьгазпереработка АО «СибурТюменьГаз», УПГ-1);ТУ;7801082551;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";соответствует;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-30286-2019;https://monitor-pb.ru/customer/7202116628;8551;компрессор;да
expired;центробежный компрессор;57-ТУ-44771-2019;24.10.2019;7202116628;"АО ""СИБУРТЮМЕНЬГАЗ""";техническое устройство – Центробежный компрессор марки К-380-103-1, техн. № КЦ-101/4, зав. № 8572 (Площадка Тюменской компрессорной станции (Нижневартовский ГПЗ) АО «СибурТюменьГаз», ГПП-2, ЦКиТГ);ТУ;7801082551;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";соответствует;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-44771-2019;https://monitor-pb.ru/customer/7202116628;8572;компрессор;да
expired;центробежный компрессор;57-ТУ-44790-2019;24.10.2019;7202116628;"АО ""СИБУРТЮМЕНЬГАЗ""";техническое устройство – Центробежный компрессор марки К-380-103-1, техн. № КЦ-101/3, зав. № 8570 (Площадка Тюменской компрессорной станции (Нижневартовский ГПЗ) АО «СибурТюменьГаз», ГПП-2, ЦКиТГ);ТУ;7801082551;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";соответствует;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-44790-2019;https://monitor-pb.ru/customer/7202116628;8570;компрессор;да
expired;центробежный компрессор;57-ТУ-44796-2019;24.10.2019;7202116628;"АО ""СИБУРТЮМЕНЬГАЗ""";техническое устройство – Центробежный компрессор марки К-380-103-1, техн. № КЦ-101/2, зав. № 8571 (Площадка Тюменской компрессорной станции (Нижневартовский ГПЗ) АО «СибурТюменьГаз», ГПП-2, ЦКиТГ);ТУ;7801082551;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";соответствует;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-44796-2019;https://monitor-pb.ru/customer/7202116628;8571;компрессор;да
expired;центробежный компрессор;57-ТУ-44800-2019;24.10.2019;7202116628;"АО ""СИБУРТЮМЕНЬГАЗ""";техническое устройство – Центробежный компрессор марки К-380-103-1, техн. № КЦ-101/1, зав. № 9182 (Площадка Тюменской компрессорной станции (Нижневартовский ГПЗ) АО «СибурТюменьГаз», ГПП-2, ЦКиТГ);ТУ;7801082551;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";соответствует;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-44800-2019;https://monitor-pb.ru/customer/7202116628;9182;компрессор;да
expired;центробежный компрессор;57-ТУ-51952-2019;28.11.2019;7202116628;"АО ""СИБУРТЮМЕНЬГАЗ""";Центробежный компрессор марки 8RPA-70 «Светлана», техн. № ТК-5, зав. № 1805565, (ГПП-1, ПХУ-2 Площадка переработки попутного нефтяного газа Нижневартовского ГПЗ «АО СибурТюменьГаз – «Нижневартовский ГПЗ»);ТУ;7801082551;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";соответствует;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-51952-2019;https://monitor-pb.ru/customer/7202116628;1805565;компрессор;да
expired;центробежный компрессор;57-ТУ-51956-2019;28.11.2019;7202116628;"АО ""СИБУРТЮМЕНЬГАЗ""";Центробежный компрессор марки 8RPA-70 «Светлана», техн. № ТК-2, зав. № 1805562, (ГПП-1, ПХУ-2 Площадка переработки попутного нефтяного газа Нижневартовского ГПЗ «АО СибурТюменьГаз – «Нижневартовский ГПЗ»);ТУ;7801082551;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";соответствует;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-51956-2019;https://monitor-pb.ru/customer/7202116628;1805562;компрессор;да
expired;центробежный компрессор;57-ТУ-51968-2019;28.11.2019;7202116628;"АО ""СИБУРТЮМЕНЬГАЗ""";Центробежный компрессор марки 8RPA-70 «Светлана», техн. № ТК-1, зав. № 1805561, (ГПП-1, ПХУ-2 Площадка переработки попутного нефтяного газа Нижневартовского ГПЗ «АО СибурТюменьГаз – «Нижневартовский ГПЗ»);ТУ;7801082551;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";соответствует;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-51968-2019;https://monitor-pb.ru/customer/7202116628;1805561;компрессор;да
expired;центробежный компрессор;57-ТУ-54060-2019;06.12.2019;7202116628;"АО ""СИБУРТЮМЕНЬГАЗ""";Центробежный компрессор марки 8RPA-70 «Светлана», техн. № ТК-3, зав. № 1805563, (ГПП-1, ПХУ-2 Площадка переработки попутного нефтяного газа Нижневартовского ГПЗ «АО СибурТюменьГаз – «Нижневартовский ГПЗ»);ТУ;7801082551;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";соответствует;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-54060-2019;https://monitor-pb.ru/customer/7202116628;1805563;компрессор;да
expired;центробежный компрессор;58-ТУ-40859-2018;07.11.2018;7022000310;"АО ""ТОМСКНЕФТЬ"" ВНК";техническое устройство: центробежный компрессор марки ЦНС 240-1422-3ТМ, зав. № 20011/004-1, тех. № 2, установленный на БКНС-11, ЦППД-1 Западно-Полуденное месторождение Заказчик АО «Томскнефть» ВНК;ТУ;8603228225;"ООО ""НЦТО""";соответствует;https://monitor-pb.ru/conclusion/58-%D0%A2%D0%A3-40859-2018;https://monitor-pb.ru/customer/7022000310;20011/004-1;компрессор;нет
