inn;kpp;inn_kpp;imya
7703782266;673243001;7703782266_673243001;"СМОЛЕНСКИЙ ЦЕНТР ПО ГИДРОМЕТЕОРОЛОГИИ И МОНИТОРИНГУ ОКРУЖАЮЩЕЙ СРЕДЫ - ФИЛИАЛ ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО УЧРЕЖДЕНИЯ ""ЦЕНТРАЛЬНОЕ УПРАВЛЕНИЕ ПО ГИДРОМЕТЕОРОЛОГИИ И МОНИТОРИНГУ ОКРУЖАЮЩЕЙ СРЕДЫ"""
7703782266;695043001;7703782266_695043001;"ТВЕРСКОЙ ЦЕНТР ПО ГИДРОМЕТЕОРОЛОГИИ И МОНИТОРИНГУ ОКРУЖАЮЩЕЙ СРЕДЫ - ФИЛИАЛ ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО УЧРЕЖДЕНИЯ ""ЦЕНТРАЛЬНОЕ УПРАВЛЕНИЕ ПО ГИДРОМЕТЕОРОЛОГИИ И МОНИТОРИНГУ ОКРУЖАЮЩЕЙ СРЕДЫ"""
7703782266;402843001;7703782266_402843001;"КАЛУЖСКИЙ ЦЕНТР ПО ГИДРОМЕТЕОРОЛОГИИ И МОНИТОРИНГУ ОКРУЖАЮЩЕЙ СРЕДЫ - ФИЛИАЛ ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО УЧРЕЖДЕНИЯ ""ЦЕНТРАЛЬНОЕ УПРАВЛЕНИЕ ПО ГИДРОМЕТЕОРОЛОГИИ И МОНИТОРИНГУ ОКРУЖАЮЩЕЙ СРЕДЫ"""
7703782266;760443001;7703782266_760443001;"ЯРОСЛАВСКИЙ ЦЕНТР ПО ГИДРОМЕТЕОРОЛОГИИ И МОНИТОРИНГУ ОКРУЖАЮЩЕЙ СРЕДЫ - ФИЛИАЛ ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО УЧРЕЖДЕНИЯ ""ЦЕНТРАЛЬНОЕ УПРАВЛЕНИЕ ПО ГИДРОМЕТЕОРОЛОГИИ И МОНИТОРИНГУ ОКРУЖАЮЩЕЙ СРЕДЫ"""
7703782266;770301001;7703782266_770301001;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ЦЕНТРАЛЬНОЕ УПРАВЛЕНИЕ ПО ГИДРОМЕТЕОРОЛОГИИ И МОНИТОРИНГУ ОКРУЖАЮЩЕЙ СРЕДЫ"""
7703782266;332743001;7703782266_332743001;"ВЛАДИМИРСКИЙ ЦЕНТР ПО ГИДРОМЕТЕОРОЛОГИИ И МОНИТОРИНГУ ОКРУЖАЮЩЕЙ СРЕДЫ - ФИЛИАЛ ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО УЧРЕЖДЕНИЯ ""ЦЕНТРАЛЬНОЕ УПРАВЛЕНИЕ ПО ГИДРОМЕТЕОРОЛОГИИ И МОНИТОРИНГУ ОКРУЖАЮЩЕЙ СРЕДЫ"""
7703782266;370243001;7703782266_370243001;"ИВАНОВСКИЙ ЦЕНТР ПО ГИДРОМЕТЕОРОЛОГИИ И МОНИТОРИНГУ ОКРУЖАЮЩЕЙ СРЕДЫ - ФИЛИАЛ ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО УЧРЕЖДЕНИЯ ""ЦЕНТРАЛЬНОЕ УПРАВЛЕНИЕ ПО ГИДРОМЕТЕОРОЛОГИИ И МОНИТОРИНГУ ОКРУЖАЮЩЕЙ СРЕДЫ"""
7703782266;623443001;7703782266_623443001;"РЯЗАНСКИЙ ЦЕНТР ПО ГИДРОМЕТЕОРОЛОГИИ И МОНИТОРИНГУ ОКРУЖАЮЩЕЙ СРЕДЫ - ФИЛИАЛ ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО УЧРЕЖДЕНИЯ ""ЦЕНТРАЛЬНОЕ УПРАВЛЕНИЕ ПО ГИДРОМЕТЕОРОЛОГИИ И МОНИТОРИНГУ ОКРУЖАЮЩЕЙ СРЕДЫ"""
7116145470;;;площадка не знает этот ИНН
2457058758;245701001;2457058758_245701001;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОРИЛЬСКНИКЕЛЬСЕРВИС"""
5004021787;500401001;5004021787_500401001;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ВОЛОКОЛАМСКОЕ ПРОИЗВОДСТВЕННО-ТЕХНИЧЕСКОЕ ПРЕДПРИЯТИЕ РАЙОННОГО ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА"""
7024034570;702401001;7024034570_702401001;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИБРЕГИОНПРОМСЕРВИС"""
2310010637;231101001;2310010637_231101001;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ КРАСНОДАРСКОГО КРАЯ ""КУБАНЬВОДКОМПЛЕКС"""
7724490000;772401001;7724490000_772401001;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПОЧТА РОССИИ"""
7724490000;230445013;7724490000_230445013;"Пансионат ""Почтовик"""
7724490000;631143001;7724490000_631143001;ЦЕНТР ПОДДЕРЖКИ КЛИЕНТОВ
7724490000;165543001;7724490000_165543001;ПОЧТОВЫЕ ТЕХНОЛОГИИ
7724490000;771845021;7724490000_771845021;"Стадион ""Связист"""
7724490000;770143001;7724490000_770143001;УФПС Г.МОСКВЫ
7724490000;450143001;7724490000_450143001;УФПС КУРГАНСКОЙ ОБЛАСТИ
7724490000;490943001;7724490000_490943001;УФПС МАГАДАНСКОЙ ОБЛАСТИ
7724490000;695043001;7724490000_695043001;УФПС ТВЕРСКОЙ ОБЛАСТИ
7724490000;631743001;7724490000_631743001;УФПС САМАРСКОЙ ОБЛАСТИ
7724490000;673243001;7724490000_673243001;УФПС СМОЛЕНСКОЙ ОБЛАСТИ
7724490000;890143001;7724490000_890143001;УФПС ЯМАЛО-НЕНЕЦКОГО АВТОНОМНОГО ОКРУГА
7724490000;151343001;7724490000_151343001;УФПС РЕСПУБЛИКИ СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ
7724490000;040043001;7724490000_040043001;УФПС РЕСПУБЛИКИ АЛТАЙ
7724490000;860143001;7724490000_860143001;УФПС ХАНТЫ-МАНСИЙСКОГО АВТОНОМНОГО ОКРУГА-ЮГРА
7724490000;091743001;7724490000_091743001;УФПС КАРАЧАЕВО-ЧЕРКЕССКОЙ РЕСПУБЛИКИ
7724490000;532143001;7724490000_532143001;УФПС НОВГОРОДСКОЙ ОБЛАСТИ
7724490000;165543002;7724490000_165543002;"УФПС ""ТАТАРСТАН ПОЧТАСЫ"""
7724490000;540743001;7724490000_540743001;УФПС НОВОСИБИРСКОЙ ОБЛАСТИ
7724490000;057243001;7724490000_057243001;УФПС РЕСПУБЛИКИ ДАГЕСТАН
7447010227;997550001;7447010227_997550001;"акционерное общество ""Челябинский электрометаллургический комбинат"""
7447010227;744701001;7447010227_744701001;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЧЕЛЯБИНСКИЙ ЭЛЕКТРОМЕТАЛЛУРГИЧЕСКИЙ КОМБИНАТ"""
6604017216;660401001;6604017216_660401001;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ БЕРЕЗОВСКОЕ ВОДО-КАНАЛИЗАЦИОННОЕ ХОЗЯЙСТВО ""ВОДОКАНАЛ"""
6604017216;667801001;6604017216_667801001;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ БЕРЕЗОВСКОЕ ВОДО-КАНАЛИЗАЦИОННОЕ ХОЗЯЙСТВО ""ВОДОКАНАЛ"""
5249006828;524901001;5249006828_524901001;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ЭКСПРЕСС"" Г.ДЗЕРЖИНСК"
6321280368;632101001;6321280368_632101001;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОГРАД-ВОДОКАНАЛ"""
4205002327;420501001;4205002327_420501001;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КЕМВОД"""
6025001060;602501001;6025001060_602501001;"МУНИЦИПАЛЬНОЕ ПРЕДПРИЯТИЕ ПО ЭКСПЛУАТАЦИИ СИСТЕМ ВОДОСНАБЖЕНИЯ И ВОДООТВЕДЕНИЯ ""ВОДОКАНАЛ"" Г. ВЕЛИКИЕ ЛУКИ"
4205088363;420501001;4205088363_420501001;"ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ КУЗБАССА ""ПАССАЖИРАВТОТРАНС"""
5902290191;590201001;5902290191_590201001;"ФЕДЕРАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""АДМИНИСТРАЦИЯ КАМСКОГО БАССЕЙНА ВНУТРЕННИХ ВОДНЫХ ПУТЕЙ"""
5902290191;590702001;5902290191_590702001;"ПЕРМСКИЙ РАЙОН ГИДРОТЕХНИЧЕСКИХ СООРУЖЕНИЙ И СУДОХОДСТВА-ФИЛИАЛ ФБУ ""АДМИНИСТРАЦИЯ КАМСКОГО БАССЕЙНА ВНУТРЕННИХ ВОДНЫХ ПУТЕЙ"""
5902290191;590202001;5902290191_590202001;"ВЕРХНЕ-КАМСКИЙ РАЙОН ВОДНЫХ ПУТЕЙ И СУДОХОДСТВА-ФИЛИАЛ ФБУ ""АДМИНИСТРАЦИЯ КАМСКОГО БАССЕЙНА ВНУТРЕННИХ ВОДНЫХ ПУТЕЙ"""
5902290191;592002001;5902290191_592002001;"ЧАЙКОВСКИЙ РАЙОН ГИДРОТЕХНИЧЕСКИХ СООРУЖЕНИЙ И СУДОХОДСТВА-ФИЛИАЛ ФБУ ""АДМИНИСТРАЦИЯ КАМСКОГО БАССЕЙНА ВНУТРЕННИХ ВОДНЫХ ПУТЕЙ"""
5902290191;165002001;5902290191_165002001;"НИЖНЕ-КАМСКИЙ РАЙОН ГИДРОТЕХНИЧЕСКИХ СООРУЖЕНИЙ И СУДОХОДСТВА-ФИЛИАЛ ФБУ ""АДМИНИСТРАЦИЯ КАМСКОГО БАССЕЙНА ВНУТРЕННИХ ВОДНЫХ ПУТЕЙ"""
5902290191;027802001;5902290191_027802001;"БЕЛЬСКИЙ РАЙОН ВОДНЫХ ПУТЕЙ И СУДОХОДСТВА-ФИЛИАЛ ФБУ ""АДМИНИСТРАЦИЯ КАМСКОГО БАССЕЙНА ВНУТРЕННИХ ВОДНЫХ ПУТЕЙ"""
5902290191;182702001;5902290191_182702001;"НИЖНЕ-КАМСКИЙ РАЙОН ВОДНЫХ ПУТЕЙ И СУДОХОДСТВА-ФИЛИАЛ ФБУ ""АДМИНИСТРАЦИЯ КАМСКОГО БАССЕЙНА ВНУТРЕННИХ ВОДНЫХ ПУТЕЙ"""
5260000192;526001001;5260000192_526001001;"ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НИЖЕГОРОДСКОЙ ОБЛАСТИ ""НИЖЕГОРОДСКИЙ ПАССАЖИРСКИЙ АВТОМОБИЛЬНЫЙ ТРАНСПОРТ"""
6166047727;;;площадка не знает этот ИНН
5473018885;547301001;5473018885_547301001;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НОВОСИБГОРТРАНС"""
5260497721;526001001;5260497721_526001001;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НИЖЕГОРОДСКИЙ ПАССАЖИРСКИЙ АВТОМОБИЛЬНЫЙ ТРАНСПОРТ"""
3702597104;370201001;3702597104_370201001;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ВОДОКАНАЛ"""
4025020084;402501001;4025020084_402501001;"МУНИЦИПАЛЬНОЕ ПРЕДПРИЯТИЕ ГОРОДА ОБНИНСКА КАЛУЖСКОЙ ОБЛАСТИ ""ВОДОКАНАЛ"""
4223030694;422301001;4223030694_422301001;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ ВОДОКАНАЛ"""
7716154981;422301001;7716154981_422301001;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЭРОКУЗБАСС"""
7716154981;425301001;7716154981_425301001;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЭРОКУЗБАСС"""
6147005538;614701001;6147005538_614701001;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ИСТОК"""
2311008207;237243002;2311008207_237243002;"ОПЫТНО-СЕМЕНОВОДЧЕСКОЕ ХОЗЯЙСТВО ""УРУПСКОЕ"" - ФИЛИАЛ ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО НАУЧНОГО УЧРЕЖДЕНИЯ ""ФЕДЕРАЛЬНЫЙ НАУЧНЫЙ ЦЕНТР ""ВСЕРОССИЙСКИЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ МАСЛИЧНЫХ КУЛЬТУР ИМЕНИ В.С. ПУСТОВОЙТА"""
2311008207;610143001;2311008207_610143001;"ДОНСКАЯ ОПЫТНАЯ СТАНЦИЯ ИМЕНИ Л.А. ЖДАНОВА - ФИЛИАЛ ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО НАУЧНОГО УЧРЕЖДЕНИЯ ""ФЕДЕРАЛЬНЫЙ НАУЧНЫЙ ЦЕНТР ""ВСЕРОССИЙСКИЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ МАСЛИЧНЫХ КУЛЬТУР ИМЕНИ В.С. ПУСТОВОЙТА"""
2311008207;237243001;2311008207_237243001;"АРМАВИРСКАЯ ОПЫТНАЯ СТАНЦИЯ - ФИЛИАЛ ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО НАУЧНОГО УЧРЕЖДЕНИЯ ""ФЕДЕРАЛЬНЫЙ НАУЧНЫЙ ЦЕНТР ""ВСЕРОССИЙСКИЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ МАСЛИЧНЫХ КУЛЬТУР ИМЕНИ В.С. ПУСТОВОЙТА"""
2311008207;551443001;2311008207_551443001;"СИБИРСКАЯ ОПЫТНАЯ СТАНЦИЯ - ФИЛИАЛ ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО НАУЧНОГО УЧРЕЖДЕНИЯ ""ФЕДЕРАЛЬНЫЙ НАУЧНЫЙ ЦЕНТР ""ВСЕРОССИЙСКИЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ МАСЛИЧНЫХ КУЛЬТУР ИМЕНИ В.С. ПУСТОВОЙТА"""
2311008207;482543001;2311008207_482543001;"ЛИПЕЦКИЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ РАПСА - ФИЛИАЛ ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО НАУЧНОГО УЧРЕЖДЕНИЯ ""ФЕДЕРАЛЬНЫЙ НАУЧНЫЙ ЦЕНТР ""ВСЕРОССИЙСКИЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ МАСЛИЧНЫХ КУЛЬТУР ИМЕНИ В.С. ПУСТОВОЙТА"""
2311008207;231101001;2311008207_231101001;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ НАУЧНОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНЫЙ НАУЧНЫЙ ЦЕНТР ""ВСЕРОССИЙСКИЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ МАСЛИЧНЫХ КУЛЬТУР ИМЕНИ В.С. ПУСТОВОЙТА"""
3302001983;332801001;3302001983_332801001;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВЛАДИМИРВОДОКАНАЛ"" ГОРОДА ВЛАДИМИРА"
5320024546;532001001;5320024546_532001001;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""БОРОВИЧСКИЙ ВОДОКАНАЛ"""
3234051310;325701001;3234051310_325701001;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""БРЯНСКИЙ ГОРОДСКОЙ ВОДОКАНАЛ"""
4705029366;470501001;4705029366_470501001;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЛЕНИНГРАДСКИЕ ОБЛАСТНЫЕ КОММУНАЛЬНЫЕ СИСТЕМЫ"""
4205375960;;;площадка не знает этот ИНН
3851001198;385101001;3851001198_385101001;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АКВАСЕРВИС"""
8606013108;860601001;8606013108_860601001;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ВОДОКАНАЛ"""
7204205739;720301001;7204205739_720301001;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЮМЕНСКОЕ ЭКОЛОГИЧЕСКОЕ ОБЪЕДИНЕНИЕ"""
4027001552;402701001;4027001552_402701001;"ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАОБЛВОДОКАНАЛ"""
2801091892;280101001;2801091892_280101001;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""АМУРСКИЕ КОММУНАЛЬНЫЕ СИСТЕМЫ"""
2511040110;251101001;2511040110_251101001;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""УССУРИЙСК-ВОДОКАНАЛ"" УССУРИЙСКОГО ГОРОДСКОГО ОКРУГА"
6215008716;621501001;6215008716_621501001;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""РЯЗАНСКИЙ СВИНОКОМПЛЕКС"""
6155041000;;;площадка не знает этот ИНН
4307017925;;;площадка не знает этот ИНН
6623144562;662301001;6623144562_662301001;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ВЕРХНЕСАЛДИНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ""ВЕРХНЕСАЛДИНСКИЕ КОММУНАЛЬНЫЕ СИСТЕМЫ"""
3849067674;384901001;3849067674_384901001;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СПЕЦАВТОХОЗЯЙСТВО"" ГОРОДА ИРКУТСКА"
2466137893;246601001;2466137893_246601001;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПАССАЖИРРЕЧТРАНС"""
5050025306;505001001;5050025306_505001001;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ГОРОДСКОГО ОКРУГА ЩЁЛКОВО ""МЕЖРАЙОННЫЙ ЩЁЛКОВСКИЙ ВОДОКАНАЛ"""
8604048909;860401001;8604048909_860401001;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЮГАНСКВОДОКАНАЛ""  "
5409102650;540901001;5409102650_540901001;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ГОРОДА НОВОСИБИРСКА ""НОВОСИБГОРТРАНС"""
4719017995;470501001;4719017995_470501001;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВЫЙ СВЕТ-ЭКО"""
0573008521;057301001;0573008521_057301001;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МАХАЧКАЛИНСКИЙ МОРСКОЙ ТОРГОВЫЙ ПОРТ"""
7709913130;;;площадка не знает этот ИНН
7725727149;772601001;7725727149_772601001;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""УПРАВЛЕНИЕ ОТХОДАМИ"""
7725727149;772701001;7725727149_772701001;АКЦИОНЕРНОЕ ОБЩЕСТВО «СИТИМАТИК»
7725727149;212443001;7725727149_212443001;"НОВОЧЕБОКСАРСКИЙ ФИЛИАЛ АО ""СИТИМАТИК"""
7725727149;645043001;7725727149_645043001;"САРАТОВСКИЙ ФИЛИАЛ АО ""СИТИМАТИК"""
7725727149;770401001;7725727149_770401001;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СИТИМАТИК""  "
7725727149;771001001;7725727149_771001001;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СИТИМАТИК"""
4250000459;425001001;4250000459_425001001;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БЕРЕЗОВСКИЕ КОММУНАЛЬНЫЕ СИСТЕМЫ"""
4214000252;421401001;4214000252_421401001;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МЕЖДУРЕЧЬЕ"""
2502035642;250201001;2502035642_250201001;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МЕЖДУНАРОДНЫЙ АЭРОПОРТ ВЛАДИВОСТОК"""
5321058347;532101001;5321058347_532101001;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ВЕЛИКОГО НОВГОРОДА ""НОВГОРОДСКИЙ ВОДОКАНАЛ"""
7017251534;701701001;7017251534_701701001;"ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ""ТОМСКОЕ ЛЕСОХОЗЯЙСТВЕННОЕ ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ"""
4028059805;402801001;4028059805_402801001;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАЛУЖСКИЙ ЗАВОД ПО ПРОИЗВОДСТВУ АЛЬТЕРНАТИВНОГО ТОПЛИВА"""
4028059805;402901001;4028059805_402901001;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАЛУЖСКИЙ ЗАВОД ПО ПРОИЗВОДСТВУ АЛЬТЕРНАТИВНОГО ТОПЛИВА"""
4028059805;402801001-deleted-624250;4028059805-deleted-624250_402801001-deleted-624250;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАЛУЖСКИЙ ЗАВОД ПО ПРОИЗВОДСТВУ АЛЬТЕРНАТИВНОГО ТОПЛИВА"""
5300016868;;;площадка не знает этот ИНН
2983009240;298301001;2983009240_298301001;"Общество с ограниченной ответственностью ""Варандейский терминал"""
7449070380;744801001;7449070380_744801001;"Общество с ограниченной ответственностью ""ПЕРСПЕКТИВА"""
5246053330;;;площадка не знает этот ИНН
7453222406;745301001;7453222406_745301001;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""СЛУЖБА ОРГАНИЗАЦИИ ДВИЖЕНИЯ"""
7453222406;744801001;7453222406_744801001;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""СЛУЖБА ОРГАНИЗАЦИИ ДВИЖЕНИЯ""  "
4202023230;;;площадка не знает этот ИНН
1648028150;;;площадка не знает этот ИНН
7445020452;745601001;7445020452_745601001;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАГНИТОГОРСКАЯ ЭНЕРГЕТИЧЕСКАЯ КОМПАНИЯ"""
7814448098;781401001;7814448098_781401001;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОЛОМЯЖСКОЕ"""
3804045543;380401001;3804045543_380401001;"МУНИЦИПАЛЬНОЕ ПРЕДПРИЯТИЕ ""ДИРЕКЦИЯ ГОРОДСКОЙ ИНФРАСТРУКТУРЫ"" МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОДА БРАТСКА"
9204507194;920401001;9204507194_920401001;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ГОРОДА СЕВАСТОПОЛЯ ""ВОДОКАНАЛ"""
5411100875;546050001;5411100875_546050001;"муниципальное унитарное предприятие г. Новосибирска ""ГОРВОДОКАНАЛ"""
5411100875;540701001;5411100875_540701001;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ Г. НОВОСИБИРСКА  "" ГОРВОДОКАНАЛ """
8905033649;890501001;8905033649_890501001;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СЕВЕРНАЯ ЭНЕРГЕТИЧЕСКАЯ КОМПАНИЯ"""
8605013419;860501001;8605013419_860501001;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ТЕПЛОВОДОКАНАЛ"""
7805227529;780501001;7805227529_780501001;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЛОКОМОТИВ"""
7730052050;773001001;7730052050_773001001;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОСУДАРСТВЕННЫЙ КОСМИЧЕСКИЙ НАУЧНО-ПРОИЗВОДСТВЕННЫЙ ЦЕНТР ИМЕНИ М.В.ХРУНИЧЕВА"""
7709944065;402501001;7709944065_402501001;Акционерное общество «Ордена Трудового Красного Знамени научно-исследовательский физико-химический институт имени Л.Я. Карпова»
7709944065;785150001;7709944065_785150001;Акционерное общество «Ордена Трудового Красного Знамени научно-исследовательский физико-химический институт имени Л.Я. Карпова»
9102057281;910201001;9102057281_910201001;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ РЕСПУБЛИКИ КРЫМ ""ВОДА КРЫМА"""
6325028144;;;площадка не знает этот ИНН
6829064007;682901001;6829064007_682901001;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ТАМБОВГОРТРАНС"""
3123460476;312301001;3123460476_312301001;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ БЕЛГОРОДСКОЙ ОБЛАСТИ ""БЕЛГОРОДСКИЙ ОБЛАСТНОЙ ВОДОКАНАЛ"""
1651052730;;;площадка не знает этот ИНН
1117005242;111701001;1117005242_111701001;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КНЯЖПОГОСТСКАЯ ТЕПЛО-ЭНЕРГЕТИЧЕСКАЯ КОМПАНИЯ"""
7707050810;770701001;7707050810_770701001;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОСУДАРСТВЕННЫЙ ТРЕСТ ""АРКТИКУГОЛЬ"""
3443016862;346001001;3443016862_346001001;"государственное унитарное предприятие Волгоградской области ""Волгоградавтотранс"""
3443016862;344301001;3443016862_344301001;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ВОЛГОГРАДСКОЙ ОБЛАСТИ ""ВОЛГОГРАДАВТОТРАНС"""
