company_id;name;inn;kpp;slug
7342;"МКУ ""СО И ЕДДС""";5717006830;571701001;munitsipalnoe-kazennoe-uchrezhdenie-po-obespecheniyu-deyatelnosti-organov-mestnogo-samoupravleniya-mtsenskogo-rayona-sluzhba-obespecheniya-i-edinaya-dezhurno-dispetcherskaya-sluzhba
7343;МИНЭКОНОМРАЗВИТИЯ САХАЛИНСКОЙ ОБЛАСТИ;6501025409;650101001;ministerstvo-ekonomicheskogo-razvitiya-sahalinskoy-oblasti
7344;РПБК;1434050856;143401001;ooo-remontno-proizvodstvennaya-baza-kolmar
7345;"ООО ""ГАЗПРОМ ТРАНСГАЗ ЧАЙКОВСКИЙ""";5920000593;593102001;ooo-gazprom-transgaz-chaykovskiy-2
7346;"АО ""ИЗДАТЕЛЬСТВО ""ФИНАНСЫ И СТАТИСТИКА""";9701144649;770101001;ao-izdatelstvo-finansy-i-statistika
7347;"ГБУ НО ""ИНСТИТУТ РАЗВИТИЯ АГЛОМЕРАЦИИ НИЖЕГОРОДСКОЙ ОБЛАСТИ""";5257063280;526201001;gosudarstvennoe-byudzhetnoe-uchrezhdenie-nizhegorodskoy-oblasti-institut-razvitiya-aglomeratsii-nizhegorodskoy-oblasti
7348;"АДМИНИСТРАЦИЯ МО ""АЛЕКСЕЕВСКОЕ""";2914002935;291401001;administratsiya-munitsipalnogo-obrazovaniya-alekseevskoe
7349;"ФКУЗ ""МСЧ МВД РОССИИ ПО КРАСНОДАРСКОМУ КРАЮ""";2310111385;231001001;federalnoe-kazennoe-uchrezhdenie-zdravoohraneniya-mediko-sanitarnaya-chast-ministerstva-vnutrennih-del-rossiyskoy-federatsii-po-krasnodarskomu-krayu
7350;ПКФ НИКОЛЬСКАЯ СЛОБОДА;5503066374;550101001;ooo-proizvodstvenno-kommercheskaya-firma-nikolskaya-sloboda
7351;"МКУ ""ЕСЗ""";2347024121;236901001;munitsipalnoe-kazennoe-uchrezhdenie-munitsipalnogo-obrazovaniya-primorsko-ahtarskiy-rayon-edinaya-sluzhba-zakazchika
7352;"ФГБОУ ВО ""МГТУ ""СТАНКИН""";7707003506;770701001;federalnoe-gosudarstvennoe-byudzhetnoe-obrazovatelnoe-uchrezhdenie-vysshego-obrazovaniya-moskovskiy-gosudarstvennyy-tehnologicheskiy-universitet-stankin
7353;"АО ""ГАЗПРОМ ГАЗОРАСПРЕДЕЛЕНИЕ НАЗРАНЬ""";0608005612;060801001;ao-gazprom-gazoraspredelenie-nazran
7354;"ООО ""РИМЕРА-СЕРВИС""";7705907626;773101001;ooo-rimera-servis-3
7355;СЦФ;7729715592;770501001;ooo-servisnyy-tsentr-fesko
7356;АО ЗЕЛЕНОКУМСКРАЙГАЗ;2619004357;261901001;ao-zelenokumskraygaz
7357;ГУ ЯО КЛИМАТИНСКИЙ ДЕТСКИЙ ДОМ;7609013552;760901001;gosudarstvennoe-uchrezhdenie-yaroslavskoy-oblasti-dlya-detey-sirot-i-detey-ostavshihsya-bez-popecheniya-roditeley-klimatinskiy-detskiy-dom
7358;"ГКОУ ""ШКОЛА-ИНТЕРНАТ ДЛЯ ГЛУХИХ ДЕТЕЙ""";5261036184;526101001;gosudarstvennoe-kazennoe-obscheobrazovatelnoe-uchrezhdenie-shkola-internat-dlya-gluhih-detey
7359;Баштальк;0270017125;027001001;ooo-bashtalk
7360;ГПОУ ЯО ТУТАЕВСКИЙ ПОЛИТЕХНИЧЕСКИЙ ТЕХНИКУМ;7611007108;761101001;gosudarstvennoe-professionalnoe-obrazovatelnoe-uchrezhdenie-yaroslavskoy-oblasti-tutaevskiy-politehnicheskiy-tehnikum
7361;ТЕПЛОЭНЕРГОНАЛАДКА;7727849657;772801001;ooo-teploenergonaladka
7362;АО КУРГАНГОРГАЗ;4501004589;450101001;ao-kurgangorgaz
7363;АО ШАДРИНСКМЕЖРАЙГАЗ;4502000530;450201001;ao-shadrinskmezhraygaz
7364;ВНУКОВО-УПРАВЛЕНИЕ АКТИВАМИ;7729445233;772901001;ooo-vnukovo-upravlenie-aktivami
7365;ГБУ ДО ДДЮТ КИРОВСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА;7805146710;780501001;gosudarstvennoe-byudzhetnoe-uchrezhdenie-dopolnitelnogo-obrazovaniya-dvorets-detskogo-yunosheskogo-tvorchestva-kirovskogo-rayona-sankt-peterburga
7366;БОЛЬШОЙ ТЕАТР РОССИИ;7707079537;770701001;federalnoe-gosudarstvennoe-byudzhetnoe-uchrezhdenie-kultury-gosudarstvennyy-akademicheskiy-bolshoy-teatr-rossii
7367;АО КОЧУБЕЕВСКРАЙГАЗ;2610000044;261001001;ao-kochubeevskraygaz
7368;ГБУ НО АВТОБАЗА УПРАВЛЕНИЯ ДЕЛАМИ ПРАВИТЕЛЬСТВА НИЖЕГОРОДСКОЙ ОБЛАСТИ;5260105710;526001001;gosudarstvennoe-byudzhetnoe-uchrezhdenie-nizhegorodskoy-oblasti-avtobaza-upravleniya-delami-pravitelstva-nizhegorodskoy-oblasti
7369;КУМИ И ЖКХ  АДМИНИСТРАЦИИ СЕРГАЧСКОГО МУНИЦИПАЛЬНОГО РАЙОНА НИЖЕГОРОДСКОЙ ОБЛАСТИ;5229004029;522901001;komitet-po-upravleniyu-munitsipalnym-imuschestvom-i-zhilischno-kommunalnym-hozyaystvom-administratsii-sergachskogo-munitsipalnogo-rayona-nizhegorodskoy-oblasti
7370;МИНПРИРОДЫ КРЫМА;9102001017;910201001;ministerstvo-ekologii-i-prirodnyh-resursov-respubliki-krym
7371;МИНИСТЕРСТВО СТРОИТЕЛЬСТВА НИЖЕГОРОДСКОЙ ОБЛАСТИ;5260172882;526201001;ministerstvo-stroitelstva-nizhegorodskoy-oblasti
7372;УПРАВЛЕНИЕ ФИНАНСОВ ЛЫСКОВСКОГО РАЙОНА;5222002505;522201001;upravlenie-finansov-administratsii-lyskovskogo-munitsipalnogo-rayona
7373;ПЛК;7814550990;781401001;ooo-plk
7374;"АО ""КУРГАНОБЛГАЗ""";4501003730;450101001;ao-kurganoblgaz
7375;"ГКУ СО ЯО СРЦ ""КОЛОСОК""";7613000958;761301001;gosudarstvennoe-kazyonnoe-uchrezhdenie-sotsialnogo-obsluzhivaniya-yaroslavskoy-oblasti-bolsheselskiy-sotsialno-reabilitatsionnyy-tsentr-dlya-nesovershennoletnih-kolosok
7376;АО АНДРОПОВСКРАЙГАЗ;2603006020;260301001;ao-andropovskraygaz
7377;"ФГБУ ""ВНИИОКЕАНГЕОЛОГИЯ""";7839058780;783901001;federalnoe-gosudarstvennoe-byudzhetnoe-uchrezhdenie-vserossiyskiy-nauchno-issledovatelskiy-institut-geologii-i-mineralnyh-resursov-mirovogo-okeana-imeni-akademika-is-gramberga
7378;МАУ «Спортивная школа «СПАРТАК»;5246037433;524601001;munitsipalnoe-avtonomnoe-uchrezhdenie-sportivnaya-shkola-spartak
7379;АО ТУРКМЕНСКРАЙГАЗ;2622003057;262201001;ao-turkmenskraygaz
7380;ДСЭРГ МЭРИИ Г. ЯРОСЛАВЛЯ;7604115180;760401001;departament-sotsialno-ekonomicheskogo-razvitiya-goroda-merii-goroda-yaroslavlya
7381;КИЗО АДМИНИСТРАЦИИ МО Г. ДОНСКОЙ;7114007059;711401001;komitet-imuschestvennyh-i-zemelnyh-otnosheniy-administratsii-munitsipalnogo-obrazovaniya-gorod-donskoy
7382;"ГБУ РК ""СШ ВОДНЫХ ВИДОВ СПОРТА""";9102051314;910201001;gosudarstvennoe-byudzhetnoe-uchrezhdenie-respubliki-krym-sportivnaya-shkola-vodnyh-vidov-sporta
7383;"ФГБОУ ВО ""ПЯТИГОРСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ"", ФГБОУ ВО ""ПГУ"", ПЯТИГОРСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ, ПГУ";2632016915;263201001;federalnoe-gosudarstvennoe-byudzhetnoe-obrazovatelnoe-uchrezhdenie-vysshego-obrazovaniya-pyatigorskiy-gosudarstvennyy-universitet
7384;"ГБУЗРК ""КРКПБ № 1 ИМ. Н.И. БАЛАБАНА""";9102068036;910201001;gosudarstvennoe-byudzhetnoe-uchrezhdenie-zdravoohraneniya-respubliki-krym-krymskaya-respublikanskaya-klinicheskaya-psihiatricheskaya-bolnitsa-1-im-ni-balabana
7385;"ГБУЗ НО ""ГКБ №12""";5263013200;526301001;gosudarstvennoe-byudzhetnoe-uchrezhdenie-zdravoohraneniya-nizhegorodskoy-oblasti-gorodskaya-klinicheskaya-bolnitsa-12-sormovskogo-rayona-gnizhnego-novgoroda
7386;ВЛАДМЕТЦЕНТР;3328485440;332801001;ooo-vladmettsentr
7387;АДМИНИСТРАЦИЯ Г. АРЗАМАСА;5243009300;524301001;administratsiya-goroda-arzamasa-nizhegorodskoy-oblasti
7388;ФКУ ЦБИТ МЧС РОССИИ;5047024694;504701001;federalnoe-kazennoe-uchrezhdenie-tsentralnaya-baza-izmeritelnoy-tehniki-ministerstva-rossiyskoy-federatsii-po-delam-grazhdanskoy-oborony-chrezvychaynym-situatsiyam-i-likvidatsii-posledstviy-stihiynyh-bedstviy
7389;Филиал Свердловский ПАО Т Плюс;6315376946;667143001;filial-sverdlovskiy-publichnoe-aktsionernoe-obschestvo-t
7390;Филиал «Самарский» ПАО «Т Плюс»;6315376946;631543004;filial-samarskiy-publichnoe-aktsionernoe-obschestvo-t
7391;АО АПАНАСЕНКИРАЙГАЗ;2602003299;260201001;ao-apanasenkiraygaz
7392;ФГБОУ ВО ОРГМУ МИНЗДРАВА РОССИИ;5610042554;561001001;federalnoe-gosudarstvennoe-byudzhetnoe-obrazovatelnoe-uchrezhdenie-vysshego-obrazovaniya-orenburgskiy-gosudarstvennyy-meditsinskiy-universitet-ministerstva-zdravoohraneniya-rossiyskoy-federatsii
7393;УХТАТЕПЛОМАШ;1102043076;110201001;ooo-uhtateplomash
7394;"ГБУЗ ""ГКОБ № 1 ДЗМ""";7701008191;770101001;gosudarstvennoe-byudzhetnoe-uchrezhdenie-zdravoohraneniya-goroda-moskvy-gorodskaya-klinicheskaya-onkologicheskaya-bolnitsa-1-departamenta-zdravoohraneniya-goroda-moskvy
7395;ГБДОУ ДЕТСКИЙ САД № 56 КОМПЕНСИРУЮЩЕГО ВИДА;5249054620;524901001;gosudarstvennoe-byudzhetnoe-doshkolnoe-obrazovatelnoe-uchrezhdenie-detskiy-sad-56-kompensiruyuschego-vida
7396;ГАЗПРОМ ТЕПЛОЭНЕРГО МО;5007101649;504301001;ooo-gazprom-teploenergo-moskovskaya-oblast
7397;НОВАТЭК-КАМЧАТКА;4101183870;410101001;ooo-novatek-kamchatka
7398;ГКУ РК ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК РЕСПУБЛИКИ КАРЕЛИЯ И МОНИТОРИНГА В СФЕРЕ ЭКОНОМИКИ;1001338940;100101001;gosudarstvennoe-kazennoe-uchrezhdenie-respubliki-kareliya-tsentr-organizatsii-zakupok-respubliki-kareliya-i-monitoringa-v-sfere-ekonomiki
7399;Филиал Пермский ПАО Т ПЛЮС;6315376946;590443003;filial-permskiy-publichnoe-aktsionernoe-obschestvo-t
7400;"ГКУ АО ""РЦОЗ""";3015115200;301501001;gosudarstvennoe-kazennoe-uchrezhdenie-astrahanskoy-oblasti-regionalnyy-tsentr-organizatsii-zakupok
7401;МАУ КРАСГОРПАРК;2462068173;246201001;munitsipalnoe-avtonomnoe-uchrezhdenie-krasnoyarskiy-gorodskoy-park
7402;АДМИНИСТРАЦИЯ ГОРОДА ЯЛУТОРОВСКА;7207000017;720701001;administratsiya-goroda-yalutorovska
7403;"ООО ""АТЦ 2010""";6672311294;668501001;ooo-avto-teh-tsentr-2010
7404;Ветлужская ТК;5209005786;520901001;ooo-vetluzhskaya-teplosnabzhayuschaya-kompaniya
7405;"ООО ""Газинком""";9724014170;772401001;ooo-gazinkom
7406;АО ИРКУТСККАБЕЛЬ;3821000937;381001001;ao-irkutskkabel
7407;КОМИТЕТ ПО КУЛЬТУРЕ, МОЛОДЁЖНОЙ ПОЛИТИКЕ И СПОРТУ;7118009804;711801001;komitet-po-kulture-molodyozhnoy-politike-i-sportu-administratsii-munitsipalnogo-obrazovaniya-schyokinskiy-rayon
7408;УПРАВЛЕНИЕ ГОСУДАРСТВЕННОЙ ОХРАНЫ ОБЪЕКТОВ КУЛЬТУРНОГО НАСЛЕДИЯ НИЖЕГОРОДСКОЙ ОБЛАСТИ;5260167723;526001001;upravlenie-gosudarstvennoy-ohrany-obektov-kulturnogo-naslediya-nizhegorodskoy-oblasti
7409;ИНК;3808066311;997250001;ooo-irkutskaya-neftyanaya-kompaniya
7410;филиал Нижегородский ПАО «Т Плюс»;6315376946;526043001;filial-nizhegorodskiy-publichnogo-aktsionernogo-obschestva-t
7411;АДМИНИСТРАЦИЯ ЯЛУТОРОВСКОГО РАЙОНА;7207007534;720701001;administratsiya-yalutorovskogo-rayona
7412;СПБ ГУДП ЦЕНТР;7812021254;780101001;sankt-peterburgskoe-gosudarstvennoe-unitarnoe-dorozhnoe-predpriyatietsentr
7413;"ГКУ ЯО ""ЦКПМ""";7604342722;760401001;gosudarstvennoe-kazennoe-uchrezhdenie-yaroslavskoy-oblasti-tsentr-konkurentnoy-politiki-i-monitoringa
7414;Филиал Кировский ПАО Т Плюс;6315376946;434543001;filial-kirovskiy-publichnoe-aktsionernoe-obschestvo-t
7415;АО КТК;4345230958;434501001;ao-kirovskaya-teplosnabzhayuschaya-kompaniya
7416;"МУ АДМИНИСТРАЦИЯ МО ""СЕНГИЛЕЕВСКИЙ РАЙОН""";7316002600;731601001;munitsipalnoe-uchrezhdenie-administratsiya-munitsipalnogo-obrazovaniya-sengileevskiy-rayon
7417;"САМАРСКИЙ ФИЛИАЛ ФАУ ""ГЛАВГОСЭКСПЕРТИЗА РОССИИ""";7707082071;631143001;samarskiy-filial-federalnogo-avtonomnogo-uchrezhdeniya-glavnoe-upravlenie-gosudarstvennoy-ekspertizy
7418;Филиал «Ульяновский» ПАО «Т Плюс»;6315376946;732743001;filial-ulyanovskiy-publichnoe-aktsionernoe-obschestvo-t
7419;УПРАВЛЕНИЕ МИНЮСТА РОССИИ ПО РЕСПУБЛИКЕ СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ;1515916830;151301001;upravlenie-ministerstva-yustitsii-rossiyskoy-federatsii-po-respublike-severnaya-osetiya-alaniya
7420;ФГБУ АГРОЭКСПОРТ;7713729328;770901001;federalnoe-gosudarstvennoe-byudzhetnoe-uchrezhdenie-federalnyy-tsentr-razvitiya-eksporta-produktsii-agropromyshlennogo-kompleksa-rossiyskoy-federatsii
7421;МУ БИХВ;7627034315;762701001;munitsipalnoe-uchrezhdenie-po-blagoustroystvu-imuschestvennym-i-hozyaystvennym-voprosam
7422;КОМИТЕПЛОЭНЕРГО;1103006077;110101001;ooo-vorkutinskie-tets
7423;АМК УЭХК;6629026974;668201001;ooo-atommashkompleks-uehk
7424;"ФГБУ СП ""КУРОРТ-ПАРК ""СОЮЗ"" МИД РОССИИ""";5050115310;505001001;federalnoe-gosudarstvennoe-byudzhetnoe-uchrezhdenie-sanatoriy-profilaktoriy-kurort-park-soyuz-ministerstva-inostrannyh-del-rossiyskoy-federatsii
7425;МУП ГОРОДА ЛЕРМОНТОВА ЛЕРМОНТОВГОРГАЗ;2629005046;262901001;munitsipalnoe-unitarnoe-predpriyatie-goroda-lermontova-lermontovskoe-gorodskoe-gazovoe-hozyaystvo
7426;ФОНД СЕРВИС;7727429726;772701001;ooo-fond-servis
7427;ПСК;5904176536;590401001;ooo-permskaya-setevaya-kompaniya
7428;АО КРАСНОГОРСКАЯ ТЕПЛОСЕТЬ;5024047494;502401001;ao-krasnogorskaya-teploset
7429;ГБУ Бессоновская райсббж;5809016645;580901001;gosudarstvennoe-byudzhetnoe-uchrezhdenie-penzenskoy-oblasti-bessonovskaya-rayonnaya-stantsiya-po-borbe-s-boleznyami-zhivotnyh
7430;ИЖСПЕЦМАШ;1834049911;184001001;ooo-izhspetsmash
7431;ГЭС;7702599998;773601001;ooo-gazenergoservis-1
7433;ФГБОУ ВО КНИТУ;1655018804;165501001;federalnoe-gosudarstvennoe-byudzhetnoe-obrazovatelnoe-uchrezhdenie-vysshego-obrazovaniya-kazanskiy-natsionalnyy-issledovatelskiy-tehnologicheskiy-universitet
7434;"АО ""НПК""АЛЬТЭН""";5031093484;503101001;ao-nauchno-proizvodstvennyy-kompleks-alternativnaya-energetika
7435;Филиал Удмурсткий ПАО Т ПЛЮС;6315376946;997650001;filial-udmurstkiy-publichnoe-aktsionernoe-obschestvo-t
7436;"Звенигородский филиал ГКУ МО ""Мособллес""";5038004331;503243002;zvenigorodskiy-filial-gosudarstvennogo-kazennogo-uchrezhdeniya-moskovskoy-oblasti-mosoblles
7437;"АО ""КЕМЕРОВОГОРГАЗ""";4205001362;420501001;ao-kemerovogorgaz
7438;"АО ""ОК""ОРБИТА""";2355014649;235501001;ao-ozdorovitelnyy-kompleks-orbita
7439;ТНР;1215151467;590401001;ooo-t-novye-resheniya
7440;АДМИНИСТРАЦИЯ МО ТЕПЛО-ОГАРЕВСКИЙ РАЙОН;7134000799;713401001;administratsiya-munitsipalnogo-obrazovaniya-teplo-ogarevskiy-rayon
7441;КРЫМСКИЙ ФИЛИАЛ ФАУ ГЛАВГОСЭКСПЕРТИЗА РОССИИ;7707082071;920343001;krymskiy-filial-federalnogo-avtonomnogo-uchrezhdeniya-glavnoe-upravlenie-gosudarstvennoy-ekspertizy
7442;БЕЛОГОРСКИЕ ИЗВЕСТНЯКИ;9109004730;910901001;ooo-belogorskie-izvestnyaki
7443;МАДОУ ДЕТСКИЙ САД № 524;6662076676;668501001;munitsipalnoe-avtonomnoe-doshkolnoe-obrazovatelnoe-uchrezhdenie-detskiy-sad-obscherazvivayuschego-vida-s-prioritetnym-osuschestvleniem-deyatelnosti-po-hudozhestvenno-esteticheskomu-razvitiyu-vospitannikov-524
7444;МАДОУ ДЕТСКИЙ САД № 11;6606012728;668601001;munitsipalnoe-avtonomnoe-doshkolnoe-obrazovatelnoe-uchrezhdenie-detskiy-sad-11
7445;СПЕЦТРАНСГАРАНТ;7714550531;770901001;ooo-spetstransgarant
7446;АО ЕТК;6671019770;667101001;ao-ekaterinburgskaya-teplosetevaya-kompaniya
7447;АО «РТС»;5904212431;667101001;ao-regionalnye-teplovye-seti
7448;СТК;6673162327;667101001;ooo-sverdlovskaya-teplosnabzhayuschaya-kompaniya
7449;АО ИНБР;7709808993;770901001;ao-individualnye-biznes-resheniya
7450;ГБДОУ ДЕТСКИЙ САД № 3 КОМПЕНСИРУЮЩЕГО ВИДА;5249054324;524901001;gosudarstvennoe-byudzhetnoe-doshkolnoe-obrazovatelnoe-uchrezhdenie-detskiy-sad-3-kompensiruyuschego-vida
7451;МАДОУ ДЕТСКИЙ САД № 36;6606012750;668601001;munitsipalnoe-avtonomnoe-doshkolnoe-obrazovatelnoe-uchrezhdenie-detskiy-sad-36
7452;"ГБУЗ ПК ""ПЦРБ""";5948058427;594801001;gosudarstvennoe-byudzhetnoe-uchrezhdenie-zdravoohraneniya-permskogo-kraya-permskaya-tsentralnaya-rayonnaya-bolnitsa
7453;"ЗАО ""АЙ КО""";7709716245;770901001;zao-ay-ko
7454;"ООО ""Газпром трансгаз Самара""";6315000291;168150001;obschestvo-s-ogranichennoy-otvestvennostyu-gazprom-transgaz-samara-1
7455;Газпром переработка филиал Оренбургский ГПЗ;1102054991;563843001;gazprom-pererabotka-filial-orenburgskiy-gazopererabatyvayuschiy-zavod
7456;КМЗ;4205303123;420501001;ooo-kemerovskiy-mashinostroitelnyy-zavod
7457;РОСТИНЖИНИРИНГ;7716792455;772401001;ooo-rostinzhiniring
7458;"АДМИНИСТРАЦИЯ МОСП ""ИРОЙСКОЕ"" СЕЛЕНГИНСКОГО РАЙОНА РЕСПУБЛИКИ БУРЯТИЯ";0318001951;031801001;administratsiya-munitsipalnogo-obrazovaniya-selskoe-poselenie-iroyskoe-selenginskogo-rayona-respubliki-buryatiya
7459;Завод химреагентов;4205328128;540401001;ooo-zavod-himreagentov
7460;"ОГКУСО СП ""РОСТОК""";7313002087;731301001;oblastnoe-gosudarstvennoe-kazyonnoe-uchrezhdenie-sotsialnogo-obsluzhivaniya-sotsialnyy-priyut-dlya-detey-i-podrostkov-rostok-v-d-rokotushka
7461;АО ВКС;5053039931;505301001;ao-vostochnye-kommunalnye-sistemy
7462;МТУСИ;7722000820;772201001;ordena-trudovogo-krasnogo-znameni-federalnoe-gosudarstvennoe-byudzhetnoe-obrazovatelnoe-uchrezhdenie-vysshego-obrazovaniya-moskovskiy-tehnicheskiy-universitet-svyazi-i-informatiki
7463;ИКС ОРЕХОВО-ЗУЕВО;7608037021;503401001;ooo-intellektualnye-kommunalnye-sistemy-orehovo-zuevo
7464;АДМИНИСТРАЦИЯ ГОРОДА СУРГУТА;8602020249;860201001;administratsiya-goroda-surguta
7465;СПБ ГБУЗ ГОРОДСКАЯ ПОЛИКЛИНИКА №99;7802043273;780201001;sankt-peterburgskoe-gosudarstvennoe-byudzhetnoe-uchrezhdenie-zdravoohraneniya-gorodskaya-poliklinika-99
7466;АДМИНИСТРАЦИЯ МО ХИВСКИЙ РАЙОН;0535003106;053501001;administratsiya-munitsipalnogo-obrazovaniya-hivskiy-rayon
7467;ЛКС;4212040940;421201001;ooo-leninsk-kuznetskie-kommunalnye-sistemy
7468;АО КМСГ;2612005320;261201001;ao-kurskayamezhstroygaz
7469;АО ИЗОБИЛЬНЕНСКРАЙГАЗ;2607007970;260701001;ao-izobilnenskraygaz
7470;"ФГБУ ""ДОМ НАРОДОВ РОССИИ""";9702015290;770201001;federalnoe-gosudarstvennoe-byudzhetnoe-uchrezhdenie-dom-narodov-rossii
7471;АО ТАГАНРОГМЕЖРАЙГАЗ;6154027476;615401001;ao-taganrogmezhraygaz
7472;АДМИНИСТРАЦИЯ ПОЖАРСКОГО СЕЛЬСОВЕТА;5229002247;522901001;administratsiya-pozharskogo-selsoveta-sergachskogo-munitsipalnogo-rayona-nizhegorodskoy-oblasti
7473;АДМИНИСТРАЦИЯ ТОЛБИНСКОГО СЕЛЬСОВЕТА;5229008288;522901001;administratsiya-tolbinskogo-selsoveta-sergachskogo-munitsipalnogo-rayona-nizhegorodskoy-oblasti
7474;АО КБТОЧМАШ ИМ. А.Э. НУДЕЛЬМАНА;7728789425;772801001;ao-konstruktorskoe-byuro-tochnogo-mashinostroeniya-imeni-ae-nudelmana
7475;АО КИСЛОВОДСКГОРГАЗ;2628010558;262801001;ao-kislovodskgorgaz
7476;"НО ""ФКР""";6315990666;631501001;nekommercheskaya-organizatsiya-regionalnyy-operator-samarskoy-oblasti-fond-kapitalnogo-remonta
7477;ГБДОУ ДЕТСКИЙ САД № 67 КОМПЕНСИРУЮЩЕГО ВИДА;5249054691;524901001;gosudarstvennoe-byudzhetnoe-doshkolnoe-obrazovatelnoe-uchrezhdenie-detskiy-sad-67-kompensiruyuschego-vida
7478;Филиал Мордовский ПАО Т Плюс;6315376946;583445010;filial-mordovskiy-publichnoe-aktsionernoe-obschestvo-t
7479;"ООО ""БАЙКАЛ-АВТОТРАК-СЕРВИС""";3812127630;381201001;ooo-baykal-avtotrak-servis
7480;"АО ""КОРПОРАЦИЯ РАЗВИТИЯ ПЕНЗЕНСКОЙ ОБЛАСТИ""";5836636863;583601001;ao-korporatsiya-razvitiya-penzenskoy-oblasti
7481;ПАО ГК ТНС ЭНЕРГО;7705541227;771001001;pao-gruppa-kompaniy-tns-energo
7482;АО МГК;2630011414;263001001;ao-mineralovodskaya-gazovaya-kompaniya
7483;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОД ЕФРЕМОВ;7113006013;711301001;administratsiya-munitsipalnogo-obrazovaniya-gorod-efremov
7484;"ООО ""Компания Ремсталь""";2723092688;270401001;ooo-kompaniya-remstal
