inn;predpriyatie;obekt;deystvuet_do;status;data;vyvod;ekspertnaya_org;ssylka
1651000010;"ПАО ""НИЖНЕКАМСКНЕФТЕХИМ""";ЗАКЛЮЧЕНИЕ № 4450/03-24 ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство  Компрессор центробежный марки ЦК-135/8, поз. 6, зав.№ 65006 применяемое на опасном производственном объекте «Площадка производства углеводородного сырья (ДБ и УВС) (с учетом Т-7, Т-8) (код: А43-00503-0002)» Рег.№ А43-00503-0002, класс опасности I. ПАО «Нижнекамскнефтехим», 423570, Республика Татарстан, город Нижнекамск, цех 4205, Энергопроизводство» Эксплуатирующая организация:  ПАО «Нижнекамскнефтехим»,  423570, РФ, Республика Татарстан, г. Нижнекамск;31.12.2032;Действует;05.12.2024;соответствует;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-33053-2024
1651000010;"ПАО ""НИЖНЕКАМСКНЕФТЕХИМ""";ЗАКЛЮЧЕНИЕ № 4455/03-24 ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство  Воздуходувка марки ТВ-500-1,08, поз. В-1-Р, зав. № 80 применяемое на опасном производственном объекте «Площадка производства стирола и полиэфирных смол» Рег.№ А43-00503-0007, класс опасности I. ПАО «Нижнекамскнефтехим», 423570, Республика Татарстан, город Нижнекамск, производство гидроперекиси этилбензола № 8709, завод ОС.;31.12.2032;Действует;05.09.2024;соответствует;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-20901-2024
1651000010;"ПАО ""НИЖНЕКАМСКНЕФТЕХИМ""";ЗАКЛЮЧЕНИЕ № 4383/03-24 ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство  Воздуходувка марки ТВ-500-1,08, поз. В-1-1, зав. № 60 применяемое на опасном производственном объекте «Площадка производства стирола и полиэфирных смол» Рег.№ А43-00503-0007, класс опасности I. ПАО «Нижнекамскнефтехим», 423570, Республика Татарстан, город Нижнекамск, производство гидроперекиси этилбензола № 8709, завод ОС». Эксплуатирующая организация:  ПАО «Нижнекамскнефтехим»,  423570, РФ, Республика Татарстан, г. Нижнекамск;31.12.2032;Действует;27.06.2024;соответствует;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/16-%D0%A2%D0%A3-14496-2024
1651000010;"ПАО ""НИЖНЕКАМСКНЕФТЕХИМ""";ЗАКЛЮЧЕНИЕ № 5012/03-24 ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство  Воздуходувка марки ТВ-500-1,08, поз. В-1-2, зав. № 59  применяемое на опасном производственном объекте   «Площадка производства стирола и полиэфирных смол»,  Рег.№ А43-00503-0007, класс опасности I.  ПАО «Нижнекамскнефтехим», 423570, Республика Татарстан, город Нижнекамск, производство гидроперекиси этилбензола № 8709, завод ОС Эксплуатирующая организация:  ПАО «Нижнекамскнефтехим»,  423570, РФ, Республика Татарстан, г. Нижнекамск;31.12.2032;Действует;25.12.2024;соответствует;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-36628-2024
1658087524;"ООО ""ЗАПСИБНЕФТЕХИМ""";Центробежный компрессор марки К250-61-5, поз.73, зав.№602 (отделение П-4/2, установка АКП, производство АКП, теплоснабжения и межцеховых коммуникаций, ООО «ЗапСибНефтехим»);31.12.2032;Действует;19.09.2024;соответствует;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-32279-2024
1658087524;"ООО ""ЗАПСИБНЕФТЕХИМ""";Центробежный компрессор марки К250-61-5, поз.73, зав.№602 (отделение П-4/2, установка АКП, производство АКП, теплоснабжения и межцеховых коммуникаций, ООО «ЗапСибНефтехим»);31.12.2032;Действует;20.09.2024;соответствует;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-32611-2024
1658087524;"ООО ""ЗАПСИБНЕФТЕХИМ""";Газовый турбокомпрессор марки 2ТГ-80-1,6М-В-1, поз.16/2, зав.№239 (отделение П-4/1, установка АКП, производство АКП, теплоснабжения и межцеховых коммуникаций, ООО «ЗапСибНефтехим»);31.12.2032;Действует;26.08.2024;соответствует;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-29457-2024
1658087524;"ООО ""ЗАПСИБНЕФТЕХИМ""";Газовый турбокомпрессор марки 2ТГ-80-1,6М-В-1, поз.16/3, зав.№225 (отделение П-4/1, установка АКП, производство АКП, теплоснабжения и межцеховых коммуникаций, ООО «ЗапСибНефтехим»);31.12.2032;Действует;26.08.2024;соответствует;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-29458-2024
1658087524;"ООО ""ЗАПСИБНЕФТЕХИМ""";Газовый турбокомпрессор марки 2ТГ-80-1,6М-В-1, поз.16/4, зав.№226 (отделение П-4/1, установка АКП, производство АКП, теплоснабжения и межцеховых коммуникаций, ООО «ЗапСибНефтехим»);31.12.2032;Действует;26.08.2024;соответствует;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-29459-2024
1658087524;"ООО ""ЗАПСИБНЕФТЕХИМ""";Газовый турбокомпрессор марки 2ТГ-80-1,6М-В-1, поз.16/1, зав.№234 (отделение П-4/1, установка АКП, производство АКП, теплоснабжения и межцеховых коммуникаций, ООО «ЗапСибНефтехим»);31.12.2032;Действует;30.08.2024;соответствует;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-29976-2024
3448017919;"ООО ""ЛУКОЙЛ-ВОЛГОГРАДНЕФТЕПЕРЕРАБОТКА""";Техническое устройство: сепаратор на приеме центробежного компрессора, поз. С-302, рег. № 86508, зав. № 1, установки № 12 КТУ КРиИБФ, ОПО «Площадка переработки нефти», рег. № А39-00045-0001, I класс опасности;31.12.2032;Действует;02.12.2024;соответствует;"ООО ""НОВО-Технологии""";https://monitor-pb.ru/conclusion/39-%D0%A2%D0%A3-15155-2024
8622000931;"ООО ""ГАЗПРОМ ТРАНСГАЗ ЮГОРСК""";техническое устройство, применяемое на опасном производственном объекте: корпус и ротор центробежного нагнетателя Н-370-18-1, зав. № 6685, ст. № 41, инв. № 134783;31.12.2032;Действует;18.04.2018;соответствует;"ООО ""ГАЗМАШПРОЕКТ""";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-15173-2018
8622000931;"ООО ""ГАЗПРОМ ТРАНСГАЗ ЮГОРСК""";техническое устройство, применяемое на опасном производственном объекте: корпус и ротор центробежного нагнетателя Н-370-18-1, зав. № 6957, ст. № 55, инв. № 134796;31.12.2032;Действует;18.04.2018;соответствует;"ООО ""ГАЗМАШПРОЕКТ""";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-15177-2018
8622000931;"ООО ""ГАЗПРОМ ТРАНСГАЗ ЮГОРСК""";техническое устройство, применяемое на опасном производственном объекте: корпус и ротор центробежного нагнетателя Н-370-18-1, зав. № 4953, ст. № 47, инв. № 132971;31.12.2032;Действует;19.04.2018;соответствует;"ООО ""ГАЗМАШПРОЕКТ""";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-15431-2018
8622000931;"ООО ""ГАЗПРОМ ТРАНСГАЗ ЮГОРСК""";техническое устройство, применяемое на опасном производственном объекте: корпус и ротор центробежного нагнетателя Н-370-18-1, зав. № 6435, ст. № 55, инв. № 133003;31.12.2032;Действует;19.04.2018;соответствует;"ООО ""ГАЗМАШПРОЕКТ""";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-15435-2018
