"url";"отрасль (раздел)";"сфера";"производитель";"оборудование";"заказчик";"город";"дата";"название (h1)"
"https://prokompressor.ru/projects/metalloobrabotka/crossair-tehosnastka/";"metalloobrabotka";"Металлообработка";"Cross Air";"винтовой компрессор ""Cross Air"" CA-7,5/8-GA, рефрижераторный осушитель ""Mark"" MDS 13 и вертикальный ресивер ""Remeza"" РВ 500.11.00";"ООО ""Алтай-Техоснастка""";"";"сентябрь 2020 г.";"Винтовой компрессор ""Cross Air"" CA-7,5/8-GA, рефрижераторный осушитель ""Mark"" MDS 13 и вертикальный ресивер ""Remeza"" РВ 500.11.00"
"https://prokompressor.ru/projects/metalloobrabotka/cross-air-abilon/";"metalloobrabotka";"Металлообработка";"Cross Air";"винтовой компрессор ""Cross Air"" CA-7,5/8-RA, вертикальный ресивер ""Remeza"" РВ 270.11.02 и рефрижераторный осушитель ""Comprag"" RDX 24";"ООО ""Аблион""";"";"ноябрь 2021 г.";"Винтовой компрессор ""Cross Air"" CA-7,5/8-RA , вертикальный ресивер ""Remeza"" РВ 270.11.02 и рефрижераторный осушитель ""Comprag"" RDX 24 для ООО ""Абилон"""
"https://prokompressor.ru/projects/metalloobrabotka/cross-air-kiyanenko/";"metalloobrabotka";"Металлообработка";"Cross Air";"винтовой компрессор ""Cross Air"" CA-7,5/8-RA";"ИП Кияненко";"Московская область";"октябрь 2021 г.";"Винтовой компрессор ""Cross Air"" CA-7,5/8-RA для ИП Кияненко"
"https://prokompressor.ru/projects/metalloobrabotka/cross-air-uran/";"metalloobrabotka";"Металлообработка";"Cross Air";"винтовой компрессор ""Cross Air"" CA15-16GA";"ИП Уран";"Якутск";"февраль 2023 г.";"Винтовой компрессор ""Cross Air"" CA15-16GA для ИП Уран"
"https://prokompressor.ru/projects/metalloobrabotka/cross-air-uzvik/";"metalloobrabotka";"Металлообработка";"Cross Air";"винтовой компрессор ""Cross Air"" CA5.5-8RA";"ИП Юзвик";"";"июнь 2022 г.";"Винтовой компрессор ""Cross Air"" CA5.5-8RA для ИП Юзвик"
"https://prokompressor.ru/projects/metalloobrabotka/cross-air-arden-ngs/";"metalloobrabotka";"Металлообработка";"Cross Air";"винтовой компрессор ""Cross Air"" CA5.5-8RA";"ООО ""Арден-Нефтегазстрой""";"";"июль 2022 г.";"Винтовой компрессор ""Cross Air"" CA5.5-8RA для ООО ""Арден-Нефтегазстрой"""
"https://prokompressor.ru/projects/metalloobrabotka/cross-air-mpk/";"metalloobrabotka";"Металлообработка";"Cross Air";"винтовой компрессор ""Cross Air"" CA7,5-8RA";"ООО ""МПК""";"";"апрель 2025 г.";"Винтовой компрессор ""Cross Air"" CA7,5-8RA для ООО ""МПК"""
"https://prokompressor.ru/projects/metalloobrabotka/iriston-dalgakiran-2/";"metalloobrabotka";"Металлообработка";"Dalgakiran";"винтовой компрессор ""Dalgakiran"" TIDY 15-10 500L Compact (с осушителем)";"ООО ""ПКФ Иристон""";"";"июль 2022 г.";"Винтовой компрессор ""Dalgakiran"" TIDY 15-10 500D Compact (с осушителем) для ООО ""ПКФ Иристон"""
"https://prokompressor.ru/projects/metalloobrabotka/iriston-dalgakiran/";"metalloobrabotka";"Металлообработка";"Dalgakiran";"винтовой компрессор ""Dalgakiran"" TIDY 15-10 500L Compact (с осушителем)";"";"";"август 2021 г.";"Винтовой компрессор ""Dalgakiran"" TIDY 15-10 500L Compact (с осушителем)"
"https://prokompressor.ru/projects/metalloobrabotka/dalgakiran-tantal/";"metalloobrabotka";"Металлообработка";"Dalgakiran";"винтовой компрессор ""Dalgakiran"" TIDY 15-14,5 500L Compact (с осушителем)";"ООО ""Тандал""";"Екатеринбург";"апрель 2021 г.";"Винтовой компрессор ""Dalgakiran"" TIDY 15-14,5 500L Compact (с осушителем)"
"https://prokompressor.ru/projects/metalloobrabotka/dalgakiran-fanber/";"metalloobrabotka";"Металлообработка";"Dalgakiran";"винтовой компрессор ""Dalgakiran"" TIDY 20-14,5 500L Compact (с осушителем)";"ООО ""ПК Фанбер""";"Луга";"сентябрь 2021 г.";"Винтовой компрессор ""Dalgakiran"" TIDY 20-14,5 500L Compact (с осушиелем) для ПК ""Фанбер"""
"https://prokompressor.ru/projects/metalloobrabotka/dalgakiran-ctm/";"metalloobrabotka";"Металлообработка";"Dalgakiran";"винтовой компрессор ""DALGAKIRAN"" TIDY 20-7,5 500L Compact (с осушителем)";"ООО ""НПП ЦТМ""";"Екатеринбург";"июль 2021 г.";"Винтовой компрессор ""DALGAKIRAN"" TIDY 20-7,5 500L Compact (с осушителем)"
"https://prokompressor.ru/projects/metalloobrabotka/alfakabel-dalgakiran/";"metalloobrabotka";"Металлообработка";"Dalgakiran";"винтовой компрессор ""Dalgakiran"" TIDY 50-7,5";"ООО ""Альфакабель""";"Орёл";"июль 2021 г.";"Винтовой компрессор ""Dalgakiran"" TIDY 50-7,5"
"https://prokompressor.ru/projects/metalloobrabotka/valmaks-dalgakiran/";"metalloobrabotka";"Металлообработка";"Dalgakiran";"винтовой компрессор ""Dalgakiran"" TIDY20-14,5-500D (Compact) (с осушителем)";"ООО ""Валмакс""";"";"июнь 2022 г.";"Винтовой компрессор ""Dalgakiran"" TIDY20-14,5-500D (Compact) (с осушителем) для ООО ""Валмакс"""
"https://prokompressor.ru/projects/metalloobrabotka/dalgakiran-argentum-2/";"metalloobrabotka";"Металлообработка";"Dalgakiran";"винтовой компрессор ""Dalgakiran"" TIDY20-14,5-500D (Compact) (с осушителем)";"ООО ""Аргентум""";"Барнаул";"август 2022 г.";"Винтовой компрессор ""Dalgakiran"" TIDY20-14,5-500D (Compact) (с осушителем) для ООО ""Аргентум"""
"https://prokompressor.ru/projects/metalloobrabotka/komertseale-fr-dalgakiran/";"metalloobrabotka";"Металлообработка";"Dalgakiran";"винтовой компрессор ""Dalgakiran"" TIDY20-14,5-500D (Compact) (с осушителем)";"ООО ""Группа Коммерциале ФР""";"Москва";"июнь 2022 г.";"Винтовой компрессор ""Dalgakiran"" TIDY20-14,5-500D (Compact) (с осушителем) для ООО ""Группа Коммерциале ФР"""
"https://prokompressor.ru/projects/metalloobrabotka/dalgakiran-meta-t/";"metalloobrabotka";"Металлообработка";"Dalgakiran";"винтовой компрессор ""Dalgakiran"" TIDY20-14,5-500D (Compact) (с осушителем)";"ООО ""Мета-Т""";"Томск";"июнь 2022 г.";"Винтовой компрессор ""Dalgakiran"" TIDY20-14,5-500D (Compact) (с осушителем) для ООО ""Мета-Т"""
"https://prokompressor.ru/projects/metalloobrabotka/dalgakiran-hr-service/";"metalloobrabotka";"Металлообработка";"Dalgakiran";"винтовой компрессор ""Dalgakiran"" TIDY20-14,5-500D (Compact) (с осушителем)";"ООО ""Эйч-Ар Сервис""";"Москва";"июль 2022 г.";"Винтовой компрессор ""Dalgakiran"" TIDY20-14,5-500D (Compact) (с осушителем) для ООО ""Эйч-Ар Сервис"""
"https://prokompressor.ru/projects/metalloobrabotka/dalgakiran-wellmet/";"metalloobrabotka";"Металлообработка";"Dalgakiran";"винтовой компрессор ""Dalgakiran"" TIDY 10-7,5 500";"ООО ""ПК ВЭЛМЕТ""";"Калуга";"март 2021 г.";"Винтовые компрессоры ""Dalgakiran"" TIDY 10-7,5 500 для ООО ""ПК ВЭЛМЕТ"""
"https://prokompressor.ru/projects/metalloobrabotka/dalgakiran-asm/";"metalloobrabotka";"Металлообработка";"Dalgakiran";"винтовой компрессор ""Dalgakiran"" TIDY 20-14,5 500L Compact (с осушителем)";"ООО ""АСМ-Экспорт""";"Барнаул";"июнь 2021 г.";"Винтовые компрессоры ""Dalgakiran"" TIDY 20-14,5 500L Compact (с осушителем) для ООО ""АСМ-Экспорт"""
"https://prokompressor.ru/projects/metalloobrabotka/profmetall-dalgakiran/";"metalloobrabotka";"Металлообработка";"Dalgakiran";"дожимной поршневой компрессор ""DALGAKIRAN"" DBK 10/7 (О)";"ООО ""Профметалл""";"";"март 2021 г.";"Дожимной поршневой компрессор ""DALGAKIRAN"" DBK 10/7 (О)"
"https://prokompressor.ru/projects/metalloobrabotka/pky-dalgakiran/";"metalloobrabotka";"Металлообработка";"Dalgakiran";"компрессор поршневой дожимной ""Dalgakiran"" DBK 10/7 (О)";"ООО ""ПКУ""";"";"июль 2022 г.";"Компрессор поршневой дожимной ""Dalgakiran"" DBK 10/7 (О) для ООО ""ПКУ"""
"https://prokompressor.ru/projects/metalloobrabotka/ekomak-gorizont/";"metalloobrabotka";"Металлообработка";"Ekomak";"винтовой компрессор ""Ekomak"" DMD 100 CRD/10";"ООО ""Горизонт""";"Павловский Посад";"май 2021 г.";"Винтовой компрессор ""Ekomak"" DMD 100 CRD/10 для ООО ""Горизонт"""
"https://prokompressor.ru/projects/metalloobrabotka/ekomak-hamidyllin/";"metalloobrabotka";"Металлообработка";"Ekomak";"винтовой компрессор ""Ekomak"" DMD 150 CRD/10";"ИП Хамидуллин";"Новосибирск";"октябрь 2021 г.";"Винтовой компрессор ""Ekomak"" DMD 150 CRD/10 для ИП Хамидуллин"
"https://prokompressor.ru/projects/metalloobrabotka/spk-ekomak/";"metalloobrabotka";"Металлообработка";"Ekomak";"винтовой компрессор ""Ekomak"" DMD 200 C/8";"АО ""Сталепромышленная компания""";"Екатеринбург";"август 2020 г.";"Винтовой компрессор ""Ekomak"" DMD 200 C/8 для АО ""Сталепромышленная компания"""
"https://prokompressor.ru/projects/metalloobrabotka/ekomak-metallotorg/";"metalloobrabotka";"Металлообработка";"Ekomak";"Компрессор винтовой Ekomak DMD 100 CRD/8";"Металлоторг АО";"";"январь 2021 г.";"Компрессор винтовой Ekomak DMD 100 CRD/8 для Металлоторг АО"
"https://prokompressor.ru/projects/metalloobrabotka/vintovye-kompressory-enger-hb-55df-8-i-hb-55dfe-8-dlya-ooo-mikrobor-kompozit/";"metalloobrabotka";"Металлообработка";"Enger";"Винтовые компрессоры ""Enger"" HB-55DF 8 и HB-55DFE 8";"ООО ""Микробор Композит""";"Москва";"апрель 2023";"Винтовые компрессоры ""Enger"" HB-55DF 8 и HB-55DFE 8 для ООО ""Микробор Композит"""
"https://prokompressor.ru/projects/metalloobrabotka/vintovoy-kompressor-enger-hb-250dfe-8-dlya-ao-nmz-im-kuzmina/";"metalloobrabotka";"Металлообработка";"Enger";"";"АО ""НМЗ им. Кузьмина""";"Новосибирск";"август 2022 г.";"Винтовой компрессор ""Enger"" HB-250DFE 8 для АО ""НМЗ им. Кузьмина"""
"https://prokompressor.ru/projects/metalloobrabotka/vintovoy-kompressor-enger-ha-22dfre-400-5-16-dlya-ooo-mashkomplekt/";"metalloobrabotka";"Металлообработка";"Enger";"Винтовой компрессор Enger HA-22DFRE-400-5 16";"ООО ""Машкомплект""";"Киров";"август 2025";"Винтовой компрессор Enger HA-22DFRE-400-5 16 для ООО ""Машкомплект"""
"https://prokompressor.ru/projects/metalloobrabotka/vintovoy-kompressor-enger-hb-250dfe-8-dlya-ooo-stroy-iz-metalla/";"metalloobrabotka";"Металлообработка";"Enger";"Винтовой компрессор Enger LC-30DFRE-500 25";"ООО ""Строй из металла""";"Казань";"август 2025 г.";"Винтовой компрессор Enger LC-30DFRE-500 25 для ООО ""Строй из металла"""
"https://prokompressor.ru/projects/metalloobrabotka/vintovye-kompressory-enger-hbd-200dfe2w-8-dlya-ooo-aur-naro-fominsk/";"metalloobrabotka";"Металлообработка";"Enger";"Винтовые компрессоры ""Enger"" OFSZ-75A 8,5 PM VSD";"ООО АУР Наро-Фоминск";"Наро-Фоминск";"август 2025";"Винтовые компрессоры ""Enger"" HBD -200DFE2W 8 для ООО АУР Наро-Фоминск"
