inn;name;name_obzvon;division;segment;okved;okved_all;region;address;egrul_status;director;revenue_rub;revenue_h;priority_max;priority_total;equipment;site;activity;is_competitor;verified;best_email;contacts;contacts_n;phones;signals_n;hotness_max;news_event;news_what;news_url;stages;in_obzvon;in_sender;sent_n;sent_last;sajt_iz_obzvona;telefony_iz_obzvona;pochty_iz_obzvona;region_iz_obzvona;direktor_iz_obzvona;domen;otkuda_dobavleno;telefony_s_sajta;pochty_s_sajta;lyudi_s_sajta;sajt_proveren;sajt_obhoda;chuzhoy_sajt_kontakty;domen_dobrannyy;otkuda_domen;telefon_iz_whatsapp
4437000263;;"ООО ""ВОДОКАНАЛСЕРВИС""";;;;36.00|35.30|35.30.14|35.30.2|35.30.3|35.30.4|35.30.5|35.30.6|36.00.1|36.00.2|37.00|42.21|42.22.1|42.91|42.91.2|42.91.4|42.91.5|43.13|43.22|43.29|43.99|43.99.2|43.99.3|84.25.9;;157940, Костромская область, Красносельский район, пгт Красное-На-Волге, ул. Ракетная, д. 1П, неж.пом. 1;Действующая компания;;59600000.0;59,6 млн руб.;4;39;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;;;;;;;;;;;;;1;;;;;+7 494 372-14-74 | +7 494 244-00-66 | +7 494 322-14-74;levina_e@k-sc.ru | odo@k-sc.ru | nyll@mail.ru | vks@krasnoye.k-sc.ru | bolotova_n@krasnoye.k-sc.ru | yhlicheva_o@krasnoe.k-sc.ru | odo@r-sc.ru | enstender@k-sc.ru | vkstender@k-sc.ru;Костромская область;;;выгрузка обзвона: телефон, почта, регион;;;;;;;k-sc.ru;почта;
1225000918;;"МУП ""ВОДОКАНАЛ"" Г.ЗВЕНИГОВО""";;;;37.00|68.32.1|36.00|36.00.2|42.21|36.00.1|81.30|42.22.2;;425060, Республика Марий Эл, Звениговский район, г. Звенигово, ул. Школьная, д. 26А;Действующая компания;Коуркин Алексей Леонидович;59500000.0;59,5 млн руб.;4;22;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;;;;;;;;;;;;;1;;;;;+7 836 457-07-07 | +7 836 457-09-06 | +7 836 457-35-77 | +7 836 457-07-47;mup-vodokanalzvco@yandex.ru | mup-vodokanalzvo@yandex.ru | mupzvenvodokanal@mail.ru | vodokanalzvo@yandex.ru;Республика Марий Эл;Коуркин Алексей Леонидович;;выгрузка обзвона: телефон, почта, регион;;;;;;;;;
5017046411;;"ООО ""ВОДА В УДОВОЛЬСТВИЕ""";;;;11.07|46.34.1|46.38|46.90|47.1|47.11|47.2|47.25|47.25.1|47.29|47.5|47.73|47.74|47.75|47.9|47.91|47.99|52.10|53.20.31|62.09|82.92;;Московская область, м. о. Истра, д. Корсаково, квартал 0060230, зд. 206;Действующая компания;Попокин Сергей Леонтьевич;59500000.0;59,5 млн руб.;4;15;Фотосепараторы | Рентген-детекторы и рентген-инспекционные системы;;;;;;;;;;;;;;;1;;;;http://voda-nadom.ru;+7 495 380-22-22 | +7 916 994-62-62 | +7 495 223-46-26 | +7 495 994-62-62 | +7 800 700-00-22;allovoda@mail.ru;Московская область;Попокин Сергей Леонтьевич;voda-nadom.ru;выгрузка обзвона: сайт, телефон, почта, регион;+7 (495) 223-46-26 | +7 939 839-61-01;allovoda@mail.ru | voda_otzyv@mail.ru;;provider;voda-nadom.ru;;;;
3711032742;;"МП ""ВОДОКАНАЛ"" ЛЕЖНЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ИВАНОВСКОЙ ОБЛАСТИ";;;;37.00|42.21|42.22.1|42.22.2|36.00|81.29.9|36.00.2|42.99;;155120, Ивановская область, Лежневский район, п. Лежнево, ул. Октябрьская, д. 32;Действующая компания;Иванов Юрий Иванович;58600000.0;58,6 млн руб.;4;22;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;;;;;;;;;;;;;1;;;;;+7 493 572-25-17 | +7 920 672-11-76 | +7 495 722-25-17 | +7 439 572-25-17;kb-stroy2013@yandex.ru | vodokanal_mp@mail.ru | mp_vodokanal@mail.ru | ru.otsytstvyetpochta@otsytstvyetpochta.ru | vk_lejnevo@mail.ru;Ивановская область;Иванов Юрий Иванович;;выгрузка обзвона: телефон, почта, регион;;;;;;;otsytstvyetpochta.ru;почта;
1212003615;;"МУП ""СЕРНУРВОДОКАНАЛ""";;;;37.00|36.00.2|43.99.9|43.22|68.32.1;;425450, Республика Марий Эл, Сернурский район, пгт Сернур, ул. Зеленая, д. 1;Действующая компания;;57700000.0;57,7 млн руб.;4;18;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода | МКС — мобильные компрессорные станции;;;;;;;;;;;;;;;1;;;;;+7 836 369-77-54 | +7 836 339-76-05 | +7 836 339-77-54 | +7 836 339-90-73 | +7 883 629-76-05;sеrпuг.vоdоkаnаl@rаmьlеr.ru | mup_svk12@mail.ru | sernur.vodokanal@rambler.ru | sernur.vodokanal@yandex.ru;Республика Марий Эл;;;выгрузка обзвона: телефон, почта, регион;;;;;;;;;
4715030240;;"МУП ""ВОДОКАНАЛ""";;;;37.00|36.00.1|36.00|41.20|42.91|43.99|52.21|52.29|77.39.11|82.99;;187650, Ленинградская область, Бокситогорский район, г. Бокситогорск, ул. Заводская, д. 3;Действующая компания;Зыков Антон Владимирович;57300000.0;57,3 млн руб.;5;26;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода | МКС — мобильные компрессорные станции;;;;;;;;;;;;;;;1;;;;;+7 813 662-16-12 | +7 813 662-45-83;m.vodokanal@yandex.ru | m.vodokanal2015@yandex.ru;Ленинградская область;Зыков Антон Владимирович;;выгрузка обзвона: телефон, почта, регион;;;;;;;;;
6824006026;;"ООО ""ВОДОКАНАЛ""";;;;36.00|35.12|35.13|35.30|35.30.14|35.30.2|35.30.4|35.30.5|36.00.2|37.00|38.11|38.12|38.21|38.22|43.22|43.31|43.32|43.91|47.41|47.52|47.54|47.59|49.39|49.41|49.42|71.11|81.22|81.29.9|95.11|95.12;;393360, Тамбовская область, г. Кирсанов, ул. Пушкинская, д. 56;Действующая компания;Черников Сергей Викторович;57200000.0;57,2 млн руб.;4;25;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;;;;;;;;;;;;;1;;;;http://kirsanov.1-top.ru;+7 475 373-61-69 | +7 475 373-61-66 | +7 475 454-51-24 | +7 920 238-45-45 | +7 960 657-59-07 | +7 475 312-88-44;vodokanal@grif68.ru | fgh@mail.ru | sdf@mail.ru | vodokanal@gm68.ru | vodokanal@grif.ru | vofokanal@mail.ru;Тамбовская область;Черников Сергей Викторович;kirsanov.1-top.ru;выгрузка обзвона: сайт, телефон, почта, регион;;;;;kirsanov.1-top.ru;;;;
5042145582;;"ООО ""РЕГИОН ВОДОКАНАЛ""";;;;36.00|35.12|35.13|35.30.1|35.30.2|36.00.1|36.00.2|37.00|41.20|42.22.1|42.22.2|42.91|43.99|46.74.2|46.90;;141310, Московская область, г. Сергиев Посад, ул. Бероунская, д. 1, помещение 97, ком. 26;Действующая компания;Фадеев Алексей Владимирович;56700000.0;56,7 млн руб.;4;37;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;;;;;;;;;;;;;1;;;;;+7 903 743-33-54;;Московская область;Фадеев Алексей Владимирович;;выгрузка обзвона: телефон, регион;;;;;;;;;
5259025996;;"МЧУ ""МСЧ ЗАВОДА ""СОКОЛ""";;;;86.10;;603035, Нижегородская область, г. Нижний Новгород, ул. Чаадаева, д. 1, корп. 103;Действующая организация;;56500000.0;56,5 млн руб.;5;5;Генераторы кислорода;;;;;;;;;;;;;;;1;;;;;+7 831 229-34-70 | +7 831 229-36-20 | +7 831 242-36-20 | +7 831 242-30-22 | +7 831 242-37-79;poliklinikasokol@yandex.ru;Нижегородская область;;;выгрузка обзвона: телефон, почта, регион;;;;;;;;;
2315087915;;"ООО ""АКВАСЕРВИС""";;;;43.99|33.12|43.21|43.22|43.39|46.73.6|46.74|46.75.2|46.90|71.11.1|81.29.9;;353902, Краснодарский край, г. Новороссийск, Сухумское шоссе, д. 5А;Действующая компания;;55400000.0;55,4 млн руб.;4;8;Промышленные компрессоры от 200 000 ₽ | МКС — мобильные компрессорные станции;;;;;;;;;;;;;;;1;;;;http://aquaservis-yug.ru;+7 861 727-74-22 | +7 861 727-78-06 | +7 861 727-81-21;aguaservis.yug@gmail.ru | aquaservis.yug@gmail.com;Краснодарский край;;aquaservis-yug.ru;выгрузка обзвона: сайт, телефон, почта, регион;;;;;aquaservis-yug.ru;;;;
5918218225;;"ООО ""ВОДА""";;;;36.00|37.00;;618820, Пермский край, м. о. Горнозаводский, г. Горнозаводск, ул. Ленина, д. 3, помещ. 11;Действующая компания;Шемелин Александр Валерьевич;54400000.0;54,4 млн руб.;4;10;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода;;;;;;;;;;;;;;;1;;;;http://ooo-voda.ru;+7 342 693-41-08 | +7 342 694-21-19 | +7 342 694-52-94 | +7 902 795-23-32 | +7 342 694-32-41 | +73426934108 | +73426942119;wsufy7@yandex.ru | vodada77@yandex.ru | mup.tek@mail.ru | gorn.vodokanal@yandex.ru | gornmicrotek@yandex.ru | vodada77@yandex.ru;Пермский край;Шемелин Александр Валерьевич;ooo-voda.ru;выгрузка обзвона: сайт, телефон, почта, регион;;;;mismatch;ooo-voda.ru;8 (34269) 4-21-19 | 8 (34269) 3-41-08;;;
3245008789;;"МУП Г. ФОКИНО ""ВОДОКАНАЛ""";;;;37.00|36.00|36.00.1|36.00.2|42.21;;242610, Брянская область, г. Фокино, ул. Ленина, д. 13;Действующая компания;Хорошев Геннадий Анатольевич;52200000.0;52,2 млн руб.;4;22;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;;;;;;;;;;;;;1;;;;;+7 483 334-71-99 | +7 483 334-29-56 | +7 920 852-55-09 | +7 483 334-79-60 | +7 843 334-71-99 | +7 483 334-71-90 | +7 483 334-77-60 | +7 483 334-17-99;abonent-vodo@mail.ru | vodocanal_fokino@mail.ru | vodokanalg.fokino@yandex.ru | vodokanal@mailr.u | vodokanal_fokino32@mail.ru;Брянская область;Хорошев Геннадий Анатольевич;;выгрузка обзвона: телефон, почта, регион;;;;;;;;;
2918012010;;"ООО ""НЯНДОМСКАЯ ВОДА""";;;;36.00|49.41.2|43.12.3|36.00.1|37.00|43.22;;164200, Архангельская область, м. о. Няндомский, г. Няндома, ул. Ленина, д. 53, этаж 3, помещ. 3;Действующая компания;Новрузова Анна Магеррамовна;52100000.0;52,1 млн руб.;4;14;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода;;;;;;;;;;;;;;;1;;;;;+7 818 386-13-69 | +7 818 386-10-39 | +7 950 251-90-00 | +7 911 585-68-04 | +7 818 386-71-42;info@nvkh.ru | info@nykh.ru | nvoda2019@mail.ru;Архангельская область;Новрузова Анна Магеррамовна;;выгрузка обзвона: телефон, почта, регион;;;;;;;nvkh.ru;почта;
5228009994;;"МП ""ГОРВОДОКАНАЛ""";;;;37.00|43.99|42.22.2|42.21|43.2;;606650, Нижегородская область, г. Семенов, ул. Советская, д. 6;Действующая компания;Сазанов Александр Викторович;51500000.0;51,5 млн руб.;4;24;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;;;;;;;;;;;;;1;;;;;+7 831 595-19-94 | +7 831 625-13-03 | +7 831 625-19-94 | +7 831 625-17-06;mup.gorvodokanal@mail.ru | mup.dorvodokanal@mail.ru | mup.gorvodoprovod@mail.ru | gorvodokanal@mail.ru;Нижегородская область;Сазанов Александр Викторович;;выгрузка обзвона: телефон, почта, регион;;;;;;;;;
7816508909;;"ООО ""ПРОЕКТНАЯ КОМПАНИЯ ""НЕВСКАЯ ВОДА""";;;;42.21|41.20|42.11|42.12|42.13|42.22.2|42.99|43.12.3|43.21|43.22|43.31|43.34.2|43.99.7|64.99.3|71.12|71.12.1|71.12.11|71.12.12|71.12.13|71.12.2|81.30;;192007, г. санкт-Петербург, ул. Днепропетровская, д. 14, литер Б, помещ. 3-Н кабинет 40;Действующая компания;;51100000.0;51,1 млн руб.;4;28;Промышленные компрессоры от 200 000 ₽ | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;;;;;;;;;;;;;1;;;;;+7 812 766-23-92;;Санкт-Петербург;;;выгрузка обзвона: телефон, регион;;;;;;;;;
1616034062;;"ООО ""ВОДОКАНАЛ-СТРОЙСЕРВИС""";;;;42.21|37.00|41.20|42.22.2|43.11|43.12|43.22|43.31|43.32.1|43.32.2|43.32.3|43.33|43.34|43.34.1|43.34.2|43.39|43.99.1|43.99.2|43.99.3|43.99.4|43.99.5|43.99.6|43.99.7|43.99.9|46.73|46.73.6|77.39.1|77.39.2;;420098, Республика Татарстан, г. о. город Казань, г. Казань, ул. Большая Заречная, д. 45;Действующая компания;Гилемханов Алмаз Ильгизарович;50700000.0;50,7 млн руб.;5;33;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;;;;;;;;;;;;;1;;;;;;cgmk@mail.ru;Республика Татарстан;Гилемханов Алмаз Ильгизарович;;выгрузка обзвона: почта, регион;;;;;;;;;
