inn;name;name_obzvon;division;segment;okved;okved_all;region;address;egrul_status;director;revenue_rub;revenue_h;priority_max;priority_total;equipment;site;activity;is_competitor;verified;best_email;contacts;contacts_n;phones;signals_n;hotness_max;news_event;news_what;news_url;stages;in_obzvon;in_sender;sent_n;sent_last
2901105838;;"ООО ""ЧИСТАЯ ВОДА""";;;;20.13|52.29|68.32.2;;163045, Архангельская область, г. Архангельск, Талажское шоссе, д. 23;Действующая компания;;147000000.0;147 млн руб.;5;21;Генераторы азота | Генераторы кислорода | МКС — мобильные компрессорные станции;;;;;;;;;;;;;;;1;;;
3902801741;;"ОАО ""ГУСЕВ-ВОДОКАНАЛ""";;;;37.00|41.20|36.00.2|43.22|36.00.1;;238050, Калининградская область, Гусевский район, г. Гусев, ул. Железнодорожная, д. 46;Действующая компания;;135600000.0;135,6 млн руб.;4;10;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода;;;;;;;;;;;;;;;1;;;
2801185879;;"ООО ""АМУРСКАЯ ВОДА""";;;;11.07|47.19|47.11|49.41|52.29|46.39|46.4|77.12|46.34.1|68.20;;675002, Амурская область, г. Благовещенск, ул. Амурская, д. 17;Действующая компания;Царевский Константин Викторович;135100000.0;135,1 млн руб.;4;14;Рентген-детекторы и рентген-инспекционные системы | МКС — мобильные компрессорные станции;;;;;;;;;;;;;;;1;;;
9002008481;;"МУП ""БЕРДЯНСКВОДОКАНАЛ""";;;;36.00|37.00|38.21|42.21|43.13|43.22|43.99.4|46.69.7|46.90|47.19|47.59.9|49.41|49.42|68.20|71.11|71.12|71.20|74.90|82.99;;271112, Запорожская область, г. о. Бердянск, г. Бердянск, пр-кт Пролетарский, д. 97;Действующая компания;;131100000.0;131,1 млн руб.;4;36;Промышленные компрессоры от 200 000 ₽ | Генераторы азота | Генераторы кислорода | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;;;;;;;;;;;;;1;;;
3818018814;;"ООО ""УК ВОДОКАНАЛ-СЕРВИС""";;;;36.00|37.00|38.1|38.2|42.21|42.22.1|42.22.2|43.12.3|43.21|43.22|49.5|68.3|68.31.11|68.31.12|68.31.21|68.31.22|68.31.31|68.31.32|68.31.41|68.31.42|68.32|68.32.1|68.32.2|81.29.9|82.99;;666788, Иркутская область, м. р-н Усть-Кутский, г. п. Усть-Кутское, г. Усть-Кут, ул. Луговая, стр. 23Б/3;Действующая компания;;129500000.0;129,5 млн руб.;5;41;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;;;;;;;;;;;;;1;;;
2502067683;;"ООО ""ВОДОКАНАЛ АРСЕНЬЕВ""";;;;36.00|36.00.2;;692337, Приморский край, г. о. Арсеньевский, г. Арсеньев, ул. Таежная, д. 1, офис 1;Действующая компания;Епишев Алексей Юрьевич;126400000.0;126,4 млн руб.;3;6;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода;;;;;;;;;;;;;;;1;;;
4205065493;;"ООО ""ЧИСТАЯ ВОДА""";;;;11.07|28.93|43.31|43.32|43.33|43.34.1|43.39|43.99|43.99.6|46.34.1|46.66|47.25.2|47.91.2|47.91.3|47.91.4|58.13|68.10.22|68.10.23|68.20.2|68.31.1|68.31.11|68.31.21|68.31.31|68.31.41|68.32;;650070, Кемеровская область - Кузбасс, г. Кемерово, ул. Тухачевского, д. 27А;Действующая компания;Федотов Сергей Сергеевич;126100000.0;126,1 млн руб.;4;19;Промышленные компрессоры от 200 000 ₽ | Рентген-детекторы и рентген-инспекционные системы | МКС — мобильные компрессорные станции;;;;;;;;;;;;;;;1;;;
4307017925;;"ООО ""ВОДООТВЕДЕНИЕ""";;;;37.00|38.1|38.2|43.99|49.41.3|68.20|68.20.2|68.31.1|68.31.2|68.31.3|68.31.4|68.31.5|71.12.13|71.12.53|71.12.55|71.20.1;;612961, Кировская область, г. о. город Вятские Поляны, г. Вятские Поляны, ул. Ленина, д. 76, офис 203;Действующая компания;Гладышев Сергей Михайлович;123900000.0;123,9 млн руб.;4;14;Промышленные компрессоры от 200 000 ₽ | Генераторы азота | Генераторы кислорода | МКС — мобильные компрессорные станции;;;;;;;;;;;;;;;1;;;
3446002106;;"МУП ""ГОРВОДОКАНАЛ Г. ВОЛГОГРАДА""";;;;37.00|36.00.2|68.20.29|35.13|36.0|37.0|42.21|42.22.1|42.22.2|43.22;;400012, Волгоградская область, г. о. Город-Герой Волгоград, г. Волгоград, ул. Днестровская, д. 75;Действующая компания;Мороз Богдан Андреевич;115200000.0;115,2 млн руб.;4;26;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;;;;;;;;;;;;;1;;;
7810447343;;"ООО ""СПБ ВОДА""";;;;36.00|35.11|35.30|35.13|71.11.1;;196240, г. Санкт-Петербург, 4-й Предпортовый проезд, д. 5, литер А, помещ. 2-Н, офис 208, 210;Действующая компания;Красавин Максим Владимирович;114600000.0;114,6 млн руб.;4;13;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода | МКС — модульные или блочно-компрессорные станции;;;;;;;;;;;;;;;1;;;
9001004798;;"МУП ГОЭ ""ТЕПЛОВОДОКАНАЛ""";;;;35.30|36.00.1|37.00;;271502, Запорожская область, г. о. Энергодар, г. Энергодар, ул. Курчатова, д. 1;Действующая компания;Будков Виталий Владимирович;113200000.0;113,2 млн руб.;4;13;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода | МКС — модульные или блочно-компрессорные станции;;;;;;;;;;;;;;;1;;;
2347001036;;"МУП ""ВОДОКАНАЛ""";;;;37.00|36.00.1|36.00.2|42.21|42.22.1;;353865, Краснодарский край, Приморско-Ахтарский район, г. Приморско-Ахтарск, ул. 4-Го Ахтарского Полка, д. 96;Действующая компания;;112900000.0;112,9 млн руб.;4;22;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;;;;;;;;;;;;;1;;;
4706033654;;"ООО ""ВОДОКАНАЛ ОТРАДНЕНСКОГО Г.П.""";;;;36.0|37.0;;187332, Ленинградская область, Кировский район, г. Отрадное, Ленинградское шоссе, д. 1, стр. 3;Действующая компания;;112400000.0;112,4 млн руб.;4;10;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода;;;;;;;;;;;;;;;1;;;
6682001206;;"МУП ""НЕВЬЯНСКИЙ ВОДОКАНАЛ"" НМО";;;;37.00|43.22|37.0|36.00.2|36.00|42.21;;624192, Свердловская область, Невьянский район, г. Невьянск, ул. Крылова, д. 5;Действующая компания;Воробьев Сергей Александрович;110900000.0;110,9 млн руб.;4;22;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;;;;;;;;;;;;;1;;;
3321014709;;"ООО ""ВОДОКАНАЛ ГОРОДА ПОКРОВ""";;;;37.00|43.22|42.21|36.00|43.12.3;;601120, Владимирская область, Петушинский район, г. Покров, ул. 3 Интернационала, д. 35, кв.;Действующая компания;;106400000.0;106,4 млн руб.;4;26;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;;;;;;;;;;;;;1;;;
2311303033;;"ООО ""ВОДОКАНАЛ ЮГ""";;;;36.00;;350087, Краснодарский край, г. о. город Краснодар, г. Краснодар, ул. им. Петра Метальникова, д. 42, помещ. 124;Действующая компания;Григорьев Максим Георгиевич;106000000.0;106 млн руб.;3;6;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода;;;;;;;;;;;;;;;1;;;
4703137398;;"ООО ""ВОДОКАНАЛ""";;;;36.00|35.30.1|35.30.14|35.30.2|35.30.4|35.30.5|36.00.1|36.00.2|37.0|37.00|42.21|42.22.2;;188684, Ленинградская область, м. р-н Всеволожский, г. п. Дубровское, гп. Невская Дубровка, ул. Советская, д. 6;Действующая компания;Кашин Сергей Владимирович;103400000.0;103,4 млн руб.;4;25;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;;;;;;;;;;;;;1;;;
5606005084;;"ООО ""ВОДОСНАБЖЕНИЕ""";;;;36.00|37.00|68.32.1|41.20|81.29.9;;462281, Оренбургская область, г. о. город Медногорск, г. Медногорск, ул. Кирова, д. 2;Действующая компания;Карташов Виктор Евгеньевич;103300000.0;103,3 млн руб.;4;10;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода;;;;;;;;;;;;;;;1;;;
6679127872;;"ООО ""ЧИСТАЯ ВОДА""";;;;36.00|36.00.1|37.00|36.00.2;;620902, Свердловская область, г. Екатеринбург, с. Горный Щит, ул. Садовая, д. 2;Действующая компания;Дороничев Александр Михайлович;102800000.0;102,8 млн руб.;4;10;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода;;;;;;;;;;;;;;;1;;;
2348031315;;"ООО ""ТРАНС-ВОДОКАНАЛ""";;;;36.00|36.00.1|36.00.2|33.13|42.21|43.99.3|37.00;;353236, Краснодарский край, Северский район, пгт Афипский, ул. Пушкина, д. 140;Действующая компания;;102500000.0;102,5 млн руб.;4;30;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;;;;;;;;;;;;;1;;;
0706002881;;"ООО ""ЖИВАЯ ВОДА""";;;;11.07|11.07.1|11.07.2|13.1|13.20.3|13.20.4|13.3|13.9|13.92|13.99.9|14.19|46.34.1|46.4|46.41|46.41.2|46.64|46.76.2|47.25.2|47.51|47.53.2;;361810, Кабардино-Балкарская Республика, Черекский район, с. Бабугент, ул. Мечиева, д. 48;Действующая компания;;101900000.0;101,9 млн руб.;4;11;Рентген-детекторы и рентген-инспекционные системы;;;;;;;;;;;;;;;1;;;
7816727192;;"ООО ""ПК ТВОЯ ВОДА""";;;;11.07|20.59.4|22.29.2|22.29.9|45.31|45.32|46.33|46.34.1|46.39|47.25.2|47.30.2|49.41.1|49.41.2|49.41.3|52.29;;192102, г. Санкт-Петербург, вн. тер. г. муниципальный округ Волковское, ул. Салова, д. 56, литера О, помещ. 5-Н (комн. 23);Действующая компания;;100400000.0;100,4 млн руб.;4;14;Рентген-детекторы и рентген-инспекционные системы | МКС — мобильные компрессорные станции;;;;;;;;;;;;;;;1;;;
