klyuch;tender_id;predmet;sozdan;do;company_id;company
компрессор;786035;Сепаратор воздушного компрессора D00211 (id776177) (4-й этап торгов) (id786035);21.07.2023;26.07.2023 23:00;372714;Сибирь-Полиметаллы
компрессор;785884;Фильтр масляный для винтовых компрессоров BECOOL 36220410 - 20 шт ЧМПЗ Москва (1-ый этап из 2-х этапов) (id785884);20.07.2023;24.07.2023 12:45;210033;ПАО Группа Черкизово
компрессор;785614;Выполнение работ по установке дожимающего компрессора для опрессовки хлорных контейнеров в корпусе 722А ПАО «Химпром» (id745170) (3-й этап торгов) (id785614);20.07.2023;31.07.2023 17:00;51053;Химпром (Новочебоксарск)
компрессор;785466;Выполнение монтажа компрессора BERG для подачи сжатого воздуха в ЛО №1 ДпЛП (id785466);20.07.2023;04.08.2023 23:00;351557;Филиал ИСО в г.Красноярск
компрессор;785393;Закупка Компрессора С412М (id785393);19.07.2023;24.07.2023 15:00;17779;ЕлАЗ
компрессор;785333;"Поставка компрессора GMP 45-8 или аналога для ООО ""Союзпромптица"" (id785333)";19.07.2023;26.07.2023 14:00;407816;СОЮЗПРОМПТИЦА
компрессор;784557;на проведение работ-плановое ТО 4000 компрессора GA-160 (id784557);18.07.2023;28.07.2023 12:00;46730;Филиал Завод ТЕХНОФЛЕКС г. Учалы
компрессор;783991;Компрессор Remeza СБ 4/С-100 LB 40 (id783991);14.07.2023;21.07.2023 11:00;411611;УК ПРОДИМЕКС АГРО
компрессор;783990;Поршневой компрессор Remeza СБ4/Ф-500.LT100-7,5 кВт (id783990);14.07.2023;21.07.2023 11:00;411611;УК ПРОДИМЕКС АГРО
компрессор;783987;Поршневой компрессор с ременным приводом FINI BK-119-270-7.5 (id783987);14.07.2023;21.07.2023 11:00;411611;УК ПРОДИМЕКС АГРО
компрессор;783949;"Закупка_РЕССИВЕР_ПОРШНЕВОЙ КОМПРЕССОР для ООО ""Русский радиатор"" (id750513) (3-й этап торгов) (id783949)";14.07.2023;18.07.2023 14:00;385470;Русский радиатор
компрессор;783781;Закупка: Компрессор винтовой дизельный - Master Blast MB-390D (10м3/мин, 10бар), на шасси, двигатель Cammins (id783781);14.07.2023;21.07.2023 12:00;378368;НРСК
компрессор;783701;Запчасти для обслуживания компрессоров ДЭН-132 в СЛД Тюмень (id783701);14.07.2023;19.07.2023 10:00;57059;ГК ЛокоТех
компрессор;783413;Поставка ТМЦ для капитального ремонта компрессора марки 4В10-100/8 для Улан-Удэнского ЛВРЗ АО Желдорреммаш (id782018) (2-й этап торгов) (id783413);13.07.2023;13.07.2023 23:00;57059;ГК ЛокоТех
компрессор;783314;Капитальный ремонт Азотного компрессора №9 инв.№ 4106277 в 2023 году. Период выполнения - ноябрь-декабрь 2023г. (id783314);13.07.2023;25.07.2023 23:00;351562;Филиал ИСО в г. Шелехов
компрессор;783013;"Винтовой компрессор для ООО ""ЭКОС-С"" (id783013)";12.07.2023;19.07.2023 08:00;86947;ЭКОС-С
компрессор;782578;"Работы по восстановлению работоспособности компрессора АА-108/7,5 п.88/6 на ПАО ""Химпром"" в 2023г. (id780949) (2-й этап торгов) (id782578)";11.07.2023;18.07.2023 17:00;51053;Химпром (Новочебоксарск)
компрессор;782464;"Поставка компрессоров BITZER для ООО ""Союзпромптица"" (id776974) (2-й этап торгов) (id782464)";11.07.2023;13.07.2023 11:17;407816;СОЮЗПРОМПТИЦА
компрессор;782345;Техническое обслуживание и аварийный ремонт компрессоров ДЭН 250 для нужд Ярославского ЭРЗ (id782345);11.07.2023;19.07.2023 23:00;57059;ГК ЛокоТех
компрессор;782151;"Запрос скидки по закупке запчастей для ремонта компрессоров Kaeser ""РУСАЛ Кандалакша"" (id777904) (2-й этап торгов) (id782151)";10.07.2023;11.07.2023 17:00;350778;РУСАЛ Кандалакша
компрессор;782018;Поставка ТМЦ для капитального ремонта компрессора марки 4В10-100/8 для Улан-Удэнского ЛВРЗ АО Желдорреммаш (id782018);10.07.2023;12.07.2023 18:00;57059;ГК ЛокоТех
компрессор;781945;Сепаратор воздушного компрессора D00211 (id776177) (3-й этап торгов) (id781945);10.07.2023;15.07.2023 23:00;372714;Сибирь-Полиметаллы
компрессор;781128;закупка КОМПРЕССОРА ABAC MONTECARLO L30P на сентябрь 2023г. (id781128);06.07.2023;13.07.2023 23:00;59062;Архангельский ЦБК
компрессор;780949;"Работы по восстановлению работоспособности компрессора АА-108/7,5 п.88/6 на ПАО ""Химпром"" в 2023г. (id780949)";06.07.2023;11.07.2023 12:00;51053;Химпром (Новочебоксарск)
компрессор;780846;"Закупка З/ч к компрессору 4ВМ10-120/9 для филиала ООО ""ИСО"" в г. Североуральске в счет обеспечения потребности 1-2 кв. 2023г. Заявки принимаются на ЭТП Tender.Pro (бесплатная регистрация, ЭП не требуется). (id720711) (3-й этап торгов) (id780846)";06.07.2023;07.07.2023 10:00;351522;Филиал ИСО в г. Североуральск
