inn;predpriyatie;tip;marka_model;zavodskoy_nomer;sreda;data;nomer_zaklucheniya;vyvod;srok_do;sila;klass;istochnik;ssylka;citata
8604035473;"ООО ""РН-ЮГАНСКНЕФТЕГАЗ""";воздуходувка;ЦДНГ-14;33;;17.07.2020;06-ТУ-07780-2020;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ПРОФЭКСП""";https://monitor-pb.ru/conclusion/06-%D0%A2%D0%A3-07780-2020;"техническое устройство - Нагнетательная арматура, ЦДНГ-14, куст 239бис, всего 14 шт.: АФЭН 65х210М-04 скв.№6247, зав.№33 с КГ ОКО1-21-146 БТСх245 ОТТМ ХЛ; АФЭН 65х210М-04 скв.№6248, зав.№65 с КГ ОКО1-21-146 БТСх245 ОТТМ ХЛ; АФЭН 65х210М-04 скв.№6249, зав.№76 с КГ ОКО1-21-146 БТСх245 ОТТМ ХЛ; АФЭН 65х210М-04 скв.№6152, зав.№19 с КГ ОКО1-21-146 БТСх245 ОТТМ ХЛ; АФК1Э-65х21ХЛ-К1 скв.№6251, зав.№919 с"
8604035473;"ООО ""РН-ЮГАНСКНЕФТЕГАЗ""";воздуходувка;ЦДНГ-14;25-1012;;17.07.2020;06-ТУ-07781-2020;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ПРОФЭКСП""";https://monitor-pb.ru/conclusion/06-%D0%A2%D0%A3-07781-2020;"техническое устройство: нагнетательная арматура, ЦДНГ-14, куст 240, всего 8 шт.: АФЭН 65х210 скв.№6279, зав.№25-1012 с колонной головкой ОКО1-21-146 БТСх245 ОТТМ ХЛ; АФЭН 65х210М-04 скв.№6277, зав.№160 с колонной головкой ОКО1-21-146 БТСх245 ОТТМ ХЛ; АФЭН 65х210 скв.№6178, зав.№25-369 с колонной головкой ОКО1-21-146 БТСх245 ОТТМ ХЛ; АФЭН 65х210 скв.№6131, зав.№1105 с колонной головкой ОКО1-21-146 "
8604035473;"ООО ""РН-ЮГАНСКНЕФТЕГАЗ""";воздуходувка;ЦДНГ-14;25-1092;;17.07.2020;06-ТУ-07782-2020;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ПРОФЭКСП""";https://monitor-pb.ru/conclusion/06-%D0%A2%D0%A3-07782-2020;"техническое устройство: нагнетательная арматура, ЦДНГ-14, куст 208, всего 7 шт.: АФЭН 65х210 скв.№8761, зав.№25-1092 с колонной головкой ОКО1-21-146 БТСх245 ОТТМ ХЛ; АФЭН 65х210 скв.№7824, зав.№25-1064 с колонной головкой ОКО1-21-146 БТСх245 ОТТМ ХЛ; АФЭН 65х210 скв.№8369, зав.№25-374 с колонной головкой ОКО1-21-146 БТСх245 ОТТМ ХЛ; АФЭН 65х210 скв.№8368, зав.№25-286 с колонной головкой ОКО1-21-14"
8604035473;"ООО ""РН-ЮГАНСКНЕФТЕГАЗ""";воздуходувка;ЦДНГ-14;16804;;17.07.2020;06-ТУ-07783-2020;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ПРОФЭКСП""";https://monitor-pb.ru/conclusion/06-%D0%A2%D0%A3-07783-2020;"техническое устройство - Нагнетательная арматура, ЦДНГ-14, куст 204, всего 4 шт.: АФЭН 65х210М-04 скв.№8451, зав.№16804 с колонной головкой ОКО1-21-146 БТСх245 ОТТМ ХЛ; АФЭН 65х210М-04 скв.№8722, зав.№25-375 с колонной головкой ОКО1-21-146 БТСх245 ОТТМ ХЛ; АФЭН 65х210М-04 скв.№8423, зав.№25-885 с колонной головкой ОКО1-21-146 БТСх245 ОТТМ ХЛ; АФЭН 65х210М-04 скв.№8483, зав.№25-193 с колонной голов"
8604035473;"ООО ""РН-ЮГАНСКНЕФТЕГАЗ""";воздуходувка;ЦДНГ-14;25;;17.07.2020;06-ТУ-07784-2020;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ПРОФЭКСП""";https://monitor-pb.ru/conclusion/06-%D0%A2%D0%A3-07784-2020;техническое устройство - Нагнетательная арматура, ЦДНГ-14, куст 203б, всего 1 шт.:АФЭН 21-65 скв.№8703, зав.№25 с колонной головкой ОКО1-21-146 БТСх245 ОТТМ ХЛ
8604035473;"ООО ""РН-ЮГАНСКНЕФТЕГАЗ""";воздуходувка;ЦДНГ-14;25-124;;17.07.2020;06-ТУ-07788-2020;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ПРОФЭКСП""";https://monitor-pb.ru/conclusion/06-%D0%A2%D0%A3-07788-2020;"техническое устройство - Нагнетательная арматура, ЦДНГ-14, куст 201а, всего 3 шт.: АФЭН 65х210 скв.№7729, зав.№25-124 с колонной головкой ОКО1-21-146 БТСх245 ОТТМ ХЛ; АФЭН 65х210 скв.№8411, зав.№25-25 с колонной головкой ОКО1-21-146 БТСх245 ОТТМ ХЛ; АФЭН 65х210 скв.№7725, зав.№0185-15 с колонной головкой ОКО1-21-146 БТСх245 ОТТМ ХЛ"
8604035473;"ООО ""РН-ЮГАНСКНЕФТЕГАЗ""";воздуходувка;ЦДНГ-14;2540;;16.07.2020;06-ТУ-07686-2020;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ПРОФЭКСП""";https://monitor-pb.ru/conclusion/06-%D0%A2%D0%A3-07686-2020;"техническое устройство - Нагнетательная арматура, ЦДНГ-14, куст 248, всего 7 шт.: АФЭН 65х210М-04 скв.№6384, зав.№2540 с колонной головкой ОКО1-21-146 БТСх245 ОТТМ ХЛ; АФЭН 65х210М-04 скв.№6192, зав.№151 с колонной головкой ОКО1-21-146 БТСх245 ОТТМ ХЛ; АФЭН 65х210М-04 скв.№6145, зав.№472 с колонной головкой ОКО1-21-146 БТСх245 ОТТМ ХЛ; АФЭН 65х210М-04 скв.№6102, зав.№165 с колонной головкой ОКО1-2"
8604035473;"ООО ""РН-ЮГАНСКНЕФТЕГАЗ""";воздуходувка;ЦДНГ-14;25/104;;16.07.2020;06-ТУ-07691-2020;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ПРОФЭКСП""";https://monitor-pb.ru/conclusion/06-%D0%A2%D0%A3-07691-2020;"техническое устройство: нагнетательная арматура, ЦДНГ-14, куст 251бис, всего 5 шт.: АФЭН 65х210 скв.№6195, зав.№25/104 с колонной головкой ОКО1-21-146 БТСх245 ОТТМ ХЛ; АФЭН 65х210М-04 скв.№6243, зав.№53 с колонной головкой ОКО1-21-146 БТСх245 ОТТМ ХЛ; АФЭН 65х210М-04 скв.№6422, зав.№30 с колонной головкой ОКО1-21-146 БТСх245 ОТТМ ХЛ; АФЭН 65х210М-04 скв.№6241, зав.№94 с колонной головкой ОКО1-21-1"
8604035473;"ООО ""РН-ЮГАНСКНЕФТЕГАЗ""";воздуходувка;ЦДНГ-14;215;;16.07.2020;06-ТУ-07693-2020;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ПРОФЭКСП""";https://monitor-pb.ru/conclusion/06-%D0%A2%D0%A3-07693-2020;"техническое устройство: нагнетательная арматура, ЦДНГ-14, куст 241бис, всего 2 шт.: АФЭН 65х210М-04 скв.№6142, зав.№215 с колонной головкой ОКО1-21-146 БТСх245 ОТТМ ХЛ; АФЭН 65х210М-04 скв.№6099, зав.№248 с колонной головкой ОКО1-21-146 БТСх245 ОТТМ ХЛ,"
8604035473;"ООО ""РН-ЮГАНСКНЕФТЕГАЗ""";воздуходувка;ЦДНГ-14;1485;;16.07.2020;06-ТУ-07694-2020;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ПРОФЭКСП""";https://monitor-pb.ru/conclusion/06-%D0%A2%D0%A3-07694-2020;"техническое устройство - Нагнетательная арматура, ЦДНГ-14, куст 250, всего 2 шт.: АФЭН 65х210М-04 скв.№5927, зав.№1485 с колонной головкой ОКО1-21-146 БТСх245 ОТТМ ХЛ; АФЭН 65х210М-04 скв.№5928, зав.№1 с колонной головкой ОКО1-21-146 БТСх245 ОТТМ ХЛ"
8604035473;"ООО ""РН-ЮГАНСКНЕФТЕГАЗ""";воздуходувка;ЦДНГ-14;3;;16.07.2020;06-ТУ-07720-2020;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ПРОФЭКСП""";https://monitor-pb.ru/conclusion/06-%D0%A2%D0%A3-07720-2020;"техническое устройство: нагнетательная арматура, ЦДНГ-14, куст 242бис, всего 3 шт.: АФЭН 65х210М-04 скв.№5909, зав.№3 с колонной головкой ОКО1-21-146 БТСх245 ОТТМ ХЛ; АФЭН 65х210М-04 скв.№5958, зав.№11 с колонной головкой ОКО1-21-146 БТСх245 ОТТМ ХЛ; АФЭН 65х210М-04 скв.№6004, зав.№271 с колонной головкой ОКО-21-245х168/146-000ПС,"
8604035473;"ООО ""РН-ЮГАНСКНЕФТЕГАЗ""";воздуходувка;ЦДНГ-8;4;;15.07.2020;06-ТУ-07570-2020;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ПРОФЭКСП""";https://monitor-pb.ru/conclusion/06-%D0%A2%D0%A3-07570-2020;"техническое устройство - Фонтанная и нагнетательная арматура, ЦДНГ-8, куст 56а, всего 15 шт.: АФЭН 65х210 скв.№156к, зав.№4; АФК 65х140 скв.№1816, зав.№133; АФК 65х140 скв.№1959, зав.№432; АФК 65х140 скв.№2081, зав.№6221; АФЭН 65х210 скв.№7201, зав.№455; АФК 65х140 скв.№7233, зав.№3395; АФЭН 65х210 ХЛ скв.№8047, зав.№414; АФК 65х140 скв.№8056, зав.№3085; АФК 65х140 скв.№8060, зав.№2620; АФК 65х140"
8604035473;"ООО ""РН-ЮГАНСКНЕФТЕГАЗ""";воздуходувка;ЦДНГ-8;5975;;15.07.2020;06-ТУ-07579-2020;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ПРОФЭКСП""";https://monitor-pb.ru/conclusion/06-%D0%A2%D0%A3-07579-2020;"техническое устройство - Фонтанная и нагнетательная арматура, ЦДНГ-8, куст 54а, всего 3 шт.: АФК 65х140 скв.№681Б, зав.№5975; АФК 65х140 скв.№1811, зав.№б/н; АНК 1-65 х 210 скв.№2085, зав.№4565"
8604035473;"ООО ""РН-ЮГАНСКНЕФТЕГАЗ""";воздуходувка;ЦДНГ-8;413;;15.07.2020;06-ТУ-07585-2020;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ПРОФЭКСП""";https://monitor-pb.ru/conclusion/06-%D0%A2%D0%A3-07585-2020;"техническое устройство - Фонтанная и нагнетательная арматура, ЦДНГ-8, куст 53б, всего 6 шт.: АФК 65х140 скв.№30104, зав.№413; АНК 1-65х210 скв.№30107, зав.№57-25; АФЭН 65х210 МК 1 ХЛ скв.№30108, зав.№11; АНК 1-65 х 210 скв.№30109, зав.№607; АФК 65 х 140 скв.№30110, зав.№1597; АФК 65 х 140 скв.№30223, зав.№1593"
8604035473;"ООО ""РН-ЮГАНСКНЕФТЕГАЗ""";воздуходувка;ЦДНГ-14;25-118;;15.07.2020;06-ТУ-07589-2020;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ПРОФЭКСП""";https://monitor-pb.ru/conclusion/06-%D0%A2%D0%A3-07589-2020;"техническое устройство - Нагнетательная арматура, ЦДНГ-14, куст 243бис, всего 4 шт.: АФЭН 65х210 скв.№5622, зав.№25-118 с колонной головкой ОКО1-21-146 БТСх245 ОТТМ ХЛ; АФЭН 65х210М-04 скв.№5905, зав.№71 с колонной головкой ОКО1-21-146 БТСх245 ОТТМ ХЛ; АФЭН 65х210М-04 скв.№5620, зав.№103 с колонной головкой ОКО1-21-146 БТСх245 ОТТМ ХЛ; АФЭН 65х210 скв.№5735, зав.№25-16 с колонной головкой ОКО-21-х"
8604035473;"ООО ""РН-ЮГАНСКНЕФТЕГАЗ""";воздуходувка;ЦДНГ-14;156;;15.07.2020;06-ТУ-07650-2020;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ПРОФЭКСП""";https://monitor-pb.ru/conclusion/06-%D0%A2%D0%A3-07650-2020;"техническое устройство: нагнетательная арматура, ЦДНГ-14, куст 243б, всего 2 шт.: АФЭН 65х210 скв.№5854, зав.№156 с колонной головкой ОКО1-21-146 БТСх245 ОТТМ ХЛ; АФЭН 65х210 скв.№5738, зав.№357 с колонной головкой ОКО1-21-146 БТСх245 ОТТМ ХЛ,"
8604035473;"ООО ""РН-ЮГАНСКНЕФТЕГАЗ""";узел: воздуходувка;АФЭН 6;193;;09.07.2020;07-ТУ-07358-2020;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ПРОФЭКСП""";https://monitor-pb.ru/conclusion/07-%D0%A2%D0%A3-07358-2020;ЦДНГ-5, куст 17м: Фонтанная арматура, всего 1 шт.: АФК 65х14 скв. №334, зав.№193. Нагнетательная арматура, всего 1 шт.: АФЭН 65х21 скв. №105, зав.№185
8604035473;"ООО ""РН-ЮГАНСКНЕФТЕГАЗ""";воздуходувка;ЦДНГ-8;8468;;08.07.2020;01-ТУ-08827-2020;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ПРОФЭКСП""";https://monitor-pb.ru/conclusion/01-%D0%A2%D0%A3-08827-2020;"фонтанная и нагнетательная арматуру, ЦДНГ-8, куст 72, 4 шт.: АФК 65 х 140 скв. № 682, зав. № 8468; АНЛ 65 x 210 скв. № 684, зав. № 6545; АФЭН 65 х 21 ХЛ скв. № 706Б, зав. № 577; АФК 65 х 140 скв. № 728, зав. № 6633 фонда скважин Мамонтовского месторождения ООО «РН-Юганскнефтегаз»"
8604035473;"ООО ""РН-ЮГАНСКНЕФТЕГАЗ""";воздуходувка;ЦДНГ-8;1902;;06.07.2020;01-ТУ-08614-2020;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ПРОФЭКСП""";https://monitor-pb.ru/conclusion/01-%D0%A2%D0%A3-08614-2020;"фонтанная и нагнетательная арматура, ЦДНГ-8, куст 313, 7 шт.: АФК 65х140 скв. № 10045, зав. № 1902; АНК 1-65х210 скв. № 1365, зав. № 600; АФК 65х140 скв. № 20318, зав. № 1123; АФК 65х140 скв. № 322, зав. № 1133; АФК 65х140 скв. № 323, зав. № 1717; АФК 65х140 скв. № 6289, зав. № 973; АФК 65х140 скв. № 6320, зав. № 1903 фонда скважин Мамонтовского месторождения ООО «РН-Юганскнефтегаз»"
