nomer;data;inn_zakazchika;zakazchik;obekt;tip;inn_eo;ekspertnaya_org;vyvod;istochnik;istochnik_zakazchik
41-ТУ-03059-2023;19.01.2023;1658087524;"ООО ""ЗАПСИБНЕФТЕХИМ""";Компрессор поршневой поз. 71/3, типа П220-12-1, зав. № 3586, (ООО «ЗапСибНефтехим», г. Тобольск, установка АКП, отделение П-4/1);ТУ;7801082551;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";соответствует;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-03059-2023;https://monitor-pb.ru/customer/1658087524
41-ТУ-03060-2023;19.01.2023;1658087524;"ООО ""ЗАПСИБНЕФТЕХИМ""";Компрессор поршневой поз. 71/1, типа П220-12-1, зав. № 3739, (ООО «ЗапСибНефтехим», г. Тобольск, установка АКП, отделение П-4/1);ТУ;7801082551;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";соответствует;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-03060-2023;https://monitor-pb.ru/customer/1658087524
41-ТУ-03061-2023;19.01.2023;1658087524;"ООО ""ЗАПСИБНЕФТЕХИМ""";Компрессор поршневой поз. 71/2, типа П220-12-1, зав. № 3605, (ООО «ЗапСибНефтехим», г. Тобольск, установка АКП, отделение П-4/1);ТУ;7801082551;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";соответствует;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-03061-2023;https://monitor-pb.ru/customer/1658087524
41-ТУ-03201-2019;25.01.2019;0266048970;"ООО ""ГАЗПРОМ НЕФТЕХИМ САЛАВАТ""";сепаратор 1 ступени компрессора КПС-3 поз. 3/2.2, зав. № 11105, рег. № 0212 (установка компрессии, цех № 23, завод «Мономер» опасный производственный объект I класса опасности);ТУ;7701027236;"ООО ""ИНТЕРЮНИС""";соответствует;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-03201-2019;https://monitor-pb.ru/customer/0266048970
41-ТУ-07372-2022;09.02.2022;0220023187;"ООО ""ММК"" (ИНН 0220023187)";«Трубопровод аммиака от компрессоров до маслоотделителя зав. № 1728», применяемое на опасном производственном объекте III класса опасности «Площадка компрессорного цеха ООО «Месягутовский МКК», рег. №А41-05288-0001.;ТУ;0274164138;"ООО ""ЛАБОРАТОРИЯ""";соответствует;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-07372-2022;https://monitor-pb.ru/customer/0220023187
41-ТУ-14327-2019;27.03.2019;0277014204;"ПАО ""УФАОРГСИНТЕЗ""";Гаситель колебаний 2ст. на всасе компрессора «Буркхардт А», зав. № 4315, рег. № 635ТН, тех. № 3/20.8.1 ПАО «Уфаоргсинтез», производство полиэтилена, объект 202-205, отделение компрессии (203);ТУ;7701244745;"ООО ""ИНТЕРКОР РУС""";соответствует;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-14327-2019;https://monitor-pb.ru/customer/0277014204
41-ТУ-21597-2018;08.06.2018;0266048970;"ООО ""ГАЗПРОМ НЕФТЕХИМ САЛАВАТ""";винтовой компрессор марки ZMS-15-10, поз. ВК-601В, зав. № 30858 (установ-ка ЭЛОУ-АВТ-4, цех №18, НПЗ, производственный объект I класса);ТУ;7801082551;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";соответствует;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-21597-2018;https://monitor-pb.ru/customer/0266048970
41-ТУ-24397-2020;06.07.2020;7202116628;"АО ""СИБУРТЮМЕНЬГАЗ""";Центробежный компрессор марки Кларк 5М8-6 техн. № С-101А, зав. № 5-6-3827F (УКГ-1, Площадка переработки попутного нефтяного газа Белозерного ГПЗ – филиал АО «СибурТюменьГаз»);ТУ;7801082551;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";соответствует;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-24397-2020;https://monitor-pb.ru/customer/7202116628
41-ТУ-24401-2020;06.07.2020;7202116628;"АО ""СИБУРТЮМЕНЬГАЗ""";Центробежный компрессор марки Кларк 3М9-7 техн. № С-104, зав. № 3-7-3866F (УКГ-2, Площадка переработки попутного нефтяного газа Белозерного ГПЗ – филиал АО «СибурТюменьГаз»);ТУ;7801082551;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";соответствует;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-24401-2020;https://monitor-pb.ru/customer/7202116628
41-ТУ-24403-2020;06.07.2020;7202116628;"АО ""СИБУРТЮМЕНЬГАЗ""";Центробежный компрессор марки Кларк 4М9-8 техн. № С-106В, зав. № 4-8-3820F (УКГ-2, Площадка переработки попутного нефтяного газа Белозерного ГПЗ – филиал АО «СибурТюменьГаз»);ТУ;7801082551;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";соответствует;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-24403-2020;https://monitor-pb.ru/customer/7202116628
41-ТУ-24408-2020;06.07.2020;7202116628;"АО ""СИБУРТЮМЕНЬГАЗ""";Центробежный компрессор марки Кларк 5М8-6 техн. № С-101В, зав. № 5-6-3830F (УКГ-2, Площадка переработки попутного нефтяного газа Белозерного ГПЗ – филиал АО «СибурТюменьГаз»);ТУ;7801082551;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";соответствует;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-24408-2020;https://monitor-pb.ru/customer/7202116628
41-ТУ-24412-2020;06.07.2020;7202116628;"АО ""СИБУРТЮМЕНЬГАЗ""";Центробежный компрессор марки Кларк 5М8-6 техн. № С-101А, зав. № 5-6-3829F (УКГ-2, Площадка переработки попутного нефтяного газа Белозерного ГПЗ – филиал АО «СибурТюменьГаз»);ТУ;7801082551;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";соответствует;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-24412-2020;https://monitor-pb.ru/customer/7202116628
41-ТУ-24415-2020;06.07.2020;7202116628;"АО ""СИБУРТЮМЕНЬГАЗ""";Центробежный компрессор марки Кларк 5М8-6 техн. № С-101В, зав. № 5-6-3828F (УКГ-1, Площадка переработки попутного нефтяного газа Белозерного ГПЗ – филиал АО «СибурТюменьГаз»);ТУ;7801082551;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";соответствует;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-24415-2020;https://monitor-pb.ru/customer/7202116628
41-ТУ-24692-2020;07.07.2020;7202116628;"АО ""СИБУРТЮМЕНЬГАЗ""";Центробежный компрессор марки Кларк 3М9-7 техн. № С-104, зав. № 3-7-3865F (УКГ-1, Площадка переработки попутного нефтяного газа Белозерного ГПЗ – филиал АО «СибурТюменьГаз»);ТУ;7801082551;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";соответствует;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-24692-2020;https://monitor-pb.ru/customer/7202116628
41-ТУ-37206-2018;03.10.2018;0266048970;"ООО ""ГАЗПРОМ НЕФТЕХИМ САЛАВАТ""";Трубопровод газового конденсата от холодильников 1-ой ступени компрессоров ПК-1÷6 до Е-5, рег. № 20105 (установка ГФХ, цех № 8, НПЗ, ООО «Газпром нефтехим Салават»);ТУ;0266031896;"ООО ""АНТИКОРСЕРВИС""";соответствует;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-37206-2018;https://monitor-pb.ru/customer/0266048970
41-ТУ-54327-2020;07.12.2020;0277014204;"ПАО ""УФАОРГСИНТЕЗ""";«Всасывающий фильтр компрессора 1 каскада поз. 142F-2/1., зав. №1049/3, рег. №40251», применяемое на опасном производственном объекте «Площадка ПАО «Уфаоргсинтез», Объект 500-504, отделение 501;ТУ;0278126630;"ООО ИЭЦ ""ТРУБОПРОВОДСЕРВИС""";соответствует;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-54327-2020;https://monitor-pb.ru/customer/0277014204
41-ТУ-58009-2018;25.12.2018;0266048970;"ООО ""ГАЗПРОМ НЕФТЕХИМ САЛАВАТ""";Сепаратор 6 ступени компрессора КПС-3 поз. 3/2.12, зав. № 11130, рег. № 0217 (установка компрессии, цех № 23, завод «Мономер» опасный производственный объект I класса опасности);ТУ;7701027236;"ООО ""ИНТЕРЮНИС""";соответствует;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-58009-2018;https://monitor-pb.ru/customer/0266048970
41-ТУ-58254-2018;26.12.2018;0266048970;"ООО ""ГАЗПРОМ НЕФТЕХИМ САЛАВАТ""";Сепаратор 5 ступени компрессора КПС-4 поз. 3/2.10, зав. № 11125, рег. № 0226 (установка компрессии, цех № 23, завод «Мономер» опасный производственный объект I класса опасности);ТУ;7701027236;"ООО ""ИНТЕРЮНИС""";соответствует;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-58254-2018;https://monitor-pb.ru/customer/0266048970
41-ТУ-58255-2018;26.12.2018;0266048970;"ООО ""ГАЗПРОМ НЕФТЕХИМ САЛАВАТ""";Сепаратор 6 ступени компрессора КПС-4 поз. 3/2.12, зав. № 11128, рег. № 0227 (установка компрессии, цех № 23, завод «Мономер» опасный производственный объект I класса опасности);ТУ;7701027236;"ООО ""ИНТЕРЮНИС""";соответствует;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-58255-2018;https://monitor-pb.ru/customer/0266048970
41-ТУ-58432-2018;26.12.2018;0266048970;"ООО ""ГАЗПРОМ НЕФТЕХИМ САЛАВАТ""";сепаратор 3 ступени компрессора КПС-4 поз. 3/2.6, зав. № 11116, рег. № 0224 (установка компрессии, цех № 23, завод «Мономер» опасный производственный объект I класса опасности);ТУ;7701027236;"ООО ""ИНТЕРЮНИС""";соответствует;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-58432-2018;https://monitor-pb.ru/customer/0266048970
41-ТУ-58437-2018;26.12.2018;0266048970;"ООО ""ГАЗПРОМ НЕФТЕХИМ САЛАВАТ""";сепаратор 2 ступени компрессора КПС-4 поз. 3/2.4, зав. № 11109, рег. № 0223 (установка компрессии, цех № 23, завод «Мономер» опасный производственный объект I класса опасности);ТУ;7701027236;"ООО ""ИНТЕРЮНИС""";соответствует;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-58437-2018;https://monitor-pb.ru/customer/0266048970
