inn;predpriyatie;vid;znachenie;chelovek;dolzhnost;rol;istochnik;ssylka;citata
1109008546;АО &quot;телефон организации;+7 821 269-05-05;;;общий;checko.ru, блок «Контактная информация»;https://checko.ru/company/pticefabrika-zeleneckaya-1071109000632/contacts;телефон в блоке контактов карточки
1109008546;АО &quot;почта организации;pravo@zpfrk.ru;;;общий;checko.ru, блок «Контактная информация»;https://checko.ru/company/pticefabrika-zeleneckaya-1071109000632/contacts;почта в блоке контактов карточки
1109008546;АО &quot;почта организации;690546@mail.ru;;;общий;checko.ru, блок «Контактная информация»;https://checko.ru/company/pticefabrika-zeleneckaya-1071109000632/contacts;почта в блоке контактов карточки
1109008546;АО &quot;почта организации;mvv-zpf@mail.ru;;;общий;checko.ru, блок «Контактная информация»;https://checko.ru/company/pticefabrika-zeleneckaya-1071109000632/contacts;почта в блоке контактов карточки
1109008546;АО &quot;почта организации;snab@zpfrk.ru;;;общий;checko.ru, блок «Контактная информация»;https://checko.ru/company/pticefabrika-zeleneckaya-1071109000632/contacts;почта в блоке контактов карточки
1109008546;АО &quot;почта организации;torgovlya@zpfrk.ru;;;общий;checko.ru, блок «Контактная информация»;https://checko.ru/company/pticefabrika-zeleneckaya-1071109000632/contacts;почта в блоке контактов карточки
1109008546;АО &quot;почта организации;torgovly@zpfrk.ru;;;общий;checko.ru, блок «Контактная информация»;https://checko.ru/company/pticefabrika-zeleneckaya-1071109000632/contacts;почта в блоке контактов карточки
7705034202;ООО &quot;телефон организации;+7 800 700-34-80;;;общий;checko.ru, блок «Контактная информация»;https://checko.ru/company/pepsiko-holdings-1025005685946/contacts;телефон в блоке контактов карточки
7705034202;ООО &quot;телефон организации;+7 495 937-05-50;;;общий;checko.ru, блок «Контактная информация»;https://checko.ru/company/pepsiko-holdings-1025005685946/contacts;телефон в блоке контактов карточки
7705034202;ООО &quot;телефон организации;+7 851 227-00-07;;;общий;checko.ru, блок «Контактная информация»;https://checko.ru/company/pepsiko-holdings-1025005685946/contacts;телефон в блоке контактов карточки
7705034202;ООО &quot;почта организации;kseniya.skopina@pepsico.com;;;общий;checko.ru, блок «Контактная информация»;https://checko.ru/company/pepsiko-holdings-1025005685946/contacts;почта в блоке контактов карточки
