inn;predpriyatie;sayt;chto_naydeno;znachenie;chelovek;dolzhnost;ssylka;citata;prinadlezhnost_sayta
7017084932;"АО ""НИИПП""";https://niipp.ru;почта;kedr@niipp.ru;;;https://niipp.ru/contacts/;продаж гражданской продукции Менеджеры по продаже зарядных устройств Кедр-Авто (3822) 56-26-63, 288-447 kedr@niipp.ru Менеджеры по продаже реле контроля, диагностики и защиты (3822) 56-26-63, 288-447 rkz@niipp.ru Менедже;
7017084932;"АО ""НИИПП""";https://niipp.ru;почта;rkz@niipp.ru;;;https://niipp.ru/contacts/;88-447 kedr@niipp.ru Менеджеры по продаже реле контроля, диагностики и защиты (3822) 56-26-63, 288-447 rkz@niipp.ru Менеджеры по продаже светотехники (3822) 288-483 svet@niipp.ru Менеджеры по продаже медицинской техник;
7017084932;"АО ""НИИПП""";https://niipp.ru;почта;svet@niipp.ru;;;https://niipp.ru/contacts/;стики и защиты (3822) 56-26-63, 288-447 rkz@niipp.ru Менеджеры по продаже светотехники (3822) 288-483 svet@niipp.ru Менеджеры по продаже медицинской техники (3822) 288-483 med@niipp.ru Выставочный зал АО «НИИПП» — мага;
7017084932;"АО ""НИИПП""";https://niipp.ru;почта;med@niipp.ru;;;https://niipp.ru/contacts/;аже светотехники (3822) 288-483 svet@niipp.ru Менеджеры по продаже медицинской техники (3822) 288-483 med@niipp.ru Выставочный зал АО «НИИПП» — магазин розничной продажи выпускаемых изделий (г. Томск, ул. Красноармейская,;
7017084932;"АО ""НИИПП""";https://niipp.ru;почта;omtsik@niipp.ru;;;https://niipp.ru/contacts/;снабжения Для коммерческих предложений о сотрудничестве в части поставки ТМЦ (3822) 288-131, 55-66-99 omtsik@niipp.ru Контактная информация 634034, Россия, г. Томск, ул. Красноармейская, 99а (3822) 555-089 (3822) 288-288;
7017084932;"АО ""НИИПП""";https://niipp.ru;почта;davydova_iv@niipp.ru;;;https://niipp.ru/contacts/;ссылка mailto: в разметке страницы;
7017084932;"АО ""НИИПП""";https://niipp.ru;почта;kova_lo@niipp.ru;;;https://niipp.ru/about/partners/;"луживанию С предложениями сотрудничества обращаться по телефонам: (3822) 288-483, 56-26-63 e-mai l: plotni kova_lo@niipp.ru - менеджер по продукции АО ""НИИПП"" Плотникова Лариса Олеговна Специальное предложение для аптек: (38 22) 5";
7017084932;"АО ""НИИПП""";https://niipp.ru;почта;zakaz@kremlin-tablet.ru;;;https://niipp.ru/about/partners/;дилер в г. Москва. г. Москва, Волоколамское ш., д. 73 тел.: 8 (800) 777-42-81 +7 (499) 110-42-81 email: zakaz@kremlin-tablet.ru сайт: www.kremlin-tablet.ru ИП Кочергин Михаил Сергеевич 129337, г. Москва, ул. Красная Сосна, 20, стр. 4;
7017084932;"АО ""НИИПП""";https://niipp.ru;почта;89235720765@mail.ru;;;https://niipp.ru/about/partners/;рае, Республике Хакасия и Иркутской области. г. Красноярск, ул. Бебеля, 53 тел.: +7 (923) 572-07-65 email: 89235720765@mail.ru сайт: vk.com/pro_pelvis_krsk Светодиодная техника ООО «ОРИОН-ЭНЕРГО» Официальный дилер зарядных устройс;
7017084932;"АО ""НИИПП""";https://niipp.ru;почта;avtoil-z@mail.ru;;;https://niipp.ru/about/partners/;тр» 423800, Татарстан Респ, г Набережные Челны, ул. Машиностроительная, д. 15 тел.: +7 (8552) 53-71-11 email: avtoil-z@mail.ru ООО «ТД «Прогресс-Авто» 603016, Нижегородская обл, г. Нижний Новгород, ул. Юлиуса Фучика, д. 100 тел.: +7 (8;
7017084932;"АО ""НИИПП""";https://niipp.ru;почта;geyer@progress-nn.ru;;;https://niipp.ru/about/partners/;то» 603016, Нижегородская обл, г. Нижний Новгород, ул. Юлиуса Фучика, д. 100 тел.: +7 (831) 214-54-54 email: geyer@progress-nn.ru ООО «Гарда» 445043 Самарская обл, Тольятти, Коммунальная 23 корпус 1 тел.: +7 (917) 136-55-75 email: manager;
7017084932;"АО ""НИИПП""";https://niipp.ru;почта;manager@garda-parts.ru;;;https://niipp.ru/about/partners/;s-nn.ru ООО «Гарда» 445043 Самарская обл, Тольятти, Коммунальная 23 корпус 1 тел.: +7 (917) 136-55-75 email: manager@garda-parts.ru ООО «Аккумуляторный мир» 450022, Башкортостан Респ, г. Уфа, ул Менделеева, д. 149 тел.: +7 (347) 274-00-47 e;
7017084932;"АО ""НИИПП""";https://niipp.ru;почта;mir_akb02@mail.ru;;;https://niipp.ru/about/partners/;«Аккумуляторный мир» 450022, Башкортостан Респ, г. Уфа, ул Менделеева, д. 149 тел.: +7 (347) 274-00-47 email: mir_akb02@mail.ru ООО «АКБ ПЛЮС» 346720, Ростовская обл, г. Аксай, ул Западная, д. 33 тел.: +7 (863) 210-14-34 email: office@a;
7017084932;"АО ""НИИПП""";https://niipp.ru;почта;office@akb-plus.ru;;;https://niipp.ru/about/partners/;@mail.ru ООО «АКБ ПЛЮС» 346720, Ростовская обл, г. Аксай, ул Западная, д. 33 тел.: +7 (863) 210-14-34 email: office@akb-plus.ru ООО «Центр НПН» 603124, Нижегородская обл, г. Нижний Новгород, ул Вторчермета, д. 6, офис 16 тел.: +7 (8312;
7017084932;"АО ""НИИПП""";https://niipp.ru;почта;yurev@knpn.ru;;;https://niipp.ru/about/partners/;603124, Нижегородская обл, г. Нижний Новгород, ул Вторчермета, д. 6, офис 16 тел.: +7 (8312) 12-38-00 email: yurev@knpn.ru АО «ТД Электротехмонтаж» тел.: +7 (800) 775-17-71 сайт: https://www.etm.ru/ Контактная информация 634034,;
7017084932;"АО ""НИИПП""";https://niipp.ru;телефон;+78007774281;;;https://niipp.ru/about/partners/;дицинская техника ООО «ДОБРОДЕЛ» Официальный дилер в г. Москва. г. Москва, Волоколамское ш., д. 73 тел.: 8 (800) 777-42-81 +7 (499) 110-42-81 email: zakaz@kremlin-tablet.ru сайт: www.kremlin-tablet.ru ИП Кочергин Михаил Сергее;
7017084932;"АО ""НИИПП""";https://niipp.ru;телефон;+74991104281;;;https://niipp.ru/about/partners/;ОО «ДОБРОДЕЛ» Официальный дилер в г. Москва. г. Москва, Волоколамское ш., д. 73 тел.: 8 (800) 777-42-81 +7 (499) 110-42-81 email: zakaz@kremlin-tablet.ru сайт: www.kremlin-tablet.ru ИП Кочергин Михаил Сергеевич 129337, г. Москв;
7017084932;"АО ""НИИПП""";https://niipp.ru;телефон;+79255150252;;;https://niipp.ru/about/partners/;ru ИП Кочергин Михаил Сергеевич 129337, г. Москва, ул. Красная Сосна, 20, стр. 4 тел.: (495) 645-85-54 8-925-515-02-52 сайт: medform.ru Массажный кабинет «Висцеральный массаж Красноярск» Представители в Красноярском крае, Ре;
7017084932;"АО ""НИИПП""";https://niipp.ru;телефон;+79235720765;;;https://niipp.ru/about/partners/;дставители в Красноярском крае, Республике Хакасия и Иркутской области. г. Красноярск, ул. Бебеля, 53 тел.: +7 (923) 572-07-65 email: 89235720765@mail.ru сайт: vk.com/pro_pelvis_krsk Светодиодная техника ООО «ОРИОН-ЭНЕРГО» Официа;
7017084932;"АО ""НИИПП""";https://niipp.ru;телефон;+79234082648;;;https://niipp.ru/about/partners/;лер зарядных устройств «Кедр-авто» и реле контроля, диагностики и защиты. г. Томск, ул. Алтайская, 27 тел.: 8-923-408-26-48 ООО «Автойл-Центр» 423800, Татарстан Респ, г Набережные Челны, ул. Машиностроительная, д. 15 тел.: +7 (8552;
7017084932;"АО ""НИИПП""";https://niipp.ru;телефон;+78552537111;;;https://niipp.ru/about/partners/;08-26-48 ООО «Автойл-Центр» 423800, Татарстан Респ, г Набережные Челны, ул. Машиностроительная, д. 15 тел.: +7 (8552) 53-71-11 email: avtoil-z@mail.ru ООО «ТД «Прогресс-Авто» 603016, Нижегородская обл, г. Нижний Новгород, ул. Юлиуса Фу;
7017084932;"АО ""НИИПП""";https://niipp.ru;телефон;+78312145454;;;https://niipp.ru/about/partners/;il.ru ООО «ТД «Прогресс-Авто» 603016, Нижегородская обл, г. Нижний Новгород, ул. Юлиуса Фучика, д. 100 тел.: +7 (831) 214-54-54 email: geyer@progress-nn.ru ООО «Гарда» 445043 Самарская обл, Тольятти, Коммунальная 23 корпус 1 тел.: +7 (;
7017084932;"АО ""НИИПП""";https://niipp.ru;телефон;+79171365575;;;https://niipp.ru/about/partners/;4-54 email: geyer@progress-nn.ru ООО «Гарда» 445043 Самарская обл, Тольятти, Коммунальная 23 корпус 1 тел.: +7 (917) 136-55-75 email: manager@garda-parts.ru ООО «Аккумуляторный мир» 450022, Башкортостан Респ, г. Уфа, ул Менделеева, д.;
