inn;predpriyatie;tip;marka_model;zavodskoy_nomer;sreda;data;srok_do;status_sroka;sila;klass;istochnik;ssylka;citata
0266008329;"ОАО ""Газпром нефтехим Салават""";узел компрессор;М-213;;;19.02.2014;;;1;надзорная запись: заключение ЭПБ;"ООО ""РЕГИОНПРОМТЕХНОЛОГИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-05168-2014;Трубопровод оборотной воды (оборотной) от компрессора М-213 до фланца задвижки Ду150 №43-А на л.04331-150-WK, рег. № 46-04-21
0266008329;"ОАО ""Газпром нефтехим Салават""";узел компрессор;ПК-4;;водород;19.03.2014;;;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-09385-2014;Трубопровод байпасирования водородосодержащего газа с выкида на приём компрессора поз. ПК-4, рег. №9008б, НПЗ, цех №9, уст. ГО-3
0266008329;"ОАО ""Газпром нефтехим Салават""";компрессор;КПС-7;4291;;04.04.2016;31.12.2021;истёк;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-10904-2016;Виброгаситель всаса IV ступени компрессора КПС-7, поз. 3/20.12, зав. № 4291, уст.3, ц.23, з-д «Мономер»
0266008329;"ОАО ""Газпром нефтехим Салават""";узел компрессор;;;;02.04.2014;;;1;надзорная запись: заключение ЭПБ;"ООО ""ТЕХНИЧЕСКАЯ ДИАГНОСТИКА""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-11577-2014;Трубопровод углекислого газа от коллектора углекислого газа по 4-му ряду на всас компрессоров поз. 3-1,2,3,4, рег. № 50095
0266008329;"ОАО ""Газпром нефтехим Салават""";узел компрессор;ПК-5;;;19.04.2016;;;1;надзорная запись: заключение ЭПБ;"ООО ""АНТИКОРСЕРВИС""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-12575-2016;Трубопровод нагнетания компрессоров II каскада ПК-5, ПК-6 до холодильника поз. Х-2, рег. № 8326 Установка ОГ и КГ, цех № 8, НПЗ
0266008329;"ОАО ""Газпром нефтехим Салават""";компрессор;2М10-19/320;4;;25.07.2016;31.12.2024;истёк;1;надзорная запись: заключение ЭПБ;"ООО ""АНТИКОРСЕРВИС""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-25586-2016;Буфер всаса I ступени поз. 1 зав. № 4 рег. № б/н компрессора 2М10-19/320 поз. ПК-1 об. 269 цех № 5 ГХЗ
0266008329;"ОАО ""Газпром нефтехим Салават""";компрессор;2М10-19/320;4;;25.07.2016;31.12.2024;истёк;1;надзорная запись: заключение ЭПБ;"ООО ""АНТИКОРСЕРВИС""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-25624-2016;Буфер нагнетания I ступени поз. 2 зав. № 4 рег. № б/н компрессора 2М10-19/320 поз. ПК-1 об. 269 цех № 5 ГХЗ
0266008329;"ОАО ""Газпром нефтехим Салават""";компрессор;2М10-19/320;4;;25.07.2016;31.12.2024;истёк;1;надзорная запись: заключение ЭПБ;"ООО ""АНТИКОРСЕРВИС""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-25642-2016;Буфер всаса II ступени поз. 4 зав. № 4 рег. № б/н компрессора 2М10-19/320 поз. ПК-1 об. 269 цех № 5 ГХЗ
0266008329;"ОАО ""Газпром нефтехим Салават""";компрессор;2М10-19/320;4;;25.07.2016;31.12.2024;истёк;1;надзорная запись: заключение ЭПБ;"ООО ""АНТИКОРСЕРВИС""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-25648-2016;Буфер нагнетания II ступени поз. 5 зав. № 4 рег. № б/н компрессора 2М10-19/320 поз. ПК-1 об. 269 цех № 5 ГХЗ
0266008329;"ОАО ""Газпром нефтехим Салават""";компрессор;2М10-19/320;4;;25.07.2016;31.12.2024;истёк;1;надзорная запись: заключение ЭПБ;"ООО ""АНТИКОРСЕРВИС""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-25657-2016;Буфер всаса III ступени поз. 7 зав. № 4 рег. № б/н компрессора 2М10-19/320 поз. ПК-1 об. 269 цех № 5 ГХЗ
0266008329;"ОАО ""Газпром нефтехим Салават""";компрессор;2М10-19/320;4;;25.07.2016;31.12.2024;истёк;1;надзорная запись: заключение ЭПБ;"ООО ""АНТИКОРСЕРВИС""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-25669-2016;Буфер всаса IV ступени поз. 10 зав. № 4 рег. № б/н компрессора 2М10-19/320 поз. ПК-1 об. 269 цех № 5 ГХЗ
0266008329;"ОАО ""Газпром нефтехим Салават""";компрессор;2М10-19/320;4;;25.07.2016;31.12.2024;истёк;1;надзорная запись: заключение ЭПБ;"ООО ""АНТИКОРСЕРВИС""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-25672-2016;Буфер нагнетания IV ступени поз. 11 зав. № 4 рег. № б/н компрессора 2М10-19/320 поз. ПК-1 об. 269 цех № 5 ГХЗ
0266008329;"ОАО ""Газпром нефтехим Салават""";компрессор;2М10-19/320;4;;25.07.2016;31.12.2024;истёк;1;надзорная запись: заключение ЭПБ;"ООО ""АНТИКОРСЕРВИС""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-25683-2016;Буфер нагнетания V ступени поз. 14 зав. № 4 рег. № б/н компрессора 2М10-19/320 поз. ПК-1 об. 269 цех № 5 ГХЗ
0266008329;"ОАО ""Газпром нефтехим Салават""";узел компрессор;2М10-19/320;4;;25.07.2016;31.12.2024;истёк;1;надзорная запись: заключение ЭПБ;"ООО ""АНТИКОРСЕРВИС""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-25690-2016;Маслоотделитель V ступени поз. 16 зав. № 4 рег. № б/н компрессора марки 2М10-19/320 поз. ПК-1 об. 269 цех № 5 ГХЗ
0266008329;"ОАО ""Газпром нефтехим Салават""";узел компрессор;2М10-19/320;4;;25.07.2016;31.12.2024;истёк;1;надзорная запись: заключение ЭПБ;"ООО ""АНТИКОРСЕРВИС""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-25703-2016;Маслоотделитель VI ступени поз. 19 зав. № 4 рег. № б/н компрессора марки 2М10-19/320 поз. ПК-1 об. 269 цех № 5 ГХЗ
0266008329;"ОАО ""Газпром нефтехим Салават""";узел компрессор;2М10-19/320;;азот;10.10.2016;;;1;надзорная запись: заключение ЭПБ;"ООО ""АНТИКОРСЕРВИС""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-32060-2016;Трубопровод нагнетания азота III ступени до всаса IV ступени (компрессор 2М10-19/320 поз.1), рег.№ 5М1.03, объект № 269, цех № 5, ГХЗ
0266008329;"ОАО ""Газпром нефтехим Салават""";узел компрессор;2М10-19/320;;азот;10.10.2016;;;1;надзорная запись: заключение ЭПБ;"ООО ""АНТИКОРСЕРВИС""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-32095-2016;Трубопровод нагнетания азота II ступени до всаса III ступени (компрессор 2М10-19/320 поз.1), рег.№ 5М1.02, объект № 269, цех № 5, ГХЗ
0266008329;"ОАО ""Газпром нефтехим Салават""";компрессор;КПС-4;11116;;24.09.2014;нет в карточке;;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-32903-2014;Cепаратор III ступени компрессора КПС-4, поз. 3/2.6, зав. № 11116, рег. № 0224, Моно-мер, цех №23, уст.3
0266008329;"ОАО ""Газпром нефтехим Салават""";воздуходувка;;;;24.09.2014;;;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-32905-2014;Нагнетательный трубопровод I ступени от компрессора до сепаратора I ступени, рег. №23КПС 4.02.1, Мономер, цех №23, уст.3
0266008329;"ОАО ""Газпром нефтехим Салават""";узел компрессор;В-401-IIIА;;азот;14.09.2015;;;1;надзорная запись: заключение ЭПБ;"ООО ""ИНТЕРЮНИС""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-33355-2015;Трубопровод транспортировки азота с эстакады до щитов управления компрессорами поз. В-401-IIIА, IIIБ, IV, рег.№52045 Установка №4, цех №52, завод Мономер
0266008329;"ОАО ""Газпром нефтехим Салават""";воздуходувка;;;;30.09.2014;;;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-33810-2014;Нагнетательный трубопровод I ступени от компрессора до сепаратора I ступени, рег. №23КПС 3.02.1, Мономер, цех №23, уст.3
0266008329;"ОАО ""Газпром нефтехим Салават""";компрессор;КПС-4;4402;;01.10.2014;нет в карточке;;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-33890-2014;Газовый холодильник 1 ступени компрессора КПС-4, поз. 3/2.1, зав. № 4402, рег. № 0364, Мономер, цех №23, уст.3
0266008329;"ОАО ""Газпром нефтехим Салават""";компрессор;;;;28.09.2015;23.08.2017;истёк;1;надзорная запись: заключение ЭПБ;"ООО ""ТЕХНИЧЕСКАЯ ДИАГНОСТИКА""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-36542-2015;Линия СО2 от компрессоров поз. 3/1-4 до первого отсекающего вентиля коллектора цеха № 24, рег. № 50011, ГХЗ, цех № 50, установка компрессии
0266008329;"ОАО ""Газпром нефтехим Салават""";узел компрессор;КПС-3;11112;;22.10.2014;нет в карточке;;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-37338-2014;Сепаратор II ступени компрессора КПС-3, поз. 3/2.4, зав. № 11112, рег. № 0213, Моно-мер, цех №23, уст.3
0266008329;"ОАО ""Газпром нефтехим Салават""";узел компрессор;КПС-3;11123;;22.10.2014;нет в карточке;;1;надзорная запись: заключение ЭПБ;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-37341-2014;Сепаратор V ступени компрессора КПС-3, поз. 3/2.10, зав. № 11123, рег. № 0216, Мо-номер, цех №23, уст.3
