inn;predpriyatie;sayt;itog;chem_podtverzhden;ssylka;citata;nazvanie_sovpalo;stranic_smotreli;kak;sam_sebya
7734412811;"ООО ""СИБМОЛ""";https://snegovichok.su;не подтверждён;ни ИНН, ни названия;;;0 из 1;7;обычно;СИБИРСКИЙ ЗАВОД МОЛОЧНЫХ ПРОДУКТОВ (Добро пожаловать!) | «Сибирский завод молочных продуктов», 1999 г
5440105726;"АО ПЛЕМЗАВОД ""МЕДВЕДСКИЙ""";https://www.bis077.ru;не подтверждён;ни ИНН, ни названия;;;0 из 2;10;обычно;Товары и услуги в Новосибирске: поиск товаров и услуг на сайте Bis077.ru
5509007368;"ООО ""КЕРАМИКА""";https://www.ceramica.ru;название совпало;только название, ИНН не найден;;;1 из 1;9;обычно;Credit Ceramica | Салоны интерьера, интерьерные решения для дома от Credit Ceramica
5261058974;"ООО ""ХАЙДЖИН ТЕКНОЛОДЖИЗ""";https://drylocktechnologies.com;не подтверждён;ни ИНН, ни названия;;;0 из 2;6;обычно;Drylock Technologies | Drylock Technologies - Innovate to Protect | Drylock Technologies Privacy policy Cookies Policy G
6679084844;"ООО ""ВИЯ""";https://viya.ru;не подтверждён;ни ИНН, ни названия;;;0 из 0;8;обычно;ВИЯ
5405950881;"ООО ""НМ""";https://www2.hm.com;сайт не открылся;главная не открылась;;;0 из 0;0;обычно;
661214316424;ПШЕНИЦЫНА ИРИНА ЕВГЕНЬЕВНА;https://techno-bt.ru;не подтверждён;ни ИНН, ни названия;;;0 из 3;6;обычно;������� ��� ����� �����
5918011446;"ООО ""ЭМС""";https://ems-ltd.ru;не подтверждён;ни ИНН, ни названия;;;0 из 0;6;обычно;"ЭМС &#8212; ООО ЭМС"
6682022439;"ООО ""ЛОДЖИКРУФ-УРАЛ"";";https://www.tn.ru;не подтверждён;ни ИНН, ни названия;;;0 из 1;13;обычно;ТЕХНОНИКОЛЬ - материалы для кровли, гидроизоляции и теплоизоляции | Группа компаний «ТЕХНОНИКОЛЬ»
3808226075;"ООО ""СИБМЕТУПАК""";https://smp.ooo;название совпало;только название, ИНН не найден;;;1 из 1;6;обычно;"Сибметупак | ООО ""Сибметупак"", 2024 Главная Продукция О компании Преимуще"
5410003420;"ООО ""ЦЕХ ШТАМПОВКИ""";https://tdc-zavod.ru;сайт группы;название совпало, но сайт зовёт СЕБЯ «ТДЦ», а не «цех штамповки», и имени предприятия нет в домене — это сайт группы;;;1 из 1;8;обычно;ТДЦ
7842186870;"ООО ""НОРД ВЕСТ""";https://xn--b1ade3afmki.xn--p1ai;название совпало;только название, ИНН не найден;;;2 из 2;7;обычно;Интернет-магазин НордВест | Интернет-магазин НордВест
1121022547;"ООО ""ПАЛЛЕТ СЕВЕР""";https://pallet-retail.ru;не подтверждён;ни ИНН, ни названия;;;1 из 2;7;обычно;Паллет | Паллет
2456011468;"ООО ""НММКК""";https://nmk71.ru;не подтверждён;ни ИНН, ни названия;;;0 из 1;10;обычно;"ГПОУ ТО Новомосковский многопрофильный колледж | ГПОУ ТО Новомосковский многопрофильный колледж | ГПОУ ТО ""НМК"" 2026, Вс"
7451205807;"ООО ""ПРОМИНЖИНИРИНГ""";https://prom-inginiring.ru;название совпало;только название, ИНН не найден;;;1 из 1;13;обычно;УК «ПРОМИНЖИНИРИНГ»
