inn;predpriyatie;kontakt;tip;vid;chelovek;istochnik;ssylka;kontekst
2902057930;"АО ""СПО ""АРКТИКА""";+78184580678;телефон;отдел;;обход сайта (3-я сессия);http://spoarktika.ru/contacts/divisions;rktika.ru Отдел гражданской обороны и чрезвычайных ситуаций +7 8184 56-45-77 (доб. 41-11) +7 8184 58-06-78 arktika@spoarktika.
2902057930;"АО ""СПО ""АРКТИКА""";+78184565208;телефон;номер предприятия;;обход сайта (3-я сессия);http://spoarktika.ru/contacts/divisions;32) blis@spoarktika.ru Управление качества и стандартизации +7 8184 56-45-77 (доб. 44-03) +7 8184 56-52-08 arktika@spoarktika.
2902057930;"АО ""СПО ""АРКТИКА""";+78184582124;телефон;отдел;;обход сайта (3-я сессия);http://spoarktika.ru/contacts/divisions;б. 40-70) arktika@spoarktika.ru Отдел главного конструктора +7 8184 56-45-77 (доб. 42-42) +7 8184 58-21-24 arktika@spoarktika.
2902057930;"АО ""СПО ""АРКТИКА""";+78184582854;телефон;отдел;;обход сайта (3-я сессия);http://spoarktika.ru/contacts/divisions;б. 52-25) arktika@spoarktika.ru Планово-экономический отдел +7 8184 56-45-77 (доб. 43-33) +7 8184 58-28-54 arktika@spoarktika.
2902057930;"АО ""СПО ""АРКТИКА""";+78184581194;телефон;отдел;;обход сайта (3-я сессия);http://spoarktika.ru/contacts/divisions;) arktika@spoarktika.ru Отдел документационного обеспечения +7 8184 56-45-77 (доб. 41-51) +7 8184 58-11-94 arktika@spoarktika.
2902057930;"АО ""СПО ""АРКТИКА""";+78184582557;телефон;отдел;;обход сайта (3-я сессия);http://spoarktika.ru/contacts/divisions;5-77 (доб. 53-31) arktika@spoarktika.ru Главная бухгалтерия +7 8184 56-45-77 (доб. 44-20) +7 8184 58-25-57 arktika@spoarktika.
2902057930;"АО ""СПО ""АРКТИКА""";+78184564577;телефон;номер предприятия;;обход сайта (3-я сессия);http://spoarktika.ru/contacts/divisions;» АС «МАЯК-БК» Поиск Контакты подразделений Контакты / Подразделения Управление проектами +7 8184 56-45-77 (доб. 55-00) arktik
2902057930;"АО ""СПО ""АРКТИКА""";+79062832160;телефон;мобильный;Глухова Елена Александровна;обход сайта (3-я сессия);http://spoarktika.ru/ntk/contacts;учить более подробную информацию можно у организаторов: Глухова Елена Александровна [тел: 89062832160] +7-906-283-21-60 С
2902057930;"АО ""СПО ""АРКТИКА""";+79532679506;телефон;мобильный;Степанова Юлия Владимировна;обход сайта (3-я сессия);http://spoarktika.ru/ntk/contacts;Елена Александровна [тел: 89062832160] +7-906-283-21-60 Степанова Юлия Владимировна [тел: 89532679506] +7-953-267-95-06 П
2902057930;"АО ""СПО ""АРКТИКА""";+79214954300;телефон;мобильный;Евстигнеев Антон Сергеевич;обход сайта (3-я сессия);http://spoarktika.ru/ntk/contacts;"о вопросам подключения к ВКС: Евстигнеев Антон Сергеевич &nbsp; &nbsp; &nbsp;&nbsp; [тел: 89214954300] +7-921-495-43-00 &"
2902057930;"АО ""СПО ""АРКТИКА""";umto@spoarktika.ru;почта;общая почта;;обход сайта (3-я сессия);http://spoarktika.ru/contacts/divisions;но-технического обеспечения и логистики +7 8184 56-45-77 (доб. 50-59) umto@spoarktika.ru Отдел внешней коопе
2902057930;"АО ""СПО ""АРКТИКА""";grz@spoarktika.ru;почта;общая почта;;обход сайта (3-я сессия);http://spoarktika.ru/contacts/divisions;u Отдел организации закупочных процедур +7 8184 56-45-77 (доб. 66-66) grz@spoarktika.ru Бюро логистики и сб
2902057930;"АО ""СПО ""АРКТИКА""";arktika@spoarktika.ru;почта;общая почта;;обход сайта (3-я сессия);http://spoarktika.ru/;"bsp;Северодвинск, Архангельское шоссе, 34. Электронная почта: [email: arktika@spoarktika.ru] arktika@spoarktika"
2902057930;"АО ""СПО ""АРКТИКА""";ovk@spoarktika.ru;почта;общая почта;;обход сайта (3-я сессия);http://spoarktika.ru/contacts/divisions;-проводниковой продукции, оборудования) +7 8184 56-45-77 (доб. 50-62) ovk@spoarktika.ru Отдел материально-т
2902057930;"АО ""СПО ""АРКТИКА""";ntk@spoarktika.ru;почта;общая почта;;обход сайта (3-я сессия);http://spoarktika.ru/ntk/contacts;ческая конференция «Судовой электромонтаж» / Контакты E-mail: [email: ntk@spoarktika.ru] ntk@spoarktika.ru
2902057930;"АО ""СПО ""АРКТИКА""";omto@spoarktika.ru;почта;общая почта;;обход сайта (3-я сессия);http://spoarktika.ru/contacts/divisions;лектрослесарного насыщения, материалов) +7 8184 56-45-77 (доб. 50-60) omto@spoarktika.ru Отдел организации з
2902057930;"АО ""СПО ""АРКТИКА""";blis@spoarktika.ru;почта;общая почта;;обход сайта (3-я сессия);http://spoarktika.ru/contacts/divisions;rz@spoarktika.ru Бюро логистики и сбыта +7 8184 56-45-77 (доб. 42-32) blis@spoarktika.ru Управление качества
2902058531;"АО ""СЕВЕРНЫЙ РЕЙД""";+78184921535;телефон;номер предприятия;;обход сайта (3-я сессия);http://sevreid.ru/;купке ОСК и обществ группы ОСК Читать далее Контакты Г. СЕВЕРОДВИНСК, ПР. ПОБЕДЫ, 1 [тел: +78184921535] +7 (8184) 921-535
2902058531;"АО ""СЕВЕРНЫЙ РЕЙД""";+78184921542;телефон;номер предприятия;;обход сайта (3-я сессия);http://sevreid.ru/;лее Контакты Г. СЕВЕРОДВИНСК, ПР. ПОБЕДЫ, 1 [тел: +78184921535] +7 (8184) 921-535 , [тел: +78184921542] +7 (8184) 921-542
2902058531;"АО ""СЕВЕРНЫЙ РЕЙД""";info@sevreid.ru;почта;общая почта;;обход сайта (3-я сессия);http://sevreid.ru/;35] +7 (8184) 921-535 , [тел: +78184921542] +7 (8184) 921-542 [email: info@sevreid.ru] --> Управление сог
2902058531;"АО ""СЕВЕРНЫЙ РЕЙД""";bmetal@sevreid.ru;почта;общая почта;;обход сайта (3-я сессия);https://sevreid.ru/contacts/;im@sevreid.ru] bhim@sevreid.ru Бюро черных и цветных металлов [email: bmetal@sevreid.ru] bmetal@sevreid.ru
2902058531;"АО ""СЕВЕРНЫЙ РЕЙД""";ekb@sevreid.ru;почта;общая почта;;обход сайта (3-я сессия);https://sevreid.ru/contacts/;] snab@sevreid.ru Бюро ЭКБ и кабельно-проводниковой продукции [email: ekb@sevreid.ru] ekb@sevreid.ru Бюр
2902058531;"АО ""СЕВЕРНЫЙ РЕЙД""";resort@sevreid.ru;почта;общая почта;;обход сайта (3-я сессия);https://sevreid.ru/contacts/;"акс&nbsp; [тел: 88184921542] (8184)&nbsp;921-542 . Эл. почта: [email: resort@sevreid.ru] resort@sevreid.ru"
2902058531;"АО ""СЕВЕРНЫЙ РЕЙД""";snab@sevreid.ru;почта;общая почта;;обход сайта (3-я сессия);https://sevreid.ru/contacts/;@sevreid.ru] resort@sevreid.ru Отдел снабжения (руководитель) [email: snab@sevreid.ru] snab@sevreid.ru Бю
2902058531;"АО ""СЕВЕРНЫЙ РЕЙД""";bhim@sevreid.ru;почта;общая почта;;обход сайта (3-я сессия);https://sevreid.ru/contacts/;id.ru] ekb@sevreid.ru Бюро химии, РТИ, ГСМ, вспом. материалов [email: bhim@sevreid.ru] bhim@sevreid.ru Бю
2902059091;"АО ""ПО ""СЕВМАШ""";+78184504909;телефон;номер предприятия;;обход сайта (3-я сессия);http://sevmash.ru/rus/kontakt.html;"осмотра у Вас должен быть включен Javascript ; - Бюро электрооборудования, связи и КИПиА: 8(8184)50-49-09, 8(8184)50-55-47, 8"
2902059091;"АО ""ПО ""СЕВМАШ""";+78184505996;телефон;номер предприятия;;обход сайта (3-я сессия);http://sevmash.ru/rus/kontakt.html;"н Javascript ; - Группа устранения замечаний гарантийного оборудования 8(818 4) 50-51-30, 8(818 4) 50-59-96, 8(818 4) 50-57-21,"
2902059091;"АО ""ПО ""СЕВМАШ""";+78184504360;телефон;номер предприятия;;обход сайта (3-я сессия);http://sevmash.ru/rus/kontakt.html;просмотра у Вас должен быть включен Javascript - Бюро специального оборудования и систем: 8(8184) 50-43-60, 8(8184) 50-47-77,
2902059091;"АО ""ПО ""СЕВМАШ""";+78184505493;телефон;снабжение или закупки;;обход сайта (3-я сессия);http://sevmash.ru/rus/kontakt.html;у Вас должен быть включен Javascript - Бюро закупки оборудования по специальным проектам: 8 (818 4) 50-54-93 Отдел закупки матер
2902059091;"АО ""ПО ""СЕВМАШ""";+78184504936;телефон;номер предприятия;;обход сайта (3-я сессия);http://sevmash.ru/rus/kontakt.html;должен быть включен Javascript Управление кадров - Трудоустройство на рабочие профессии: 8(8184) 50-49-36, e-mail: Этот e-mai
2902059091;"АО ""ПО ""СЕВМАШ""";+78184504158;телефон;номер предприятия;;обход сайта (3-я сессия);http://sevmash.ru/rus/kontakt.html;ро электрооборудования, связи и КИПиА: 8(8184)50-49-09, 8(8184)50-55-47, 8(8184)50-55-46, 8(8184)50-41-58, e-mail: Этот e-mai
2902059091;"АО ""ПО ""СЕВМАШ""";+78184504922;телефон;номер предприятия;;обход сайта (3-я сессия);http://sevmash.ru/rus/kontakt.html;мотра у Вас должен быть включен Javascript - Бюро РТИ, ГСМ, СМ и ИМ (группа ГСМ СМ и ИМ): 8 (8184) 50-49-22, e-mail: Этот e-mai
2902059091;"АО ""ПО ""СЕВМАШ""";+78184505945;телефон;снабжение или закупки;;обход сайта (3-я сессия);http://sevmash.ru/rus/kontakt.html;"в, для его просмотра у Вас должен быть включен Javascript ; - Бюро закупки работ и услуг: 8(8184) 50-59-45, e-mail: Этот e-mai"
2902059091;"АО ""ПО ""СЕВМАШ""";+78184504515;телефон;номер предприятия;;обход сайта (3-я сессия);http://sevmash.ru/rus/kontakt.html;я его просмотра у Вас должен быть включен Javascript - Группа сварочной проволоки и труб: 8 (8184) 50-45-15, e-mail: Этот e-mai
2902059091;"АО ""ПО ""СЕВМАШ""";+78184504735;телефон;номер предприятия;;обход сайта (3-я сессия);http://sevmash.ru/rus/kontakt.html;о просмотра у Вас должен быть включен Javascript - Бюро черных металлов и металлоизделий: 8 (8184) 50-47-35, e-mail: Этот e-mai
2902059091;"АО ""ПО ""СЕВМАШ""";+78184504641;телефон;снабжение или закупки;;обход сайта (3-я сессия);http://sevmash.ru/rus/kontakt.html;закупки оборудования по специальным проектам: 8 (818 4) 50-54-93 Отдел закупки материалов 8 (8184) 50-46-41, e-mail: Этот e-mai
2902059091;"АО ""ПО ""СЕВМАШ""";+78184504995;телефон;номер предприятия;;обход сайта (3-я сессия);http://sevmash.ru/rus/kontakt.html;мотра у Вас должен быть включен Javascript - Бюро цветных металлов и сварочной проволоки: 8(8184) 50-49-95, e-mail: Этот e-mai
2902059091;"АО ""ПО ""СЕВМАШ""";+78184504556;телефон;снабжение или закупки;;обход сайта (3-я сессия);http://sevmash.ru/rus/kontakt.html;"Javascript ; - Бюро закупки по заказам гражданского назначения и импортного оборудования: 8(8184) 50-45-56, e-mail: Этот e-mai"
2902059091;"АО ""ПО ""СЕВМАШ""";+78184561280;телефон;снабжение или закупки;;обход сайта (3-я сессия);http://sevmash.ru/rus/kontakt.html;"лжен быть включен Javascript ; - Бюро закупки оборудования по надводному кораблестроению: 8(8184) 56-12-80, e-mail: Этот e-mai"
